"gene_id","transcript_1","transcript_2","num_junction_T1_only","num_junction_T2_only","num_junction_shared","prop_junction_diff","prop_junction_similar","junction_T1_all","junction_T2_all","junction_T1_only","junction_T2_only","junction_shared","num_ER_T1_only","num_ER_T2_only","num_ER_shared","prop_ER_diff","prop_ER_similar","ER_T1_only","ER_T2_only","ER_shared","num_fragment_T1_only","num_fragment_T2_only","num_fragment_shared","prop_fragment_diff","prop_fragment_similar","fragment_T1_only","fragment_T2_only","fragment_shared","num_fragment_singletons_T1_only","num_fragment_singletons_T2_only","num_fragment_singletons_shared","num_IR_fragment_T1","num_IR_fragment_T2","IR_fragment_T1","IR_fragment_T2","num_nt_shared","num_nt_T1_only","num_nt_T2_only","num_nt_diff","total_nt","prop_nt_diff","prop_nt_similar","num_nt_T1_only_in_shared_ER","num_nt_T2_only_in_shared_ER","num_nt_shared_in_shared_ER","total_nt_in_shared_ER","prop_nt_diff_in_shared_ER","prop_nt_similar_in_shared_ER","num_nt_T1_only_in_unique_ER","num_nt_T2_only_in_unique_ER","flag_FSM","flag_T1_ISM_of_T2","flag_T2_ISM_of_T1","flag_IR","flag_5_variation","flag_3_variation","flag_alt_donor_acceptor","flag_alt_exon","flag_no_shared_nt","num_transcript_in_gene_mel_isoseq3cluster","num_transcript_in_gene_mel_FLAIR","flag_mel_isoseq3cluster_greater","flag_mel_FLAIR_greater","flag_match","transcript_in_gene","min_match_mel_isoseq3cluster","flag_min_match_mel_isoseq3cluster","min_match_mel_FLAIR","flag_min_match_mel_FLAIR","flag_recip_min_match","num_recip_min_match_in_gene","flag_mel_isoseq3cluster_tie","flag_mel_FLAIR_tie","mel_isoseq3cluster_distance_ties","mel_FLAIR_distance_ties","flag_identical_recip_min_match","flag_FSM_recip_min_match","flag_ERM_recip_min_match","flag_ERM_noIR_recip_min_match","flag_ERM_withIR_recip_min_match","num_identical_recip_min_match_in_gene","num_FSM_recip_min_match_in_gene","num_ERM_recip_min_match_in_gene","num_ERM_noIR_recip_min_match_in_gene","num_ERM_withIR_recip_min_match_in_gene","prop_identical_recip_min_match_in_gene","prop_FSM_recip_min_match_in_gene","prop_ERM_recip_min_match_in_gene","prop_ERM_noIR_recip_min_match_in_gene","prop_ERM_withIR_recip_min_match_in_gene","flag_no_shared_nt_recip_min_match","flag_alt_exon_recip_min_match","flag_alt_donor_acceptor_recip_min_match","flag_IR_recip_min_match","flag_5_variation_recip_min_match","flag_3_variation_recip_min_match","recip_min_pair_in_gene","flag_min_match_mel_isoseq3cluster_w_ties","flag_min_match_mel_FLAIR_w_ties","flag_recip_min_match_w_ties","num_recip_min_match_in_gene_w_ties","flag_identical_recip_min_match_w_ties","flag_FSM_recip_min_match_w_ties","flag_ERM_recip_min_match_w_ties","flag_ERM_noIR_recip_min_match_w_ties","flag_ERM_withIR_recip_min_match_w_ties","num_identical_recip_min_match_in_gene_w_ties","num_FSM_recip_min_match_in_gene_w_ties","num_ERM_recip_min_match_in_gene_w_ties","num_ERM_noIR_recip_min_match_in_gene_w_ties","prop_identical_recip_min_match_in_gene_w_ties","prop_FSM_recip_min_match_in_gene_w_ties","prop_ERM_recip_min_match_in_gene_w_ties","prop_ERM_noIR_recip_min_match_in_gene_w_ties","num_ERM_withIR_recip_min_match_in_gene_w_ties","prop_ERM_withIR_recip_min_match_in_gene_w_ties","recip_min_pair_in_gene_w_ties"
"FBgn0051363","mel_isoseq3cluster_FBgn0051363_12_mel_isoseq3cluster","mel_flair_FBgn0051363_9_mel_FLAIR",3,3,1,0.857142857142857,0.142857142857143,"3R:11591297:11592004:-|3R:11592002:11592376:-|3R:11592614:11593642:-|3R:11593756:11619713:-","3R:11591297:11592376:-|3R:11592614:11593331:-|3R:11593344:11593642:-|3R:11593756:11619713:-","3R:11591297:11592004:-|3R:11592002:11592376:-|3R:11592614:11593642:-","3R:11591297:11592376:-|3R:11592614:11593331:-|3R:11593344:11593642:-","3R:11593756:11619713:-",1,1,4,0.333333333333333,0.666666666666667,"3R:11591994:11592012:-","3R:11593321:11593354:-","3R:11590387:11591307:-|3R:11592366:11592624:-|3R:11593632:11593766:-|3R:11619703:11619903:-",2,1,4,0.428571428571429,0.571428571428571,"3R:11590387:11591100:-|3R:11591994:11592012:-","3R:11593321:11593354:-","3R:11591100:11591307:-|3R:11592366:11592624:-|3R:11593632:11593766:-|3R:11619703:11619903:-",1,1,3,0,0,,,799,731,33,764,1563,0.488803582853487,0.511196417146513,713,0,799,1512,0.471560846560847,0.528439153439154,18,33,0,0,0,0,0,1,1,1,0,15,15,0,0,1,"match","mel_flair_FBgn0051363_12_mel_FLAIR",0,"mel_isoseq3cluster_FBgn0051363_14_mel_isoseq3cluster",0,0,10,0,0,"mel_flair_FBgn0051363_9_mel_FLAIR","mel_isoseq3cluster_FBgn0051363_12_mel_isoseq3cluster",0,0,0,0,0,2,10,10,10,0,0.2,1,1,1,0,0,0,0,0,0,0,"partial_reciprocal_pairs",0,0,0,10,0,0,0,0,0,2,10,10,10,0,0.2,1,1,1,0,"partial_reciprocal_pairs"
"FBgn0263994","T3_isoseq","mel_flair_FBgn0263994_2_mel_FLAIR",2,1,0,1,0,"X:15175541:15175820:+|X:15175989:15177702:+","X:15175541:15177702:+","X:15175541:15175820:+|X:15175989:15177702:+","X:15175541:15177702:+",,1,0,2,0.333333333333333,0.666666666666667,"X:15175810:15175999:+",,"X:15175439:15175551:+|X:15177692:15177832:+",1,0,2,0.333333333333333,0.666666666666667,"X:15175810:15175999:+",,"X:15175439:15175551:+|X:15177692:15177832:+",1,0,2,0,0,,,252,189,0,189,441,0.428571428571429,0.571428571428571,0,0,252,252,0,1,189,0,0,0,0,0,0,0,0,1,0,6,5,1,0,0,"mel_isoseq3cluster_greater","mel_flair_FBgn0263994_1_mel_FLAIR",0,"mel_isoseq3cluster_FBgn0263994_2_mel_isoseq3cluster",0,0,3,0,0,"mel_flair_FBgn0263994_2_mel_FLAIR","T3_isoseq",0,0,0,0,0,1,3,3,3,0,0.333333333333333,1,1,1,0,0,0,0,0,0,0,"partial_reciprocal_pairs",0,0,0,3,0,0,0,0,0,1,3,3,3,0,0.333333333333333,1,1,1,0,"partial_reciprocal_pairs"
"FBgn0263994","mel_isoseq3cluster_FBgn0263994_2_mel_isoseq3cluster","mel_flair_FBgn0263994_1_mel_FLAIR",1,2,0,1,0,"X:15175541:15177702:+","X:15175541:15175820:+|X:15175989:15177702:+","X:15175541:15177702:+","X:15175541:15175820:+|X:15175989:15177702:+",,0,1,2,0.333333333333333,0.666666666666667,,"X:15175810:15175999:+","X:15175439:15175551:+|X:15177692:15177832:+",0,3,2,0.6,0.4,,"X:15175439:15175441:+|X:15175810:15175999:+|X:15177828:15177832:+","X:15175441:15175551:+|X:15177692:15177828:+",0,1,0,0,0,,,246,0,195,195,441,0.442176870748299,0.557823129251701,0,6,246,252,0.023809523809524,0.976190476190476,0,189,0,0,0,0,1,1,1,1,0,6,5,1,0,0,"mel_isoseq3cluster_greater","mel_flair_FBgn0263994_2_mel_FLAIR",0,"T3_isoseq",0,0,3,0,0,"mel_flair_FBgn0263994_1_mel_FLAIR","mel_isoseq3cluster_FBgn0263994_2_mel_isoseq3cluster",0,0,0,0,0,1,3,3,3,0,0.333333333333333,1,1,1,0,0,0,0,0,0,0,"partial_reciprocal_pairs",0,0,0,3,0,0,0,0,0,1,3,3,3,0,0.333333333333333,1,1,1,0,"partial_reciprocal_pairs"
"FBgn0051363","mel_isoseq3cluster_FBgn0051363_11_mel_isoseq3cluster","mel_flair_FBgn0051363_10_mel_FLAIR",2,2,0,1,0,"3R:11592614:11593642:-|3R:11593756:11619713:-","3R:11591297:11592376:-|3R:11592614:11619713:-","3R:11592614:11593642:-|3R:11593756:11619713:-","3R:11591297:11592376:-|3R:11592614:11619713:-",,1,0,2,0.333333333333333,0.666666666666667,"3R:11593632:11593766:-",,"3R:11591100:11592624:-|3R:11619703:11619903:-",2,0,3,0.4,0.6,"3R:11591307:11592366:-|3R:11593632:11593766:-",,"3R:11591100:11591307:-|3R:11592366:11592624:-|3R:11619703:11619903:-",1,0,1,1,0,"3R:11591307:11592366:-",,665,1193,0,1193,1858,0.642088266953714,0.357911733046286,1059,0,665,1724,0.614269141531323,0.385730858468677,134,0,0,0,0,1,0,0,0,0,0,15,15,0,0,1,"match","mel_flair_FBgn0051363_14_mel_FLAIR",0,"mel_isoseq3cluster_FBgn0051363_15_mel_isoseq3cluster",0,0,10,0,0,"mel_flair_FBgn0051363_10_mel_FLAIR","mel_isoseq3cluster_FBgn0051363_11_mel_isoseq3cluster",0,0,0,0,0,2,10,10,10,0,0.2,1,1,1,0,0,0,0,0,0,0,"partial_reciprocal_pairs",0,0,0,10,0,0,0,0,0,2,10,10,10,0,0.2,1,1,1,0,"partial_reciprocal_pairs"
"FBgn0051363","mel_isoseq3cluster_FBgn0051363_8_mel_isoseq3cluster","mel_flair_FBgn0051363_11_mel_FLAIR",2,1,4,0.428571428571429,0.571428571428571,"3R:11591297:11592004:-|3R:11592002:11592376:-|3R:11592614:11593331:-|3R:11593344:11593642:-|3R:11593756:11604151:-|3R:11604229:11604595:-","3R:11591297:11592004:-|3R:11592002:11592376:-|3R:11592614:11593331:-|3R:11593344:11593642:-|3R:11593756:11619713:-","3R:11593756:11604151:-|3R:11604229:11604595:-","3R:11593756:11619713:-","3R:11591297:11592004:-|3R:11592002:11592376:-|3R:11592614:11593331:-|3R:11593344:11593642:-",2,1,5,0.375,0.625,"3R:11604141:11604239:-|3R:11604585:11604746:-","3R:11619703:11619903:-","3R:11590385:11591307:-|3R:11591994:11592012:-|3R:11592366:11592624:-|3R:11593321:11593354:-|3R:11593632:11593766:-",2,1,5,0.375,0.625,"3R:11604141:11604239:-|3R:11604585:11604746:-","3R:11619703:11619903:-","3R:11590385:11591307:-|3R:11591994:11592012:-|3R:11592366:11592624:-|3R:11593321:11593354:-|3R:11593632:11593766:-",2,1,5,0,0,,,1365,259,200,459,1824,0.251644736842105,0.748355263157895,0,0,1365,1365,0,1,259,200,0,0,0,0,1,0,0,1,0,15,15,0,0,1,"match","mel_flair_FBgn0051363_6_mel_FLAIR",0,"mel_isoseq3cluster_FBgn0051363_13_mel_isoseq3cluster",0,0,10,0,0,"mel_flair_FBgn0051363_11_mel_FLAIR","mel_isoseq3cluster_FBgn0051363_8_mel_isoseq3cluster",0,0,0,0,0,2,10,10,10,0,0.2,1,1,1,0,0,0,0,0,0,0,"partial_reciprocal_pairs",0,0,0,10,0,0,0,0,0,2,10,10,10,0,0.2,1,1,1,0,"partial_reciprocal_pairs"
"FBgn0051363","mel_isoseq3cluster_FBgn0051363_13_mel_isoseq3cluster","mel_flair_FBgn0051363_6_mel_FLAIR",1,2,4,0.428571428571429,0.571428571428571,"3R:11591297:11592004:-|3R:11592002:11592376:-|3R:11592614:11593331:-|3R:11593344:11593642:-|3R:11593756:11619713:-","3R:11591297:11592004:-|3R:11592002:11592376:-|3R:11592614:11593331:-|3R:11593344:11593642:-|3R:11593756:11604151:-|3R:11604229:11604595:-","3R:11593756:11619713:-","3R:11593756:11604151:-|3R:11604229:11604595:-","3R:11591297:11592004:-|3R:11592002:11592376:-|3R:11592614:11593331:-|3R:11593344:11593642:-",1,2,5,0.375,0.625,"3R:11619703:11619903:-","3R:11604141:11604239:-|3R:11604585:11604751:-","3R:11590385:11591307:-|3R:11591994:11592012:-|3R:11592366:11592624:-|3R:11593321:11593354:-|3R:11593632:11593766:-",1,2,5,0.375,0.625,"3R:11619703:11619903:-","3R:11604141:11604239:-|3R:11604585:11604751:-","3R:11590385:11591307:-|3R:11591994:11592012:-|3R:11592366:11592624:-|3R:11593321:11593354:-|3R:11593632:11593766:-",1,2,5,0,0,,,1365,200,264,464,1829,0.253690541279388,0.746309458720612,0,0,1365,1365,0,1,200,264,0,0,0,0,1,0,0,1,0,15,15,0,0,1,"match","mel_flair_FBgn0051363_11_mel_FLAIR",0,"mel_isoseq3cluster_FBgn0051363_8_mel_isoseq3cluster",0,0,10,0,0,"mel_flair_FBgn0051363_6_mel_FLAIR","mel_isoseq3cluster_FBgn0051363_13_mel_isoseq3cluster",0,0,0,0,0,2,10,10,10,0,0.2,1,1,1,0,0,0,0,0,0,0,"partial_reciprocal_pairs",0,0,0,10,0,0,0,0,0,2,10,10,10,0,0.2,1,1,1,0,"partial_reciprocal_pairs"
"FBgn0051363","mel_isoseq3cluster_FBgn0051363_9_mel_isoseq3cluster","mel_flair_FBgn0051363_11_mel_FLAIR",2,1,4,0.428571428571429,0.571428571428571,"3R:11591297:11592004:-|3R:11592002:11592376:-|3R:11592614:11593331:-|3R:11593344:11593642:-|3R:11593756:11604151:-|3R:11604273:11604595:-","3R:11591297:11592004:-|3R:11592002:11592376:-|3R:11592614:11593331:-|3R:11593344:11593642:-|3R:11593756:11619713:-","3R:11593756:11604151:-|3R:11604273:11604595:-","3R:11593756:11619713:-","3R:11591297:11592004:-|3R:11592002:11592376:-|3R:11592614:11593331:-|3R:11593344:11593642:-",2,1,5,0.375,0.625,"3R:11604141:11604283:-|3R:11604585:11604746:-","3R:11619703:11619903:-","3R:11590385:11591307:-|3R:11591994:11592012:-|3R:11592366:11592624:-|3R:11593321:11593354:-|3R:11593632:11593766:-",2,1,5,0.375,0.625,"3R:11604141:11604283:-|3R:11604585:11604746:-","3R:11619703:11619903:-","3R:11590385:11591307:-|3R:11591994:11592012:-|3R:11592366:11592624:-|3R:11593321:11593354:-|3R:11593632:11593766:-",2,1,5,0,0,,,1365,303,200,503,1868,0.269271948608137,0.730728051391863,0,0,1365,1365,0,1,303,200,0,0,0,0,1,0,0,1,0,15,15,0,0,1,"match","mel_flair_FBgn0051363_7_mel_FLAIR",0,"mel_isoseq3cluster_FBgn0051363_13_mel_isoseq3cluster",0,0,10,0,0,"mel_flair_FBgn0051363_11_mel_FLAIR","mel_isoseq3cluster_FBgn0051363_9_mel_isoseq3cluster",0,0,0,0,0,2,10,10,10,0,0.2,1,1,1,0,0,0,0,0,0,0,"partial_reciprocal_pairs",0,0,0,10,0,0,0,0,0,2,10,10,10,0,0.2,1,1,1,0,"partial_reciprocal_pairs"
"FBgn0051363","mel_isoseq3cluster_FBgn0051363_13_mel_isoseq3cluster","mel_flair_FBgn0051363_7_mel_FLAIR",1,2,4,0.428571428571429,0.571428571428571,"3R:11591297:11592004:-|3R:11592002:11592376:-|3R:11592614:11593331:-|3R:11593344:11593642:-|3R:11593756:11619713:-","3R:11591297:11592004:-|3R:11592002:11592376:-|3R:11592614:11593331:-|3R:11593344:11593642:-|3R:11593756:11604151:-|3R:11604273:11604595:-","3R:11593756:11619713:-","3R:11593756:11604151:-|3R:11604273:11604595:-","3R:11591297:11592004:-|3R:11592002:11592376:-|3R:11592614:11593331:-|3R:11593344:11593642:-",1,2,5,0.375,0.625,"3R:11619703:11619903:-","3R:11604141:11604283:-|3R:11604585:11604751:-","3R:11590385:11591307:-|3R:11591994:11592012:-|3R:11592366:11592624:-|3R:11593321:11593354:-|3R:11593632:11593766:-",1,2,5,0.375,0.625,"3R:11619703:11619903:-","3R:11604141:11604283:-|3R:11604585:11604751:-","3R:11590385:11591307:-|3R:11591994:11592012:-|3R:11592366:11592624:-|3R:11593321:11593354:-|3R:11593632:11593766:-",1,2,5,0,0,,,1365,200,308,508,1873,0.271222637479979,0.728777362520021,0,0,1365,1365,0,1,200,308,0,0,0,0,1,0,0,1,0,15,15,0,0,1,"match","mel_flair_FBgn0051363_11_mel_FLAIR",0,"mel_isoseq3cluster_FBgn0051363_9_mel_isoseq3cluster",0,0,10,0,0,"mel_flair_FBgn0051363_7_mel_FLAIR","mel_isoseq3cluster_FBgn0051363_13_mel_isoseq3cluster",0,0,0,0,0,2,10,10,10,0,0.2,1,1,1,0,0,0,0,0,0,0,"partial_reciprocal_pairs",0,0,0,10,0,0,0,0,0,2,10,10,10,0,0.2,1,1,1,0,"partial_reciprocal_pairs"
"FBgn0266579","T1_isoseq","mel_flair_FBgn0266579_3_mel_FLAIR",1,2,4,0.428571428571429,0.571428571428571,"3R:27641484:27645234:-|3R:27645400:27646050:-|3R:27646233:27646345:-|3R:27646515:27647574:-|3R:27647598:27656215:-","3R:27642928:27643824:-|3R:27643963:27645234:-|3R:27645400:27646050:-|3R:27646233:27646345:-|3R:27646515:27647574:-|3R:27647598:27656215:-","3R:27641484:27645234:-","3R:27642928:27643824:-|3R:27643963:27645234:-","3R:27645400:27646050:-|3R:27646233:27646345:-|3R:27646515:27647574:-|3R:27647598:27656215:-",1,2,5,0.375,0.625,"3R:27640678:27641494:-","3R:27642316:27642938:-|3R:27643814:27643973:-","3R:27645224:27645410:-|3R:27646040:27646243:-|3R:27646335:27646525:-|3R:27647564:27647608:-|3R:27656205:27656810:-",1,2,5,0.375,0.625,"3R:27640678:27641494:-","3R:27642316:27642938:-|3R:27643814:27643973:-","3R:27645224:27645410:-|3R:27646040:27646243:-|3R:27646335:27646525:-|3R:27647564:27647608:-|3R:27656205:27656810:-",1,2,5,0,0,,,1228,816,781,1597,2825,0.565309734513274,0.434690265486726,0,0,1228,1228,0,1,816,781,0,0,0,0,0,1,0,1,0,9,8,1,0,0,"mel_isoseq3cluster_greater","T1_flair",0,"mel_isoseq3cluster_FBgn0266579_5_mel_isoseq3cluster",0,0,6,0,0,"mel_flair_FBgn0266579_3_mel_FLAIR","T1_isoseq",0,0,0,0,0,2,6,6,6,0,0.333333333333333,1,1,1,0,0,0,0,0,0,0,"partial_reciprocal_pairs",0,0,0,6,0,0,0,0,0,2,6,6,6,0,0.333333333333333,1,1,1,0,"partial_reciprocal_pairs"
"FBgn0037094","mel_isoseq3cluster_FBgn0037094_6_mel_isoseq3cluster","mel_flair_FBgn0037094_2_mel_FLAIR",1,1,2,0.5,0.5,"3L:21523219:21524731:+|3L:21525706:21525993:+|3L:21526926:21527193:+","3L:21523595:21524731:+|3L:21525706:21525993:+|3L:21526926:21527193:+","3L:21523219:21524731:+","3L:21523595:21524731:+","3L:21525706:21525993:+|3L:21526926:21527193:+",1,1,3,0.4,0.6,"3L:21523210:21523229:+","3L:21523483:21523605:+","3L:21524721:21525716:+|3L:21525983:21526936:+|3L:21527183:21528163:+",1,1,3,0.4,0.6,"3L:21523210:21523229:+","3L:21523483:21523605:+","3L:21524721:21525716:+|3L:21525983:21526936:+|3L:21527183:21528163:+",1,1,3,0,0,,,2928,19,122,141,3069,0.04594330400782,0.95405669599218,0,0,2928,2928,0,1,19,122,0,0,0,0,1,0,0,1,0,6,6,0,0,1,"match","mel_flair_FBgn0037094_4_mel_FLAIR",0,"mel_isoseq3cluster_FBgn0037094_3_mel_isoseq3cluster",0,0,4,0,0,"mel_flair_FBgn0037094_2_mel_FLAIR","mel_isoseq3cluster_FBgn0037094_6_mel_isoseq3cluster",0,0,0,0,0,1,4,4,4,0,0.25,1,1,1,0,0,0,0,0,0,0,"partial_reciprocal_pairs",0,0,0,4,0,0,0,0,0,1,4,4,4,0,0.25,1,1,1,0,"partial_reciprocal_pairs"
"FBgn0037094","mel_isoseq3cluster_FBgn0037094_3_mel_isoseq3cluster","mel_flair_FBgn0037094_4_mel_FLAIR",1,1,2,0.5,0.5,"3L:21523595:21524731:+|3L:21525706:21525993:+|3L:21526926:21527193:+","3L:21523219:21524731:+|3L:21525706:21525993:+|3L:21526926:21527193:+","3L:21523595:21524731:+","3L:21523219:21524731:+","3L:21525706:21525993:+|3L:21526926:21527193:+",1,1,3,0.4,0.6,"3L:21523477:21523605:+","3L:21523210:21523229:+","3L:21524721:21525716:+|3L:21525983:21526936:+|3L:21527183:21528163:+",1,1,3,0.4,0.6,"3L:21523477:21523605:+","3L:21523210:21523229:+","3L:21524721:21525716:+|3L:21525983:21526936:+|3L:21527183:21528163:+",1,1,3,0,0,,,2928,128,19,147,3075,0.047804878048781,0.95219512195122,0,0,2928,2928,0,1,128,19,0,0,0,0,1,0,0,1,0,6,6,0,0,1,"match","mel_flair_FBgn0037094_2_mel_FLAIR",0,"mel_isoseq3cluster_FBgn0037094_6_mel_isoseq3cluster",0,0,4,0,0,"mel_flair_FBgn0037094_4_mel_FLAIR","mel_isoseq3cluster_FBgn0037094_3_mel_isoseq3cluster",0,0,0,0,0,1,4,4,4,0,0.25,1,1,1,0,0,0,0,0,0,0,"partial_reciprocal_pairs",0,0,0,4,0,0,0,0,0,1,4,4,4,0,0.25,1,1,1,0,"partial_reciprocal_pairs"
"FBgn0037094","mel_isoseq3cluster_FBgn0037094_6_mel_isoseq3cluster","mel_flair_FBgn0037094_1_mel_FLAIR",1,1,2,0.5,0.5,"3L:21523219:21524731:+|3L:21525706:21525993:+|3L:21526926:21527193:+","3L:21524057:21524731:+|3L:21525706:21525993:+|3L:21526926:21527193:+","3L:21523219:21524731:+","3L:21524057:21524731:+","3L:21525706:21525993:+|3L:21526926:21527193:+",1,1,3,0.4,0.6,"3L:21523210:21523229:+","3L:21523938:21524067:+","3L:21524721:21525716:+|3L:21525983:21526936:+|3L:21527183:21528163:+",1,1,3,0.4,0.6,"3L:21523210:21523229:+","3L:21523938:21524067:+","3L:21524721:21525716:+|3L:21525983:21526936:+|3L:21527183:21528163:+",1,1,3,0,0,,,2928,19,129,148,3076,0.048114434330299,0.951885565669701,0,0,2928,2928,0,1,19,129,0,0,0,0,1,0,0,1,0,6,6,0,0,1,"match","mel_flair_FBgn0037094_4_mel_FLAIR",0,"mel_isoseq3cluster_FBgn0037094_2_mel_isoseq3cluster",0,0,4,0,0,"mel_flair_FBgn0037094_1_mel_FLAIR","mel_isoseq3cluster_FBgn0037094_6_mel_isoseq3cluster",0,0,0,0,0,1,4,4,4,0,0.25,1,1,1,0,0,0,0,0,0,0,"partial_reciprocal_pairs",0,0,0,4,0,0,0,0,0,1,4,4,4,0,0.25,1,1,1,0,"partial_reciprocal_pairs"
"FBgn0037094","mel_isoseq3cluster_FBgn0037094_6_mel_isoseq3cluster","mel_flair_FBgn0037094_3_mel_FLAIR",1,1,2,0.5,0.5,"3L:21523219:21524731:+|3L:21525706:21525993:+|3L:21526926:21527193:+","3L:21523617:21524731:+|3L:21525706:21525993:+|3L:21526926:21527193:+","3L:21523219:21524731:+","3L:21523617:21524731:+","3L:21525706:21525993:+|3L:21526926:21527193:+",1,1,3,0.4,0.6,"3L:21523210:21523229:+","3L:21523452:21523627:+","3L:21524721:21525716:+|3L:21525983:21526936:+|3L:21527183:21528163:+",1,1,3,0.4,0.6,"3L:21523210:21523229:+","3L:21523452:21523627:+","3L:21524721:21525716:+|3L:21525983:21526936:+|3L:21527183:21528163:+",1,1,3,0,0,,,2928,19,175,194,3122,0.062139654067905,0.937860345932095,0,0,2928,2928,0,1,19,175,0,0,0,0,1,0,0,1,0,6,6,0,0,1,"match","mel_flair_FBgn0037094_4_mel_FLAIR",0,"mel_isoseq3cluster_FBgn0037094_4_mel_isoseq3cluster",0,0,4,0,0,"mel_flair_FBgn0037094_3_mel_FLAIR","mel_isoseq3cluster_FBgn0037094_6_mel_isoseq3cluster",0,0,0,0,0,1,4,4,4,0,0.25,1,1,1,0,0,0,0,0,0,0,"partial_reciprocal_pairs",0,0,0,4,0,0,0,0,0,1,4,4,4,0,0.25,1,1,1,0,"partial_reciprocal_pairs"
"FBgn0037094","mel_isoseq3cluster_FBgn0037094_3_mel_isoseq3cluster","mel_flair_FBgn0037094_5_mel_FLAIR",1,1,2,0.5,0.5,"3L:21523595:21524731:+|3L:21525706:21525993:+|3L:21526926:21527193:+","3L:21523288:21524731:+|3L:21525706:21525993:+|3L:21526926:21527193:+","3L:21523595:21524731:+","3L:21523288:21524731:+","3L:21525706:21525993:+|3L:21526926:21527193:+",1,1,3,0.4,0.6,"3L:21523477:21523605:+","3L:21523210:21523298:+","3L:21524721:21525716:+|3L:21525983:21526936:+|3L:21527183:21528163:+",1,1,3,0.4,0.6,"3L:21523477:21523605:+","3L:21523210:21523298:+","3L:21524721:21525716:+|3L:21525983:21526936:+|3L:21527183:21528163:+",1,1,3,0,0,,,2928,128,88,216,3144,0.068702290076336,0.931297709923664,0,0,2928,2928,0,1,128,88,0,0,0,0,1,0,0,1,0,6,6,0,0,1,"match","mel_flair_FBgn0037094_2_mel_FLAIR",0,"mel_isoseq3cluster_FBgn0037094_6_mel_isoseq3cluster",0,0,4,0,0,"mel_flair_FBgn0037094_5_mel_FLAIR","mel_isoseq3cluster_FBgn0037094_3_mel_isoseq3cluster",0,0,0,0,0,1,4,4,4,0,0.25,1,1,1,0,0,0,0,0,0,0,"partial_reciprocal_pairs",0,0,0,4,0,0,0,0,0,1,4,4,4,0,0.25,1,1,1,0,"partial_reciprocal_pairs"
"FBgn0037094","mel_isoseq3cluster_FBgn0037094_3_mel_isoseq3cluster","mel_flair_FBgn0037094_1_mel_FLAIR",1,1,2,0.5,0.5,"3L:21523595:21524731:+|3L:21525706:21525993:+|3L:21526926:21527193:+","3L:21524057:21524731:+|3L:21525706:21525993:+|3L:21526926:21527193:+","3L:21523595:21524731:+","3L:21524057:21524731:+","3L:21525706:21525993:+|3L:21526926:21527193:+",1,1,3,0.4,0.6,"3L:21523477:21523605:+","3L:21523938:21524067:+","3L:21524721:21525716:+|3L:21525983:21526936:+|3L:21527183:21528163:+",1,1,3,0.4,0.6,"3L:21523477:21523605:+","3L:21523938:21524067:+","3L:21524721:21525716:+|3L:21525983:21526936:+|3L:21527183:21528163:+",1,1,3,0,0,,,2928,128,129,257,3185,0.080690737833595,0.919309262166405,0,0,2928,2928,0,1,128,129,0,0,0,0,1,0,0,1,0,6,6,0,0,1,"match","mel_flair_FBgn0037094_2_mel_FLAIR",0,"mel_isoseq3cluster_FBgn0037094_2_mel_isoseq3cluster",0,0,4,0,0,"mel_flair_FBgn0037094_1_mel_FLAIR","mel_isoseq3cluster_FBgn0037094_3_mel_isoseq3cluster",0,0,0,0,0,1,4,4,4,0,0.25,1,1,1,0,0,0,0,0,0,0,"partial_reciprocal_pairs",0,0,0,4,0,0,0,0,0,1,4,4,4,0,0.25,1,1,1,0,"partial_reciprocal_pairs"
"FBgn0037094","mel_isoseq3cluster_FBgn0037094_5_mel_isoseq3cluster","mel_flair_FBgn0037094_2_mel_FLAIR",1,1,2,0.5,0.5,"3L:21523390:21524731:+|3L:21525706:21525993:+|3L:21526926:21527193:+","3L:21523595:21524731:+|3L:21525706:21525993:+|3L:21526926:21527193:+","3L:21523390:21524731:+","3L:21523595:21524731:+","3L:21525706:21525993:+|3L:21526926:21527193:+",1,1,3,0.4,0.6,"3L:21523223:21523400:+","3L:21523483:21523605:+","3L:21524721:21525716:+|3L:21525983:21526936:+|3L:21527183:21528163:+",1,1,3,0.4,0.6,"3L:21523223:21523400:+","3L:21523483:21523605:+","3L:21524721:21525716:+|3L:21525983:21526936:+|3L:21527183:21528163:+",1,1,3,0,0,,,2928,177,122,299,3227,0.092655717384568,0.907344282615432,0,0,2928,2928,0,1,177,122,0,0,0,0,1,0,0,1,0,6,6,0,0,1,"match","mel_flair_FBgn0037094_6_mel_FLAIR",0,"mel_isoseq3cluster_FBgn0037094_3_mel_isoseq3cluster",0,0,4,0,0,"mel_flair_FBgn0037094_2_mel_FLAIR","mel_isoseq3cluster_FBgn0037094_5_mel_isoseq3cluster",0,0,0,0,0,1,4,4,4,0,0.25,1,1,1,0,0,0,0,0,0,0,"partial_reciprocal_pairs",0,0,0,4,0,0,0,0,0,1,4,4,4,0,0.25,1,1,1,0,"partial_reciprocal_pairs"
