,gene_id,ujc_id,transcript_id,num_transcript_in_consol_transcript,num_transcript_id_in_gene,num_consol_transcript_id_in_gene,flag_gene_consolidated
9354,FBgn0020556,tr_FBgn0020556_1,FBtr0083344,1,4,4,0
9355,FBgn0020556,tr_FBgn0020556_2,FBtr0083343,1,4,4,0
9356,FBgn0020556,tr_FBgn0020556_3,FBtr0083342,1,4,4,0
9357,FBgn0020616,tr_FBgn0020616_1,FBtr0079349,1,1,1,0
9358,FBgn0020617,tr_FBgn0020617_1,FBtr0342783,1,1,1,0
9359,FBgn0020618,tr_FBgn0020618_1,FBtr0331237,1,4,2,1
9360,FBgn0020618,tr_FBgn0020618_2,FBtr0079565,3,4,2,1
9360,FBgn0020618,tr_FBgn0020618_2,FBtr0331238,3,4,2,1
9360,FBgn0020618,tr_FBgn0020618_2,FBtr0345448,3,4,2,1
9361,FBgn0020620,tr_FBgn0020620_3,FBtr0330626,1,5,4,1
9362,FBgn0020620,tr_FBgn0020620_4,FBtr0087603,2,5,4,1
9362,FBgn0020620,tr_FBgn0020620_4,FBtr0330627,2,5,4,1
9363,FBgn0020620,tr_FBgn0020620_2,FBtr0087605,1,5,4,1
9364,FBgn0020620,tr_FBgn0020620_1,FBtr0087604,1,5,4,1
9365,FBgn0020621,tr_FBgn0020621_13,FBtr0339291,1,16,16,0
9366,FBgn0020621,tr_FBgn0020621_1,FBtr0088605,1,16,16,0
9367,FBgn0020621,tr_FBgn0020621_12,FBtr0339290,1,16,16,0
9368,FBgn0020621,tr_FBgn0020621_5,FBtr0302604,1,16,16,0
9369,FBgn0020621,tr_FBgn0020621_2,FBtr0433506,1,16,16,0
9370,FBgn0020621,tr_FBgn0020621_8,FBtr0302603,1,16,16,0
9371,FBgn0020621,tr_FBgn0020621_9,FBtr0306585,1,16,16,0
9372,FBgn0020621,tr_FBgn0020621_11,FBtr0308206,1,16,16,0
9373,FBgn0020621,tr_FBgn0020621_15,FBtr0339293,1,16,16,0
9374,FBgn0020621,tr_FBgn0020621_14,FBtr0339292,1,16,16,0
9375,FBgn0020621,tr_FBgn0020621_3,FBtr0112897,1,16,16,0
9376,FBgn0020621,tr_FBgn0020621_7,FBtr0088604,1,16,16,0
9377,FBgn0020621,tr_FBgn0020621_10,FBtr0088602,1,16,16,0
9378,FBgn0020621,tr_FBgn0020621_4,FBtr0301511,1,16,16,0
9379,FBgn0020621,tr_FBgn0020621_6,FBtr0088603,1,16,16,0
9380,FBgn0020621,tr_FBgn0020621_16,FBtr0088601,1,16,16,0
9381,FBgn0020622,tr_FBgn0020622_3,FBtr0331205,2,4,3,1
9381,FBgn0020622,tr_FBgn0020622_3,FBtr0331208,2,4,3,1
9382,FBgn0020622,tr_FBgn0020622_2,FBtr0331207,1,4,3,1
9383,FBgn0020626,tr_FBgn0020626_1,FBtr0084801,1,1,1,0
9384,FBgn0020633,tr_FBgn0020633_1,FBtr0076585,1,1,1,0
9385,FBgn0020637,tr_FBgn0020637_1,FBtr0077059,1,1,1,0
9386,FBgn0020638,tr_FBgn0020638_1,FBtr0077058,1,1,1,0
9387,FBgn0020639,tr_FBgn0020639_1,FBtr0077057,1,1,1,0
9388,FBgn0020640,tr_FBgn0020640_1,FBtr0077056,1,1,1,0
9389,FBgn0020641,tr_FBgn0020641_1,FBtr0076990,2,2,1,1
9389,FBgn0020641,tr_FBgn0020641_1,FBtr0333581,2,2,1,1
9390,FBgn0020642,tr_FBgn0020642_1,FBtr0076991,1,1,1,0
9391,FBgn0020647,tr_FBgn0020647_1,FBtr0301418,1,5,5,0
9392,FBgn0020647,tr_FBgn0020647_4,FBtr0084507,1,5,5,0
9393,FBgn0020647,tr_FBgn0020647_2,FBtr0084506,1,5,5,0
9394,FBgn0020647,tr_FBgn0020647_3,FBtr0339250,1,5,5,0
9395,FBgn0020647,tr_FBgn0020647_5,FBtr0084508,1,5,5,0
9396,FBgn0020653,tr_FBgn0020653_3,FBtr0071167,1,3,3,0
9397,FBgn0020653,tr_FBgn0020653_2,FBtr0071168,1,3,3,0
9398,FBgn0020653,tr_FBgn0020653_1,FBtr0071169,1,3,3,0
9399,FBgn0020655,tr_FBgn0020655_1,FBtr0075981,1,2,2,0
9400,FBgn0020655,tr_FBgn0020655_2,FBtr0332088,1,2,2,0
9401,FBgn0020660,tr_FBgn0020660_3,FBtr0113680,1,4,4,0
9402,FBgn0020660,tr_FBgn0020660_4,FBtr0334940,1,4,4,0
9403,FBgn0020660,tr_FBgn0020660_1,FBtr0113679,1,4,4,0
9404,FBgn0020660,tr_FBgn0020660_2,FBtr0113681,1,4,4,0
9405,FBgn0020762,tr_FBgn0020762_2,FBtr0077427,1,4,3,1
9406,FBgn0020762,tr_FBgn0020762_3,FBtr0077426,2,4,3,1
9406,FBgn0020762,tr_FBgn0020762_3,FBtr0112899,2,4,3,1
9407,FBgn0020762,tr_FBgn0020762_1,FBtr0112898,1,4,3,1
9408,FBgn0020764,tr_FBgn0020764_1,FBtr0072151,1,1,1,0
9409,FBgn0020765,tr_FBgn0020765_1,FBtr0077021,1,1,1,0
9410,FBgn0020767,tr_FBgn0020767_1,FBtr0329879,1,3,2,1
9411,FBgn0020767,tr_FBgn0020767_2,FBtr0087468,2,3,2,1
9411,FBgn0020767,tr_FBgn0020767_2,FBtr0329880,2,3,2,1
9412,FBgn0020887,tr_FBgn0020887_1,FBtr0074916,1,2,2,0
9413,FBgn0020887,tr_FBgn0020887_2,FBtr0074917,1,2,2,0
9414,FBgn0020907,tr_FBgn0020907_1,FBtr0083361,1,1,1,0
9415,FBgn0020908,tr_FBgn0020908_2,FBtr0334933,1,2,2,0
9416,FBgn0020908,tr_FBgn0020908_1,FBtr0113713,1,2,2,0
9417,FBgn0020909,tr_FBgn0020909_1,FBtr0073820,1,1,1,0
9418,FBgn0020910,tr_FBgn0020910_1,FBtr0082347,1,4,3,1
9419,FBgn0020910,tr_FBgn0020910_2,FBtr0302586,1,4,3,1
9420,FBgn0020910,tr_FBgn0020910_3,FBtr0082346,2,4,3,1
9420,FBgn0020910,tr_FBgn0020910_3,FBtr0336783,2,4,3,1
9421,FBgn0020912,tr_FBgn0020912_2,FBtr0089391,1,3,2,1
9422,FBgn0020912,tr_FBgn0020912_1,FBtr0089389,2,3,2,1
9422,FBgn0020912,tr_FBgn0020912_1,FBtr0330094,2,3,2,1
9423,FBgn0020930,tr_FBgn0020930_1,FBtr0087853,2,2,1,1
9423,FBgn0020930,tr_FBgn0020930_1,FBtr0339705,2,2,1,1
9424,FBgn0021738,tr_FBgn0021738_1,FBtr0070599,1,1,1,0
9425,FBgn0021742,tr_FBgn0021742_1,FBtr0073400,1,1,1,0
9426,FBgn0021760,tr_FBgn0021760_3,FBtr0089460,1,3,3,0
9427,FBgn0021760,tr_FBgn0021760_2,FBtr0089461,1,3,3,0
9428,FBgn0021760,tr_FBgn0021760_1,FBtr0089462,1,3,3,0
9429,FBgn0021761,tr_FBgn0021761_2,FBtr0089881,2,3,2,1
9429,FBgn0021761,tr_FBgn0021761_2,FBtr0340225,2,3,2,1
9430,FBgn0021761,tr_FBgn0021761_1,FBtr0340224,1,3,2,1
9431,FBgn0021764,tr_FBgn0021764_6,FBtr0302260,1,9,9,0
9432,FBgn0021764,tr_FBgn0021764_4,FBtr0070133,1,9,9,0
9433,FBgn0021764,tr_FBgn0021764_7,FBtr0340195,1,9,9,0
9434,FBgn0021764,tr_FBgn0021764_3,FBtr0070132,1,9,9,0
9435,FBgn0021764,tr_FBgn0021764_8,FBtr0340196,1,9,9,0
9436,FBgn0021764,tr_FBgn0021764_9,FBtr0340197,1,9,9,0
9437,FBgn0021764,tr_FBgn0021764_2,FBtr0070131,1,9,9,0
9438,FBgn0021764,tr_FBgn0021764_1,FBtr0070130,1,9,9,0
9439,FBgn0021764,tr_FBgn0021764_5,FBtr0302259,1,9,9,0
9440,FBgn0021765,tr_FBgn0021765_2,FBtr0308351,1,2,2,0
9441,FBgn0021765,tr_FBgn0021765_1,FBtr0074511,1,2,2,0
9442,FBgn0021767,tr_FBgn0021767_1,FBtr0071244,2,2,1,1
9442,FBgn0021767,tr_FBgn0021767_1,FBtr0345983,2,2,1,1
9443,FBgn0021768,tr_FBgn0021768_2,FBtr0305912,1,2,2,0
9444,FBgn0021768,tr_FBgn0021768_1,FBtr0075328,1,2,2,0
9445,FBgn0021776,tr_FBgn0021776_3,FBtr0083848,1,3,3,0
9446,FBgn0021776,tr_FBgn0021776_2,FBtr0335243,1,3,3,0
9447,FBgn0021795,tr_FBgn0021795_1,FBtr0088153,2,2,1,1
9447,FBgn0021795,tr_FBgn0021795_1,FBtr0345952,2,2,1,1
9448,FBgn0021796,tr_FBgn0021796_2,FBtr0336615,1,2,2,0
9449,FBgn0021796,tr_FBgn0021796_1,FBtr0080422,1,2,2,0
9450,FBgn0021800,tr_FBgn0021800_2,FBtr0077497,1,2,2,0
9451,FBgn0021800,tr_FBgn0021800_1,FBtr0077498,1,2,2,0
9452,FBgn0021818,tr_FBgn0021818_1,FBtr0086962,2,2,1,1
9452,FBgn0021818,tr_FBgn0021818_1,FBtr0340214,2,2,1,1
9453,FBgn0021825,tr_FBgn0021825_1,FBtr0088641,1,1,1,0
9454,FBgn0021847,tr_FBgn0021847_2,FBtr0305967,1,2,2,0
9455,FBgn0021847,tr_FBgn0021847_1,FBtr0086000,1,2,2,0
9456,FBgn0021856,tr_FBgn0021856_1,FBtr0081482,2,2,1,1
9456,FBgn0021856,tr_FBgn0021856_1,FBtr0330677,2,2,1,1
9457,FBgn0021872,tr_FBgn0021872_1,FBtr0310044,1,2,2,0
9458,FBgn0021872,tr_FBgn0021872_2,FBtr0310045,1,2,2,0
9459,FBgn0021874,tr_FBgn0021874_1,FBtr0078075,1,1,1,0
9460,FBgn0021875,tr_FBgn0021875_1,FBtr0072253,2,2,1,1
9460,FBgn0021875,tr_FBgn0021875_1,FBtr0343432,2,2,1,1
9461,FBgn0021895,tr_FBgn0021895_1,FBtr0072234,1,2,2,0
9462,FBgn0021895,tr_FBgn0021895_2,FBtr0343278,1,2,2,0
9463,FBgn0021906,tr_FBgn0021906_1,FBtr0077915,3,3,1,1
9463,FBgn0021906,tr_FBgn0021906_1,FBtr0334842,3,3,1,1
9463,FBgn0021906,tr_FBgn0021906_1,FBtr0334843,3,3,1,1
9464,FBgn0021967,tr_FBgn0021967_1,FBtr0077520,1,2,2,0
9465,FBgn0021967,tr_FBgn0021967_2,FBtr0077521,1,2,2,0
9466,FBgn0021979,tr_FBgn0021979_4,FBtr0071959,1,9,8,1
9467,FBgn0021979,tr_FBgn0021979_7,FBtr0343189,1,9,8,1
9468,FBgn0021979,tr_FBgn0021979_6,FBtr0071958,1,9,8,1
9469,FBgn0021979,tr_FBgn0021979_8,FBtr0343190,1,9,8,1
9470,FBgn0021979,tr_FBgn0021979_5,FBtr0071960,2,9,8,1
9470,FBgn0021979,tr_FBgn0021979_5,FBtr0343188,2,9,8,1
9471,FBgn0021979,tr_FBgn0021979_3,FBtr0071961,1,9,8,1
9472,FBgn0021979,tr_FBgn0021979_2,FBtr0343191,1,9,8,1
9473,FBgn0021979,tr_FBgn0021979_1,FBtr0343192,1,9,8,1
9474,FBgn0021995,tr_FBgn0021995_2,FBtr0345935,1,2,2,0
9475,FBgn0021995,tr_FBgn0021995_1,FBtr0088788,1,2,2,0
9476,FBgn0022023,tr_FBgn0022023_1,FBtr0079030,2,2,1,1
9476,FBgn0022023,tr_FBgn0022023_1,FBtr0079031,2,2,1,1
9477,FBgn0022027,tr_FBgn0022027_1,FBtr0088694,1,1,1,0
9478,FBgn0022029,tr_FBgn0022029_3,FBtr0086914,1,4,3,1
9479,FBgn0022029,tr_FBgn0022029_1,FBtr0086912,1,4,3,1
9480,FBgn0022029,tr_FBgn0022029_2,FBtr0086913,2,4,3,1
9480,FBgn0022029,tr_FBgn0022029_2,FBtr0086915,2,4,3,1
9481,FBgn0022153,tr_FBgn0022153_2,FBtr0305968,2,3,2,1
9481,FBgn0022153,tr_FBgn0022153_2,FBtr0331447,2,3,2,1
9482,FBgn0022153,tr_FBgn0022153_1,FBtr0077432,1,3,2,1
9483,FBgn0022160,tr_FBgn0022160_1,FBtr0112900,1,4,4,0
9484,FBgn0022160,tr_FBgn0022160_2,FBtr0087309,1,4,4,0
9485,FBgn0022160,tr_FBgn0022160_3,FBtr0087308,1,4,4,0
9486,FBgn0022160,tr_FBgn0022160_4,FBtr0087307,1,4,4,0
9487,FBgn0022213,tr_FBgn0022213_1,FBtr0080930,1,1,1,0
9488,FBgn0022224,tr_FBgn0022224_1,FBtr0086211,1,1,1,0
9489,FBgn0022238,tr_FBgn0022238_1,FBtr0300483,1,8,8,0
9490,FBgn0022238,tr_FBgn0022238_2,FBtr0300484,1,8,8,0
9491,FBgn0022238,tr_FBgn0022238_4,FBtr0305270,1,8,8,0
9492,FBgn0022238,tr_FBgn0022238_3,FBtr0086779,1,8,8,0
9493,FBgn0022238,tr_FBgn0022238_5,FBtr0345357,1,8,8,0
9494,FBgn0022238,tr_FBgn0022238_6,FBtr0086778,1,8,8,0
9495,FBgn0022238,tr_FBgn0022238_8,FBtr0086777,1,8,8,0
9496,FBgn0022238,tr_FBgn0022238_7,FBtr0086776,1,8,8,0
9497,FBgn0022338,tr_FBgn0022338_2,FBtr0321263,1,2,2,0
9498,FBgn0022338,tr_FBgn0022338_1,FBtr0083707,1,2,2,0
9499,FBgn0022343,tr_FBgn0022343_4,FBtr0309242,1,4,4,0
9500,FBgn0022343,tr_FBgn0022343_1,FBtr0072392,1,4,4,0
9501,FBgn0022343,tr_FBgn0022343_3,FBtr0072391,1,4,4,0
9502,FBgn0022343,tr_FBgn0022343_2,FBtr0339276,1,4,4,0
9503,FBgn0022344,tr_FBgn0022344_1,FBtr0083358,1,1,1,0
9504,FBgn0022349,tr_FBgn0022349_3,FBtr0085839,1,3,3,0
9505,FBgn0022349,tr_FBgn0022349_2,FBtr0085840,1,3,3,0
9506,FBgn0022349,tr_FBgn0022349_1,FBtr0085841,1,3,3,0
9507,FBgn0022355,tr_FBgn0022355_1,FBtr0074559,2,2,1,1
9507,FBgn0022355,tr_FBgn0022355_1,FBtr0346625,2,2,1,1
9508,FBgn0022359,tr_FBgn0022359_1,FBtr0082324,1,1,1,0
9509,FBgn0022361,tr_FBgn0022361_4,FBtr0089995,1,7,7,0
9510,FBgn0022361,tr_FBgn0022361_5,FBtr0089996,1,7,7,0
9511,FBgn0022361,tr_FBgn0022361_3,FBtr0310639,1,7,7,0
9512,FBgn0022361,tr_FBgn0022361_6,FBtr0089993,1,7,7,0
9513,FBgn0022361,tr_FBgn0022361_7,FBtr0310640,1,7,7,0
9514,FBgn0022361,tr_FBgn0022361_2,FBtr0089994,1,7,7,0
9515,FBgn0022361,tr_FBgn0022361_1,FBtr0310638,1,7,7,0
9516,FBgn0022382,tr_FBgn0022382_4,FBtr0088438,1,4,4,0
9517,FBgn0022382,tr_FBgn0022382_3,FBtr0088437,1,4,4,0
9518,FBgn0022382,tr_FBgn0022382_1,FBtr0112901,1,4,4,0
9519,FBgn0022382,tr_FBgn0022382_2,FBtr0112902,1,4,4,0
9520,FBgn0022699,tr_FBgn0022699_1,FBtr0077017,1,1,1,0
9521,FBgn0022700,tr_FBgn0022700_1,FBtr0071543,1,1,1,0
9522,FBgn0022702,tr_FBgn0022702_1,FBtr0305966,1,3,2,1
9523,FBgn0022702,tr_FBgn0022702_2,FBtr0072795,2,3,2,1
9523,FBgn0022702,tr_FBgn0022702_2,FBtr0334075,2,3,2,1
9524,FBgn0022709,tr_FBgn0022709_2,FBtr0076018,1,2,2,0
9525,FBgn0022709,tr_FBgn0022709_1,FBtr0076017,1,2,2,0
9526,FBgn0022710,tr_FBgn0022710_1,FBtr0074073,2,3,2,1
9526,FBgn0022710,tr_FBgn0022710_1,FBtr0100142,2,3,2,1
9527,FBgn0022710,tr_FBgn0022710_2,FBtr0332497,1,3,2,1
9528,FBgn0022724,tr_FBgn0022724_1,FBtr0074514,1,1,1,0
9529,FBgn0022740,tr_FBgn0022740_1,FBtr0089547,1,1,1,0
9530,FBgn0022764,tr_FBgn0022764_4,FBtr0087888,1,10,10,0
9531,FBgn0022764,tr_FBgn0022764_7,FBtr0303566,1,10,10,0
9532,FBgn0022764,tr_FBgn0022764_9,FBtr0339651,1,10,10,0
9533,FBgn0022764,tr_FBgn0022764_10,FBtr0347014,1,10,10,0
9534,FBgn0022764,tr_FBgn0022764_5,FBtr0087889,1,10,10,0
9535,FBgn0022764,tr_FBgn0022764_8,FBtr0339650,1,10,10,0
9536,FBgn0022764,tr_FBgn0022764_1,FBtr0303565,1,10,10,0
9537,FBgn0022764,tr_FBgn0022764_6,FBtr0087890,1,10,10,0
9538,FBgn0022764,tr_FBgn0022764_3,FBtr0087887,1,10,10,0
9539,FBgn0022764,tr_FBgn0022764_2,FBtr0304683,1,10,10,0
9540,FBgn0022768,tr_FBgn0022768_1,FBtr0070685,2,2,1,1
9540,FBgn0022768,tr_FBgn0022768_1,FBtr0343531,2,2,1,1
9541,FBgn0022770,tr_FBgn0022770_3,FBtr0308243,1,3,3,0
9542,FBgn0022770,tr_FBgn0022770_1,FBtr0077335,1,3,3,0
9543,FBgn0022770,tr_FBgn0022770_2,FBtr0077336,1,3,3,0
9544,FBgn0022772,tr_FBgn0022772_1,FBtr0088959,1,1,1,0
9545,FBgn0022774,tr_FBgn0022774_1,FBtr0074961,1,1,1,0
9546,FBgn0022786,tr_FBgn0022786_1,FBtr0071070,1,1,1,0
9547,FBgn0022787,tr_FBgn0022787_2,FBtr0301715,1,2,2,0
9548,FBgn0022787,tr_FBgn0022787_1,FBtr0344471,1,2,2,0
9549,FBgn0022800,tr_FBgn0022800_1,FBtr0084874,1,1,1,0
9550,FBgn0022893,tr_FBgn0022893_2,FBtr0085919,2,3,2,1
9550,FBgn0022893,tr_FBgn0022893_2,FBtr0100293,2,3,2,1
9551,FBgn0022893,tr_FBgn0022893_1,FBtr0085920,1,3,2,1
9552,FBgn0022935,tr_FBgn0022935_1,FBtr0077016,1,1,1,0
9553,FBgn0022936,tr_FBgn0022936_1,FBtr0078439,1,1,1,0
9554,FBgn0022942,tr_FBgn0022942_1,FBtr0070683,2,2,1,1
9554,FBgn0022942,tr_FBgn0022942_1,FBtr0070684,2,2,1,1
9555,FBgn0022943,tr_FBgn0022943_1,FBtr0083551,1,1,1,0
9556,FBgn0022959,tr_FBgn0022959_1,FBtr0076027,1,2,2,0
9557,FBgn0022959,tr_FBgn0022959_2,FBtr0305992,1,2,2,0
9558,FBgn0022960,tr_FBgn0022960_2,FBtr0086183,1,2,2,0
9559,FBgn0022960,tr_FBgn0022960_1,FBtr0086182,1,2,2,0
9560,FBgn0022981,tr_FBgn0022981_1,FBtr0078859,1,2,2,0
9561,FBgn0022981,tr_FBgn0022981_2,FBtr0305313,1,2,2,0
9562,FBgn0022984,tr_FBgn0022984_1,FBtr0290254,3,3,1,1
9562,FBgn0022984,tr_FBgn0022984_1,FBtr0307214,3,3,1,1
9562,FBgn0022984,tr_FBgn0022984_1,FBtr0339538,3,3,1,1
9563,FBgn0022985,tr_FBgn0022985_1,FBtr0071828,2,3,2,1
9563,FBgn0022985,tr_FBgn0022985_1,FBtr0344880,2,3,2,1
9564,FBgn0022985,tr_FBgn0022985_2,FBtr0339535,1,3,2,1
9565,FBgn0022986,tr_FBgn0022986_2,FBtr0071843,1,3,3,0
9566,FBgn0022986,tr_FBgn0022986_3,FBtr0346637,1,3,3,0
9567,FBgn0022986,tr_FBgn0022986_1,FBtr0339537,1,3,3,0
9568,FBgn0022987,tr_FBgn0022987_2,FBtr0086923,1,4,3,1
9569,FBgn0022987,tr_FBgn0022987_3,FBtr0306248,2,4,3,1
9569,FBgn0022987,tr_FBgn0022987_3,FBtr0331464,2,4,3,1
9570,FBgn0022987,tr_FBgn0022987_1,FBtr0086925,1,4,3,1
9571,FBgn0023000,tr_FBgn0023000_1,FBtr0072570,1,3,3,0
9572,FBgn0023000,tr_FBgn0023000_3,FBtr0306850,1,3,3,0
9573,FBgn0023000,tr_FBgn0023000_2,FBtr0072571,1,3,3,0
9574,FBgn0023001,tr_FBgn0023001_3,FBtr0333373,1,3,3,0
9575,FBgn0023001,tr_FBgn0023001_2,FBtr0302044,1,3,3,0
9576,FBgn0023001,tr_FBgn0023001_1,FBtr0100141,1,3,3,0
9577,FBgn0023023,tr_FBgn0023023_1,FBtr0089685,1,3,3,0
9578,FBgn0023023,tr_FBgn0023023_3,FBtr0114453,1,3,3,0
9579,FBgn0023023,tr_FBgn0023023_2,FBtr0089686,1,3,3,0
9580,FBgn0023076,tr_FBgn0023076_1,FBtr0334647,2,5,4,1
9580,FBgn0023076,tr_FBgn0023076_1,FBtr0334648,2,5,4,1
9581,FBgn0023076,tr_FBgn0023076_3,FBtr0100134,1,5,4,1
9582,FBgn0023076,tr_FBgn0023076_4,FBtr0076785,1,5,4,1
9583,FBgn0023076,tr_FBgn0023076_2,FBtr0100132,1,5,4,1
9584,FBgn0023081,tr_FBgn0023081_1,FBtr0072287,1,1,1,0
9585,FBgn0023083,tr_FBgn0023083_8,FBtr0344290,1,8,8,0
9586,FBgn0023083,tr_FBgn0023083_6,FBtr0083637,1,8,8,0
9587,FBgn0023083,tr_FBgn0023083_7,FBtr0290107,1,8,8,0
9588,FBgn0023083,tr_FBgn0023083_5,FBtr0347417,1,8,8,0
9589,FBgn0023083,tr_FBgn0023083_4,FBtr0347418,1,8,8,0
9590,FBgn0023083,tr_FBgn0023083_3,FBtr0083638,1,8,8,0
9591,FBgn0023083,tr_FBgn0023083_1,FBtr0290209,1,8,8,0
9592,FBgn0023083,tr_FBgn0023083_2,FBtr0290210,1,8,8,0
9593,FBgn0023090,tr_FBgn0023090_1,FBtr0081516,1,1,1,0
9594,FBgn0023091,tr_FBgn0023091_2,FBtr0333354,1,2,2,0
9595,FBgn0023091,tr_FBgn0023091_1,FBtr0081514,1,2,2,0
9596,FBgn0023094,tr_FBgn0023094_1,FBtr0074924,1,1,1,0
9597,FBgn0023095,tr_FBgn0023095_1,FBtr0075832,3,4,2,1
9597,FBgn0023095,tr_FBgn0023095_1,FBtr0305480,3,4,2,1
9597,FBgn0023095,tr_FBgn0023095_1,FBtr0346864,3,4,2,1
9598,FBgn0023095,tr_FBgn0023095_2,FBtr0075833,1,4,2,1
9599,FBgn0023096,tr_FBgn0023096_1,FBtr0273418,1,1,1,0
9600,FBgn0023097,tr_FBgn0023097_1,FBtr0300617,1,6,5,1
9601,FBgn0023097,tr_FBgn0023097_5,FBtr0334639,1,6,5,1
9602,FBgn0023097,tr_FBgn0023097_3,FBtr0334637,1,6,5,1
9603,FBgn0023097,tr_FBgn0023097_2,FBtr0083912,2,6,5,1
9603,FBgn0023097,tr_FBgn0023097_2,FBtr0330043,2,6,5,1
9604,FBgn0023097,tr_FBgn0023097_4,FBtr0334638,1,6,5,1
9605,FBgn0023130,tr_FBgn0023130_3,FBtr0333116,1,3,3,0
9606,FBgn0023130,tr_FBgn0023130_2,FBtr0330407,1,3,3,0
9607,FBgn0023130,tr_FBgn0023130_1,FBtr0070279,1,3,3,0
9608,FBgn0023143,tr_FBgn0023143_1,FBtr0088499,2,2,1,1
9608,FBgn0023143,tr_FBgn0023143_1,FBtr0339517,2,2,1,1
9609,FBgn0023167,tr_FBgn0023167_1,FBtr0087986,1,1,1,0
9610,FBgn0023169,tr_FBgn0023169_1,FBtr0070216,1,3,3,0
9611,FBgn0023169,tr_FBgn0023169_3,FBtr0070218,1,3,3,0
9612,FBgn0023169,tr_FBgn0023169_2,FBtr0070217,1,3,3,0
9613,FBgn0023170,tr_FBgn0023170_1,FBtr0072185,1,1,1,0
9614,FBgn0023171,tr_FBgn0023171_1,FBtr0088883,1,2,2,0
9615,FBgn0023171,tr_FBgn0023171_2,FBtr0088884,1,2,2,0
9616,FBgn0023172,tr_FBgn0023172_3,FBtr0086971,1,5,5,0
9617,FBgn0023172,tr_FBgn0023172_5,FBtr0340124,1,5,5,0
9618,FBgn0023172,tr_FBgn0023172_2,FBtr0086970,1,5,5,0
9619,FBgn0023172,tr_FBgn0023172_4,FBtr0305083,1,5,5,0
9620,FBgn0023172,tr_FBgn0023172_1,FBtr0086969,1,5,5,0
9621,FBgn0023174,tr_FBgn0023174_1,FBtr0075629,1,1,1,0
9622,FBgn0023175,tr_FBgn0023175_1,FBtr0089998,1,1,1,0
9623,FBgn0023177,tr_FBgn0023177_1,FBtr0345017,1,5,4,1
9624,FBgn0023177,tr_FBgn0023177_4,FBtr0077324,2,5,4,1
9624,FBgn0023177,tr_FBgn0023177_4,FBtr0346620,2,5,4,1
9625,FBgn0023177,tr_FBgn0023177_3,FBtr0445386,1,5,4,1
9626,FBgn0023177,tr_FBgn0023177_2,FBtr0077325,1,5,4,1
9627,FBgn0023179,tr_FBgn0023179_1,FBtr0085048,1,1,1,0
9628,FBgn0023180,tr_FBgn0023180_1,FBtr0088482,1,1,1,0
9629,FBgn0023181,tr_FBgn0023181_1,FBtr0072425,1,1,1,0
9630,FBgn0023197,tr_FBgn0023197_2,FBtr0075207,1,2,2,0
9631,FBgn0023197,tr_FBgn0023197_1,FBtr0303101,1,2,2,0
9632,FBgn0023212,tr_FBgn0023212_1,FBtr0083947,1,1,1,0
9633,FBgn0023213,tr_FBgn0023213_2,FBtr0112904,1,3,3,0
9634,FBgn0023213,tr_FBgn0023213_3,FBtr0289951,1,3,3,0
9635,FBgn0023213,tr_FBgn0023213_1,FBtr0089243,1,3,3,0
9636,FBgn0023214,tr_FBgn0023214_1,FBtr0086652,1,1,1,0
9637,FBgn0023215,tr_FBgn0023215_10,FBtr0301821,1,10,10,0
9638,FBgn0023215,tr_FBgn0023215_7,FBtr0301822,1,10,10,0
9639,FBgn0023215,tr_FBgn0023215_9,FBtr0307277,1,10,10,0
9640,FBgn0023215,tr_FBgn0023215_8,FBtr0301823,1,10,10,0
9641,FBgn0023215,tr_FBgn0023215_5,FBtr0070578,1,10,10,0
9642,FBgn0023215,tr_FBgn0023215_6,FBtr0301824,1,10,10,0
9643,FBgn0023215,tr_FBgn0023215_2,FBtr0301825,1,10,10,0
9644,FBgn0023215,tr_FBgn0023215_4,FBtr0343578,1,10,10,0
9645,FBgn0023215,tr_FBgn0023215_3,FBtr0307278,1,10,10,0
9646,FBgn0023215,tr_FBgn0023215_1,FBtr0070579,1,10,10,0
9647,FBgn0023216,tr_FBgn0023216_1,FBtr0307279,2,2,1,1
9647,FBgn0023216,tr_FBgn0023216_1,FBtr0307280,2,2,1,1
9648,FBgn0023388,tr_FBgn0023388_6,FBtr0306017,1,6,6,0
9649,FBgn0023388,tr_FBgn0023388_4,FBtr0333086,1,6,6,0
9650,FBgn0023388,tr_FBgn0023388_5,FBtr0333087,1,6,6,0
9651,FBgn0023388,tr_FBgn0023388_3,FBtr0301276,1,6,6,0
9652,FBgn0023388,tr_FBgn0023388_1,FBtr0081503,1,6,6,0
9653,FBgn0023388,tr_FBgn0023388_2,FBtr0081504,1,6,6,0
9654,FBgn0023407,tr_FBgn0023407_1,FBtr0080514,1,3,3,0
9655,FBgn0023407,tr_FBgn0023407_2,FBtr0080513,1,3,3,0
9656,FBgn0023407,tr_FBgn0023407_3,FBtr0332509,1,3,3,0
9657,FBgn0023415,tr_FBgn0023415_1,FBtr0080158,1,2,2,0
9658,FBgn0023415,tr_FBgn0023415_2,FBtr0344020,1,2,2,0
9659,FBgn0023416,tr_FBgn0023416_2,FBtr0085897,1,2,2,0
9660,FBgn0023416,tr_FBgn0023416_1,FBtr0100324,1,2,2,0
9661,FBgn0023441,tr_FBgn0023441_3,FBtr0306648,1,8,8,0
9662,FBgn0023441,tr_FBgn0023441_7,FBtr0302330,1,8,8,0
