ujc_id,num_xscripts,junction_string
trX_19754871_19759280_18627,1,X:19755344:19756430:+|X:19756542:19756612:+|X:19756802:19756871:+|X:19756968:19757034:+|X:19757497:19757568:+|X:19757997:19758102:+|X:19758276:19758344:+
trX_19750770_19759280_23145,1,X:19751137:19751348:+|X:19751546:19756430:+|X:19756542:19756612:+|X:19756802:19756871:+|X:19756968:19757034:+|X:19757497:19757568:+|X:19757997:19758102:+|X:19758276:19758344:+
trX_19750770_19759280_23146,1,X:19750890:19751348:+|X:19751546:19756430:+|X:19756542:19756612:+|X:19756802:19756871:+|X:19756968:19757034:+|X:19757497:19757568:+|X:19757997:19758102:+|X:19758276:19758344:+
trX_19750770_19759280_23147,1,X:19751546:19756430:+|X:19756542:19756612:+|X:19756802:19756871:+|X:19756968:19757034:+|X:19757497:19757568:+|X:19757997:19758102:+|X:19758276:19758344:+
trX_19759173_19762318_15965,1,X:19759664:19759732:-|X:19759966:19760035:-|X:19760429:19760488:-|X:19761198:19761256:-
trX_19759173_19762840_17242,1,X:19759664:19759732:-|X:19759966:19760035:-|X:19760429:19760488:-|X:19761198:19761256:-|X:19762719:19762785:-
trX_19759173_19764874_20519,1,X:19759664:19759732:-|X:19759966:19760035:-|X:19760429:19760488:-|X:19761198:19761256:-|X:19762719:19764711:-
trX_19823368_19824080_3808,1,monoexon_19823368_19824080
trX_19859743_19865524_20627,1,X:19861209:19861272:-|X:19861436:19861507:-|X:19863758:19863826:-|X:19864658:19864728:-|X:19865009:19865085:-|X:19865262:19865350:-
trX_19859743_19865524_20628,1,X:19861209:19861272:-|X:19861436:19861507:-|X:19863758:19863826:-|X:19864662:19864728:-|X:19865009:19865080:-|X:19865262:19865350:-
trX_19852214_19859379_22095,1,X:19852569:19852649:+|X:19852972:19853060:+|X:19853161:19853252:+|X:19853814:19853879:+|X:19854379:19854436:+|X:19855987:19856088:+|X:19857472:19857536:+|X:19858588:19858663:+|X:19858820:19858904:+
trX_19852214_19859379_22096,1,X:19852354:19852424:+|X:19852569:19852649:+|X:19852972:19853060:+|X:19853161:19853252:+|X:19853814:19853879:+|X:19854379:19854436:+|X:19855987:19856088:+|X:19857472:19857536:+|X:19858588:19858663:+|X:19858820:19858904:+
trX_19958393_19959403_6043,1,X:19958900:19959301:-
trX_19963176_19968479_19984,1,X:19963341:19963955:+|X:19964071:19964782:+|X:19964944:19965006:+|X:19965126:19965197:+|X:19965511:19965577:+|X:19966071:19966183:+|X:19967012:19967081:+|X:19967223:19967284:+
trX_19961689_19968479_21745,1,X:19961845:19963955:+|X:19964071:19964782:+|X:19964944:19965006:+|X:19965126:19965197:+|X:19965511:19965577:+|X:19966071:19966183:+|X:19967012:19967081:+|X:19967223:19967284:+
trX_19961297_19969323_22764,1,X:19961600:19963955:+|X:19964071:19964782:+|X:19964944:19965006:+|X:19965126:19965197:+|X:19965511:19965577:+|X:19966071:19966183:+|X:19967012:19967081:+|X:19967223:19967284:+
trX_20000968_20002096_6833,1,monoexon_20000968_20002096
trX_20051294_20052519_7532,1,monoexon_20051294_20052519
trX_20091428_20092408_5832,1,monoexon_20091428_20092408
trX_20133579_20138878_19981,2,X:20134013:20135014:+|X:20135233:20135847:+|X:20136004:20136109:+|X:20137021:20137465:+
trX_20148124_20155514_22277,1,X:20148261:20150062:+|X:20150236:20150598:+|X:20150836:20150945:+|X:20151026:20154198:+|X:20154814:20155099:+
trX_20148124_20155514_22278,1,X:20148261:20150065:+|X:20150236:20150598:+|X:20150836:20150945:+|X:20151026:20154198:+|X:20154814:20155099:+
trX_20148124_20155514_22279,1,X:20148261:20150062:+|X:20150125:20150598:+|X:20150836:20150945:+|X:20151026:20154198:+|X:20154814:20155099:+
trX_20157145_20159872_14741,1,X:20157836:20157970:-|X:20158269:20158339:-|X:20158528:20158896:-
trX_20155766_20159872_18083,3,X:20157836:20157970:-|X:20158269:20158896:-
trX_20160355_20162731_13549,1,X:20161875:20161940:-|X:20162442:20162535:-
trX_20160644_20165830_19823,1,X:20161875:20161940:-|X:20162442:20162535:-|X:20162836:20165657:-
trX_20160355_20165830_20226,1,X:20161875:20161940:-|X:20162442:20162535:-|X:20162841:20165657:-
trX_20166673_20168080_8655,1,X:20166816:20166957:+|X:20167119:20167191:+|X:20167815:20167882:+
trX_20168042_20169981_11627,1,X:20169416:20169474:-
trX_20170222_20171526_8032,1,X:20170363:20170424:+|X:20170758:20170846:+|X:20171065:20171130:+
trX_20239855_20243209_16507,2,X:20240026:20241062:+|X:20241265:20241611:+|X:20241814:20241885:+
trX_20248309_20251093_14921,1,monoexon_20248309_20251093
trX_20254692_20257131_13784,1,X:20255081:20255132:-|X:20255714:20255764:-|X:20256032:20256776:-
trX_20254692_20257199_14018,2,X:20255081:20255132:-|X:20255672:20255764:-|X:20256032:20256776:-
trX_20303853_20315707_24838,1,X:20304188:20310278:-|X:20311463:20315310:-
trX_20303853_20330372_28113,1,X:20304188:20310278:-|X:20311463:20315310:-|X:20315949:20329163:-|X:20329275:20330118:-
trX_20302015_20330372_28340,1,X:20304188:20310278:-|X:20311463:20315310:-|X:20315949:20329163:-|X:20329542:20330118:-
trX_20302015_20330372_28341,1,X:20304188:20310278:-|X:20311463:20315310:-|X:20315949:20330118:-
trX_20327444_20328680_7619,1,X:20327718:20327778:+
trX_20375764_20376522_4220,1,monoexon_20375764_20376522
trX_20390096_20390806_3795,1,X:20390190:20390255:-|X:20390383:20390440:-
trX_20392334_20393751_8710,1,X:20393291:20393354:-|X:20393487:20393562:-
trX_20394395_20412247_26645,1,X:20396782:20398123:+|X:20398691:20398756:+|X:20399304:20399373:+|X:20400310:20400381:+|X:20400537:20400598:+|X:20402360:20402420:+|X:20402793:20402864:+|X:20410535:20410605:+|X:20411088:20411158:+|X:20411334:20411402:+
trX_20412341_20413581_7640,1,X:20413271:20413441:-
trX_20415744_20416521_4374,1,X:20415837:20415898:+|X:20416065:20416141:+
trX_20416733_20417812_6508,1,X:20416928:20416994:+|X:20417216:20417587:+
trX_20417921_20418964_6300,2,X:20418384:20418451:-
trX_20424069_20426402_13360,1,monoexon_20424069_20426402
trX_20427535_20429673_12540,1,X:20427739:20427800:-|X:20427994:20428064:-|X:20428172:20428233:-|X:20428699:20428819:-|X:20429437:20429503:-
trX_20427411_20429673_13046,2,X:20427739:20427800:-|X:20427994:20428051:-|X:20428172:20428233:-|X:20428699:20428819:-|X:20429437:20429503:-
trX_20433950_20445599_24758,1,X:20434559:20439341:+|X:20440014:20440203:+|X:20440926:20440994:+|X:20441290:20441402:+|X:20442845:20442901:+|X:20443178:20443389:+
trX_20468385_20469796_8681,1,X:20468412:20468547:+|X:20468693:20469036:+|X:20469458:20469520:+
trX_20467640_20469796_12612,1,X:20467770:20468547:+|X:20468693:20469036:+|X:20469458:20469520:+
trX_20467455_20469796_13394,1,X:20467770:20468207:+|X:20468412:20468547:+|X:20468693:20469036:+|X:20469458:20469520:+
trX_20469955_20491187_27367,1,X:20473502:20473567:-|X:20474008:20474222:-|X:20474482:20474553:-|X:20475518:20475581:-|X:20475931:20476002:-|X:20476100:20476165:-|X:20476264:20476328:-|X:20476811:20477113:-|X:20477187:20477266:-|X:20477567:20477639:-|X:20478340:20487008:-|X:20487522:20488330:-|X:20488647:20490547:-
trX_20471647_20510694_29182,1,X:20473502:20473567:-|X:20474482:20474553:-|X:20475518:20475581:-|X:20475931:20476002:-|X:20476100:20476165:-|X:20476264:20476328:-|X:20476811:20477266:-|X:20477567:20477639:-|X:20478340:20487008:-|X:20487522:20488330:-|X:20488647:20490547:-|X:20491394:20509366:-|X:20509467:20510519:-
trX_20469955_20510694_29297,1,X:20473502:20473567:-|X:20474008:20474222:-|X:20474482:20474553:-|X:20475518:20475581:-|X:20475931:20476002:-|X:20476100:20476165:-|X:20476264:20476328:-|X:20476808:20477266:-|X:20477567:20477639:-|X:20478340:20487008:-|X:20487522:20488330:-|X:20488647:20490547:-|X:20491394:20509366:-|X:20509467:20510519:-
trX_20469955_20510694_29298,1,X:20473502:20473567:-|X:20474008:20474222:-|X:20474482:20474553:-|X:20475518:20475581:-|X:20475931:20476002:-|X:20476100:20476165:-|X:20476264:20476328:-|X:20476811:20477113:-|X:20477187:20477266:-|X:20477567:20477639:-|X:20478340:20487008:-|X:20487522:20488330:-|X:20488647:20490547:-|X:20491394:20509366:-|X:20509467:20510519:-
trX_20469955_20510694_29299,1,X:20473502:20473567:-|X:20474482:20474553:-|X:20475518:20475581:-|X:20475931:20476002:-|X:20476100:20476165:-|X:20476264:20476328:-|X:20476811:20477113:-|X:20477187:20477266:-|X:20477567:20477639:-|X:20478340:20487008:-|X:20487522:20488330:-|X:20488647:20490547:-|X:20491394:20509366:-|X:20509467:20510519:-
trX_20511544_20515828_18423,1,X:20512087:20512902:+|X:20513751:20513831:+|X:20514190:20514354:+
trX_20657122_20661392_18397,2,X:20658880:20659825:+|X:20660643:20660978:+
trX_20657122_20661425_18442,1,X:20657302:20657529:+|X:20658880:20659825:+|X:20660643:20660978:+
trX_20668328_20669669_8280,1,X:20668491:20669107:+|X:20669430:20669495:+
trX_20661917_20669669_22565,1,X:20661988:20669107:+|X:20669430:20669495:+
trX_20670832_20672971_12547,1,X:20671548:20671669:-|X:20672046:20672120:-|X:20672376:20672884:-
trX_20670832_20673523_14635,1,X:20671548:20671669:-|X:20672046:20672120:-|X:20672376:20673411:-
trX_20670832_20674043_16155,1,X:20671548:20671669:-|X:20672046:20672120:-|X:20672376:20673938:-
trX_20670832_20674853_17907,1,X:20671548:20671669:-|X:20672046:20672120:-|X:20672376:20674731:-
trX_20670832_20675241_18628,1,X:20671548:20671669:-|X:20672046:20672120:-|X:20672376:20675135:-
trX_20670832_20675783_19502,1,X:20671548:20671669:-|X:20672046:20672120:-|X:20672376:20675662:-
trX_20670832_20676363_20310,1,X:20671548:20671669:-|X:20672046:20672120:-|X:20672376:20676240:-
trX_20670832_20677063_21146,1,X:20671548:20671669:-|X:20672046:20672120:-|X:20672376:20676818:-
trX_20734455_20735960_9245,2,X:20735730:20735794:-
trX_20744965_20745965_5977,1,X:20745420:20745681:-
trX_20822146_20825641_16879,1,X:20822283:20824290:+
trX_20867989_20869397_8661,1,monoexon_20867989_20869397
trX_20874941_20875303_1263,1,monoexon_20874941_20875303
trX_20930972_20933559_14314,1,X:20933263:20933354:-
trX_20930972_20933559_14315,1,X:20933263:20933321:-
trX_20930972_20933559_14316,1,X:20932774:20932857:-|X:20933263:20933354:-
trX_20964527_20965419_5232,1,monoexon_20964527_20965419
trX_21023390_21025888_13983,1,X:21024130:21024400:-|X:21024698:21024789:-
trX_21026125_21028361_12946,2,X:21027021:21027738:-|X:21027844:21027903:-|X:21027952:21028180:-
trX_21028652_21031950_16373,1,X:21031533:21031587:-
trX_21028652_21031950_16374,2,X:21031522:21031587:-
trX_21035469_21039076_17123,1,X:21035721:21036399:+|X:21036470:21036539:+|X:21036637:21038746:+
trX_21035469_21039543_18010,1,X:21035721:21036399:+|X:21036470:21036539:+|X:21036637:21037610:+|X:21037994:21038746:+
trX_21035469_21039543_18011,1,X:21035721:21035831:+|X:21036090:21036399:+|X:21036470:21036539:+|X:21036637:21038746:+
trX_21035469_21041467_20892,1,X:21035721:21036399:+|X:21036470:21036539:+|X:21036637:21038746:+|X:21039946:21040015:+
trX_21039514_21040605_6586,1,X:21039933:21040036:-|X:21040159:21040385:-
trX_21046564_21049096_14120,1,X:21046854:21047188:+|X:21047412:21047557:+|X:21048598:21048665:+
trX_21045138_21049096_17824,2,X:21045349:21047188:+|X:21047412:21047557:+|X:21048598:21048665:+
trX_21049885_21053937_17971,2,X:21050825:21051126:-|X:21051605:21051916:-|X:21052203:21052410:-|X:21052799:21052898:-|X:21053226:21053611:-
trX_21054546_21078937_27845,1,X:21054742:21060492:+|X:21061557:21075365:+|X:21075522:21075592:+|X:21075694:21075773:+|X:21075922:21076041:+|X:21076182:21076965:+
trX_21053963_21078937_27913,1,X:21054322:21060492:+|X:21061557:21075365:+|X:21075522:21075592:+|X:21075694:21075773:+|X:21075922:21076041:+|X:21076182:21076965:+
trX_21054546_21082391_28276,1,X:21054742:21060492:+|X:21061557:21075365:+|X:21075522:21075592:+|X:21075694:21075773:+|X:21075922:21076041:+|X:21076182:21080047:+|X:21080079:21080780:+
trX_21054546_21082391_28277,1,X:21054742:21060492:+|X:21061557:21075365:+|X:21075522:21075592:+|X:21075694:21075773:+|X:21075922:21076041:+|X:21076182:21080780:+
trX_21099351_21102206_15127,1,X:21099612:21101070:-|X:21101928:21102023:-
trX_21099351_21102206_15128,1,X:21099612:21101070:-|X:21101928:21102023:-|X:21102051:21102131:-
trX_21095680_21102206_21454,1,X:21095900:21101070:-|X:21101928:21102023:-
trX_21104695_21106369_10186,2,X:21105349:21105620:-
trX_21093844_21111417_26579,1,X:21094685:21103930:+|X:21104105:21106634:+|X:21106729:21108097:+|X:21108237:21108307:+|X:21109270:21109723:+|X:21110351:21110468:+
trX_21117161_21120333_16040,1,X:21117411:21117459:+|X:21117615:21118316:+|X:21118771:21118862:+|X:21119662:21119779:+
trX_21117161_21120333_16041,1,X:21117411:21117463:+|X:21117615:21118316:+|X:21118771:21118862:+|X:21119662:21119779:+
trX_21117159_21120333_16050,1,X:21117615:21118316:+|X:21118771:21118862:+|X:21119662:21119779:+
trX_21117159_21120333_16051,1,X:21117404:21117459:+|X:21117615:21118316:+|X:21118771:21118862:+|X:21119662:21119779:+
trX_21117161_21120444_16324,1,X:21117404:21117463:+|X:21117615:21118316:+|X:21118771:21118862:+|X:21119662:21119779:+
trX_21193253_21194521_7801,1,X:21193956:21194070:+
trX_21202499_21203341_4880,1,monoexon_21202499_21203341
trX_21249976_21251148_7149,1,monoexon_21249976_21251148
trX_21285301_21292458_22086,2,X:21286229:21286295:+|X:21286438:21286761:+|X:21288053:21288121:+|X:21288500:21288723:+|X:21289175:21289403:+|X:21289743:21289896:+|X:21290219:21290285:+|X:21290633:21291132:+|X:21291881:21291953:+
trX_21292714_21302803_24004,1,X:21292930:21293342:-|X:21293530:21293593:-|X:21294366:21294511:-|X:21294687:21294745:-|X:21294895:21295100:-|X:21295952:21296017:-|X:21296384:21296450:-|X:21296786:21296850:-|X:21298274:21298346:-|X:21298934:21300151:-|X:21300435:21302627:-
trX_21292714_21306665_25654,1,X:21292930:21293156:-|X:21293530:21293593:-|X:21294366:21294511:-|X:21294687:21294745:-|X:21294895:21295100:-|X:21295952:21296017:-|X:21296384:21296450:-|X:21296786:21296850:-|X:21298274:21298346:-|X:21298934:21300151:-|X:21300435:21305530:-|X:21305743:21306095:-
trX_21292308_21306665_25776,1,X:21293530:21293593:-|X:21294366:21294511:-|X:21294687:21294745:-|X:21294895:21295100:-|X:21295952:21296017:-|X:21296384:21296450:-|X:21296786:21296850:-|X:21298274:21298346:-|X:21298934:21299544:-|X:21299609:21300151:-|X:21300435:21305530:-|X:21305743:21306335:-
trX_21307586_21317522_23911,1,X:21307935:21308087:-|X:21308152:21308226:-|X:21308885:21309090:-|X:21309272:21309331:-|X:21309469:21310161:-|X:21310846:21311069:-|X:21311579:21311957:-|X:21312236:21312327:-|X:21312811:21313128:-|X:21313884:21313940:-|X:21314083:21314151:-|X:21314736:21314838:-|X:21315111:21317341:-
trX_21324067_21328150_18034,1,X:21324571:21324710:+|X:21325822:21325889:+|X:21326170:21326228:+|X:21326743:21326803:+|X:21326996:21327061:+
trX_21324046_21328150_18079,1,X:21324147:21324235:+|X:21324571:21324710:+|X:21325822:21325889:+|X:21326170:21326228:+|X:21326743:21326803:+|X:21326996:21327061:+
trX_21402339_21402772_1677,2,monoexon_21402339_21402772
trX_21428614_21429256_3224,1,monoexon_21428614_21429256
trX_21477254_21478945_10295,1,monoexon_21477254_21478945
trX_21517434_21519218_10828,1,monoexon_21517434_21519218
trX_22444749_22447181_13759,1,X:22445042:22445128:+|X:22445308:22445775:+|X:22445983:22446049:+|X:22446174:22446531:+
trX_22444227_22447181_15425,2,X:22445308:22445775:+|X:22445983:22446049:+|X:22446174:22446531:+
trX_22444661_22447808_15968,1,X:22444756:22444818:+|X:22445308:22445775:+|X:22445983:22446049:+|X:22446174:22446531:+
trX_22447183_22449491_13258,2,X:22448136:22448532:-
trX_22466556_22468429_11275,1,X:22466744:22466812:+|X:22466958:22467019:+|X:22467232:22467296:+|X:22467618:22467716:+|X:22467865:22467922:+|X:22468000:22468112:+
trX_22456891_22468475_24733,1,X:22457191:22457427:+|X:22457551:22457614:+|X:22458260:22462400:+|X:22463272:22466165:+|X:22466375:22466812:+|X:22466958:22467019:+|X:22467232:22467296:+|X:22467618:22467716:+|X:22467865:22467922:+|X:22468000:22468112:+
trX_22456446_22468475_24923,1,X:22456559:22457427:+|X:22457551:22457614:+|X:22458260:22462400:+|X:22463272:22466165:+|X:22466375:22466812:+|X:22466958:22467019:+|X:22467232:22467296:+|X:22467618:22467716:+|X:22467865:22467922:+|X:22468000:22468112:+
trX_22455803_22468475_25145,1,X:22455863:22457427:+|X:22457551:22457614:+|X:22458260:22462400:+|X:22463272:22466165:+|X:22466375:22466812:+|X:22466958:22467019:+|X:22467232:22467296:+|X:22467618:22467716:+|X:22467865:22467922:+|X:22468000:22468112:+
trX_22455803_22468475_25146,1,X:22455863:22457427:+|X:22457551:22457614:+|X:22458260:22462714:+|X:22463272:22463692:+|X:22465522:22466165:+|X:22466375:22466812:+|X:22466958:22467019:+|X:22467232:22467296:+|X:22467618:22467716:+|X:22467865:22467922:+|X:22468000:22468112:+
trX_22455803_22468475_25147,1,X:22455863:22457427:+|X:22457551:22457614:+|X:22458260:22463539:+|X:22465522:22466165:+|X:22466375:22466812:+|X:22466958:22467019:+|X:22467232:22467296:+|X:22467618:22467716:+|X:22467865:22467922:+|X:22468000:22468112:+
trX_22455803_22468475_25148,1,X:22455863:22457427:+|X:22457551:22457614:+|X:22458260:22462400:+|X:22463272:22463539:+|X:22465522:22466165:+|X:22466375:22466812:+|X:22466958:22467019:+|X:22467232:22467296:+|X:22467618:22467716:+|X:22467865:22467922:+|X:22468000:22468112:+
trX_22455803_22468475_25149,1,X:22455863:22457427:+|X:22457551:22457614:+|X:22458260:22463539:+|X:22465558:22466165:+|X:22466375:22466812:+|X:22466958:22467019:+|X:22467232:22467296:+|X:22467618:22467716:+|X:22467865:22467922:+|X:22468000:22468112:+
trX_22455803_22470146_25770,1,X:22455863:22457427:+|X:22457551:22457614:+|X:22458260:22466165:+|X:22466375:22466812:+|X:22466958:22467019:+|X:22467232:22467296:+|X:22467618:22467716:+|X:22467865:22467922:+|X:22468000:22468112:+
trX_22470259_22472021_10699,1,X:22470978:22471142:-|X:22471287:22471349:-
trX_22469981_22472021_12124,1,X:22470451:22470514:-|X:22470978:22471142:-|X:22471287:22471349:-
trX_22473698_22474998_8000,1,X:22474545:22474637:+
trX_22474851_22477596_14800,1,X:22476452:22477179:-
trX_22474851_22482027_22107,1,X:22476452:22477179:-|X:22477483:22480512:-|X:22480898:22481915:-
trX_22474851_22482027_22108,1,X:22476452:22477179:-|X:22477483:22480512:-|X:22480895:22481915:-
trX_22474851_22482357_22386,1,X:22476452:22477179:-|X:22477483:22480512:-|X:22480898:22482105:-
trX_22482593_22485746_15986,1,X:22482750:22482839:+|X:22483022:22483087:+|X:22484526:22485237:+
trX_22482395_22485746_16494,1,X:22482750:22482842:+|X:22483022:22483087:+|X:22484526:22485237:+
trX_22482395_22486120_17356,1,X:22482487:22482557:+|X:22482750:22482842:+|X:22483022:22483087:+|X:22484526:22485402:+|X:22485635:22485943:+
trX_22482082_22486120_17945,1,X:22482396:22482450:+|X:22482750:22482842:+|X:22483022:22483087:+|X:22484526:22485402:+|X:22485635:22485943:+
trX_22482082_22486120_17946,1,X:22482396:22482476:+|X:22482540:22482665:+|X:22482750:22482842:+|X:22483022:22483087:+|X:22484526:22485237:+|X:22485635:22485957:+
trX_22482395_22487458_19657,1,X:22482540:22482665:+|X:22482750:22482842:+|X:22483022:22483087:+|X:22484526:22485402:+|X:22485635:22485943:+|X:22486084:22487058:+
trX_22482395_22487458_19658,1,X:22482750:22482842:+|X:22483022:22483087:+|X:22484526:22485237:+|X:22485635:22487058:+
trX_22482395_22487458_19659,1,X:22482750:22482842:+|X:22483022:22483087:+|X:22484526:22485237:+|X:22485635:22485943:+|X:22486084:22487058:+
trX_22534831_22540383_20340,2,X:22536994:22537256:-|X:22538721:22539742:-
trX_22540443_22542024_9668,1,X:22540584:22540760:+|X:22540877:22540940:+|X:22541068:22541345:+
trX_22540443_22542024_9669,1,X:22540488:22540760:+|X:22540877:22540940:+|X:22541068:22541345:+
trX_22515197_22542024_28153,1,X:22515593:22528029:+|X:22528581:22528742:+|X:22529212:22529270:+|X:22529391:22540760:+|X:22540877:22540940:+|X:22541068:22541345:+
