gene_id,er_id,ef_id,ef_chr,ef_start,ef_end,ef_strand,ef_exon_ids,ef_transcript_ids,exons_per_ef,transcripts_per_ef,ef_ir_flag,ea_annotation_frequency
gene:WBGene00004995,gene:WBGene00004995:ER1,gene:WBGene00004995:ER1:EF1,IV,8477181,8477470,+,tr_gene:WBGene00004995_2_exon_1,tr_gene:WBGene00004995_2,1,1,0,unique
gene:WBGene00004995,gene:WBGene00004995:ER2,gene:WBGene00004995:ER2:EF1,IV,8477523,8477637,+,tr_gene:WBGene00004995_2_exon_2,tr_gene:WBGene00004995_2,1,1,0,unique
gene:WBGene00004995,gene:WBGene00004995:ER3,gene:WBGene00004995:ER3:EF1,IV,8477683,8477821,+,tr_gene:WBGene00004995_2_exon_3,tr_gene:WBGene00004995_2,1,1,0,unique
gene:WBGene00004995,gene:WBGene00004995:ER4,gene:WBGene00004995:ER4:EF1,IV,8477869,8477944,+,tr_gene:WBGene00004995_2_exon_4,tr_gene:WBGene00004995_2,1,1,0,unique
gene:WBGene00004995,gene:WBGene00004995:ER5,gene:WBGene00004995:ER5:EF1,IV,8478089,8478240,+,tr_gene:WBGene00004995_1_exon_1|tr_gene:WBGene00004995_2_exon_5,tr_gene:WBGene00004995_1|tr_gene:WBGene00004995_2,2,2,0,constitutive
gene:WBGene00004995,gene:WBGene00004995:ER5,gene:WBGene00004995:ER5:EF2,IV,8478026,8478089,+,tr_gene:WBGene00004995_1_exon_1|tr_gene:WBGene00004995_2_exon_5,tr_gene:WBGene00004995_1|tr_gene:WBGene00004995_2,2,2,0,constitutive
gene:WBGene00004995,gene:WBGene00004995:ER6,gene:WBGene00004995:ER6:EF1,IV,8478318,8478408,+,tr_gene:WBGene00004995_2_exon_6,tr_gene:WBGene00004995_2,1,1,0,unique
gene:WBGene00004995,gene:WBGene00004995:ER7,gene:WBGene00004995:ER7:EF1,IV,8479778,8479850,+,tr_gene:WBGene00004995_2_exon_7,tr_gene:WBGene00004995_2,1,1,0,unique
gene:WBGene00004995,gene:WBGene00004995:ER8,gene:WBGene00004995:ER8:EF1,IV,8479978,8480156,+,tr_gene:WBGene00004995_2_exon_8,tr_gene:WBGene00004995_2,1,1,0,unique
gene:WBGene00004995,gene:WBGene00004995:ER9,gene:WBGene00004995:ER9:EF1,IV,8480204,8480380,+,tr_gene:WBGene00004995_2_exon_9,tr_gene:WBGene00004995_2,1,1,0,unique
gene:WBGene00004995,gene:WBGene00004995:ER10,gene:WBGene00004995:ER10:EF1,IV,8480434,8480518,+,tr_gene:WBGene00004995_2_exon_10,tr_gene:WBGene00004995_2,1,1,0,unique
gene:WBGene00004995,gene:WBGene00004995:ER11,gene:WBGene00004995:ER11:EF1,IV,8480564,8480656,+,tr_gene:WBGene00004995_2_exon_11,tr_gene:WBGene00004995_2,1,1,0,unique
gene:WBGene00005003,gene:WBGene00005003:ER1,gene:WBGene00005003:ER1:EF1,IV,9593666,9593748,+,tr_gene:WBGene00005003_1_exon_1,tr_gene:WBGene00005003_1,1,1,0,unique
gene:WBGene00005003,gene:WBGene00005003:ER2,gene:WBGene00005003:ER2:EF2,IV,9593814,9593919,+,tr_gene:WBGene00005003_1_exon_2,tr_gene:WBGene00005003_1,1,1,0,unique
gene:WBGene00005003,gene:WBGene00005003:ER3,gene:WBGene00005003:ER3:EF3,IV,9593975,9594148,+,tr_gene:WBGene00005003_1_exon_3,tr_gene:WBGene00005003_1,1,1,0,unique
gene:WBGene00005003,gene:WBGene00005003:ER4,gene:WBGene00005003:ER4:EF4,IV,9594262,9594412,+,tr_gene:WBGene00005003_1_exon_4,tr_gene:WBGene00005003_1,1,1,0,unique
gene:WBGene00005007,gene:WBGene00005007:ER1,gene:WBGene00005007:ER1:EF1,IV,8891465,8891972,+,tr_gene:WBGene00005007_2_exon_1,tr_gene:WBGene00005007_2,1,1,0,unique
gene:WBGene00005007,gene:WBGene00005007:ER2,gene:WBGene00005007:ER2:EF1,IV,8892048,8892246,+,tr_gene:WBGene00005007_1_exon_1|tr_gene:WBGene00005007_2_exon_2,tr_gene:WBGene00005007_1|tr_gene:WBGene00005007_2,2,2,0,constitutive
gene:WBGene00005007,gene:WBGene00005007:ER2,gene:WBGene00005007:ER2:EF2,IV,8892045,8892048,+,tr_gene:WBGene00005007_2_exon_2,tr_gene:WBGene00005007_2,1,1,0,unique
gene:WBGene00005007,gene:WBGene00005007:ER3,gene:WBGene00005007:ER3:EF1,IV,8892295,8892743,+,tr_gene:WBGene00005007_1_exon_2|tr_gene:WBGene00005007_2_exon_3,tr_gene:WBGene00005007_1|tr_gene:WBGene00005007_2,2,2,0,constitutive
gene:WBGene00005015,gene:WBGene00005015:ER1,gene:WBGene00005015:ER1:EF1,IV,12051483,12051544,+,tr_gene:WBGene00005015_1_exon_1,tr_gene:WBGene00005015_1,1,1,0,unique
gene:WBGene00005015,gene:WBGene00005015:ER2,gene:WBGene00005015:ER2:EF2,IV,12051673,12051757,+,tr_gene:WBGene00005015_1_exon_2,tr_gene:WBGene00005015_1,1,1,0,unique
gene:WBGene00005015,gene:WBGene00005015:ER3,gene:WBGene00005015:ER3:EF3,IV,12051806,12052316,+,tr_gene:WBGene00005015_1_exon_3,tr_gene:WBGene00005015_1,1,1,0,unique
gene:WBGene00005015,gene:WBGene00005015:ER4,gene:WBGene00005015:ER4:EF4,IV,12052365,12052948,+,tr_gene:WBGene00005015_1_exon_4,tr_gene:WBGene00005015_1,1,1,0,unique
gene:WBGene00005015,gene:WBGene00005015:ER5,gene:WBGene00005015:ER5:EF5,IV,12052994,12054647,+,tr_gene:WBGene00005015_1_exon_5,tr_gene:WBGene00005015_1,1,1,0,unique
gene:WBGene00005015,gene:WBGene00005015:ER6,gene:WBGene00005015:ER6:EF6,IV,12054698,12055091,+,tr_gene:WBGene00005015_1_exon_6,tr_gene:WBGene00005015_1,1,1,0,unique
gene:WBGene00005015,gene:WBGene00005015:ER7,gene:WBGene00005015:ER7:EF7,IV,12055146,12055352,+,tr_gene:WBGene00005015_1_exon_7,tr_gene:WBGene00005015_1,1,1,0,unique
gene:WBGene00005015,gene:WBGene00005015:ER8,gene:WBGene00005015:ER8:EF8,IV,12055400,12055785,+,tr_gene:WBGene00005015_1_exon_8,tr_gene:WBGene00005015_1,1,1,0,unique
gene:WBGene00005019,gene:WBGene00005019:ER1,gene:WBGene00005019:ER1:EF1,IV,8361088,8361211,+,tr_gene:WBGene00005019_1_exon_1|tr_gene:WBGene00005019_2_exon_1,tr_gene:WBGene00005019_1|tr_gene:WBGene00005019_2,2,2,0,constitutive
gene:WBGene00005019,gene:WBGene00005019:ER1,gene:WBGene00005019:ER1:EF2,IV,8361211,8361213,+,tr_gene:WBGene00005019_1_exon_1|tr_gene:WBGene00005019_2_exon_1,tr_gene:WBGene00005019_1|tr_gene:WBGene00005019_2,2,2,0,constitutive
gene:WBGene00005019,gene:WBGene00005019:ER2,gene:WBGene00005019:ER2:EF1,IV,8361313,8361314,+,tr_gene:WBGene00005019_1_exon_2,tr_gene:WBGene00005019_1,1,1,0,unique
gene:WBGene00005019,gene:WBGene00005019:ER2,gene:WBGene00005019:ER2:EF2,IV,8361314,8361432,+,tr_gene:WBGene00005019_1_exon_2|tr_gene:WBGene00005019_2_exon_2,tr_gene:WBGene00005019_1|tr_gene:WBGene00005019_2,2,2,0,constitutive
gene:WBGene00005019,gene:WBGene00005019:ER3,gene:WBGene00005019:ER3:EF1,IV,8361626,8361782,+,tr_gene:WBGene00005019_1_exon_3|tr_gene:WBGene00005019_2_exon_3,tr_gene:WBGene00005019_1|tr_gene:WBGene00005019_2,2,2,0,constitutive
gene:WBGene00005019,gene:WBGene00005019:ER4,gene:WBGene00005019:ER4:EF1,IV,8361828,8362179,+,tr_gene:WBGene00005019_1_exon_4|tr_gene:WBGene00005019_2_exon_4,tr_gene:WBGene00005019_1|tr_gene:WBGene00005019_2,2,2,0,constitutive
gene:WBGene00005019,gene:WBGene00005019:ER5,gene:WBGene00005019:ER5:EF1,IV,8362264,8362556,+,tr_gene:WBGene00005019_1_exon_5|tr_gene:WBGene00005019_2_exon_5,tr_gene:WBGene00005019_1|tr_gene:WBGene00005019_2,2,2,0,constitutive
gene:WBGene00005019,gene:WBGene00005019:ER6,gene:WBGene00005019:ER6:EF1,IV,8362609,8363337,+,tr_gene:WBGene00005019_1_exon_6|tr_gene:WBGene00005019_2_exon_6,tr_gene:WBGene00005019_1|tr_gene:WBGene00005019_2,2,2,0,constitutive
gene:WBGene00005153,gene:WBGene00005153:ER1,gene:WBGene00005153:ER1:EF1,IV,12851772,12851858,+,tr_gene:WBGene00005153_1_exon_1,tr_gene:WBGene00005153_1,1,1,0,unique
gene:WBGene00005153,gene:WBGene00005153:ER2,gene:WBGene00005153:ER2:EF2,IV,12852307,12852642,+,tr_gene:WBGene00005153_1_exon_2,tr_gene:WBGene00005153_1,1,1,0,unique
gene:WBGene00005153,gene:WBGene00005153:ER3,gene:WBGene00005153:ER3:EF3,IV,12853563,12854408,+,tr_gene:WBGene00005153_1_exon_3,tr_gene:WBGene00005153_1,1,1,0,unique
gene:WBGene00005662,gene:WBGene00005662:ER1,gene:WBGene00005662:ER1:EF1,IV,4357630,4357831,+,tr_gene:WBGene00005662_1_exon_1,tr_gene:WBGene00005662_1,1,1,0,unique
gene:WBGene00005662,gene:WBGene00005662:ER2,gene:WBGene00005662:ER2:EF2,IV,4357905,4358213,+,tr_gene:WBGene00005662_1_exon_2,tr_gene:WBGene00005662_1,1,1,0,unique
gene:WBGene00005662,gene:WBGene00005662:ER3,gene:WBGene00005662:ER3:EF3,IV,4358663,4359141,+,tr_gene:WBGene00005662_1_exon_3,tr_gene:WBGene00005662_1,1,1,0,unique
gene:WBGene00005662,gene:WBGene00005662:ER4,gene:WBGene00005662:ER4:EF4,IV,4359474,4359724,+,tr_gene:WBGene00005662_1_exon_4,tr_gene:WBGene00005662_1,1,1,0,unique
gene:WBGene00005662,gene:WBGene00005662:ER5,gene:WBGene00005662:ER5:EF5,IV,4359776,4359936,+,tr_gene:WBGene00005662_1_exon_5,tr_gene:WBGene00005662_1,1,1,0,unique
gene:WBGene00005663,gene:WBGene00005663:ER1,gene:WBGene00005663:ER1:EF1,IV,10003725,10003790,+,tr_gene:WBGene00005663_1_exon_1,tr_gene:WBGene00005663_1,1,1,0,unique
gene:WBGene00005663,gene:WBGene00005663:ER2,gene:WBGene00005663:ER2:EF2,IV,10003847,10004017,+,tr_gene:WBGene00005663_1_exon_2,tr_gene:WBGene00005663_1,1,1,0,unique
gene:WBGene00005663,gene:WBGene00005663:ER3,gene:WBGene00005663:ER3:EF3,IV,10004058,10005108,+,tr_gene:WBGene00005663_1_exon_3,tr_gene:WBGene00005663_1,1,1,0,unique
gene:WBGene00005663,gene:WBGene00005663:ER4,gene:WBGene00005663:ER4:EF4,IV,10005166,10005271,+,tr_gene:WBGene00005663_1_exon_4,tr_gene:WBGene00005663_1,1,1,0,unique
gene:WBGene00005663,gene:WBGene00005663:ER5,gene:WBGene00005663:ER5:EF5,IV,10005322,10005578,+,tr_gene:WBGene00005663_1_exon_5,tr_gene:WBGene00005663_1,1,1,0,unique
gene:WBGene00006038,gene:WBGene00006038:ER1,gene:WBGene00006038:ER1:EF1,IV,4994323,4994739,-,tr_gene:WBGene00006038_1_exon_1,tr_gene:WBGene00006038_1,1,1,0,unique
gene:WBGene00006039,gene:WBGene00006039:ER1,gene:WBGene00006039:ER1:EF1,IV,9850646,9851070,-,tr_gene:WBGene00006039_1_exon_1,tr_gene:WBGene00006039_1,1,1,0,unique
gene:WBGene00006040,gene:WBGene00006040:ER1,gene:WBGene00006040:ER1:EF1,IV,4999432,4999853,-,tr_gene:WBGene00006040_1_exon_1,tr_gene:WBGene00006040_1,1,1,0,unique
gene:WBGene00006050,gene:WBGene00006050:ER1,gene:WBGene00006050:ER1:EF1,IV,9852549,9852853,+,tr_gene:WBGene00006050_1_exon_1,tr_gene:WBGene00006050_1,1,1,0,unique
gene:WBGene00006050,gene:WBGene00006050:ER2,gene:WBGene00006050:ER2:EF2,IV,9852904,9853408,+,tr_gene:WBGene00006050_1_exon_2,tr_gene:WBGene00006050_1,1,1,0,unique
gene:WBGene00006050,gene:WBGene00006050:ER3,gene:WBGene00006050:ER3:EF3,IV,9853454,9853609,+,tr_gene:WBGene00006050_1_exon_3,tr_gene:WBGene00006050_1,1,1,0,unique
gene:WBGene00006053,gene:WBGene00006053:ER1,gene:WBGene00006053:ER1:EF1,IV,5016478,5016794,+,tr_gene:WBGene00006053_1_exon_1,tr_gene:WBGene00006053_1,1,1,0,unique
gene:WBGene00006053,gene:WBGene00006053:ER2,gene:WBGene00006053:ER2:EF2,IV,5016840,5017569,+,tr_gene:WBGene00006053_1_exon_2,tr_gene:WBGene00006053_1,1,1,0,unique
gene:WBGene00006053,gene:WBGene00006053:ER3,gene:WBGene00006053:ER3:EF3,IV,5017617,5017741,+,tr_gene:WBGene00006053_1_exon_3,tr_gene:WBGene00006053_1,1,1,0,unique
gene:WBGene00006056,gene:WBGene00006056:ER1,gene:WBGene00006056:ER1:EF1,IV,9892738,9892995,-,tr_gene:WBGene00006056_1_exon_1,tr_gene:WBGene00006056_1,1,1,0,unique
gene:WBGene00006056,gene:WBGene00006056:ER2,gene:WBGene00006056:ER2:EF2,IV,9893042,9893511,-,tr_gene:WBGene00006056_1_exon_2,tr_gene:WBGene00006056_1,1,1,0,unique
gene:WBGene00006056,gene:WBGene00006056:ER3,gene:WBGene00006056:ER3:EF3,IV,9893556,9893779,-,tr_gene:WBGene00006056_1_exon_3,tr_gene:WBGene00006056_1,1,1,0,unique
gene:WBGene00006220,gene:WBGene00006220:ER1,gene:WBGene00006220:ER1:EF1,IV,8460998,8461193,-,tr_gene:WBGene00006220_1_exon_1,tr_gene:WBGene00006220_1,1,1,0,unique
gene:WBGene00006220,gene:WBGene00006220:ER2,gene:WBGene00006220:ER2:EF2,IV,8461238,8461562,-,tr_gene:WBGene00006220_1_exon_2,tr_gene:WBGene00006220_1,1,1,0,unique
gene:WBGene00006220,gene:WBGene00006220:ER3,gene:WBGene00006220:ER3:EF3,IV,8461607,8461695,-,tr_gene:WBGene00006220_1_exon_3,tr_gene:WBGene00006220_1,1,1,0,unique
gene:WBGene00006220,gene:WBGene00006220:ER4,gene:WBGene00006220:ER4:EF4,IV,8461740,8461989,-,tr_gene:WBGene00006220_1_exon_4,tr_gene:WBGene00006220_1,1,1,0,unique
gene:WBGene00006220,gene:WBGene00006220:ER5,gene:WBGene00006220:ER5:EF5,IV,8462042,8462222,-,tr_gene:WBGene00006220_1_exon_5,tr_gene:WBGene00006220_1,1,1,0,unique
gene:WBGene00006220,gene:WBGene00006220:ER6,gene:WBGene00006220:ER6:EF6,IV,8462278,8462520,-,tr_gene:WBGene00006220_1_exon_6,tr_gene:WBGene00006220_1,1,1,0,unique
gene:WBGene00006220,gene:WBGene00006220:ER7,gene:WBGene00006220:ER7:EF7,IV,8462613,8462744,-,tr_gene:WBGene00006220_1_exon_7,tr_gene:WBGene00006220_1,1,1,0,unique
gene:WBGene00006220,gene:WBGene00006220:ER8,gene:WBGene00006220:ER8:EF8,IV,8463561,8463816,-,tr_gene:WBGene00006220_1_exon_8,tr_gene:WBGene00006220_1,1,1,0,unique
gene:WBGene00006374,gene:WBGene00006374:ER1,gene:WBGene00006374:ER1:EF1,IV,8457279,8457361,+,tr_gene:WBGene00006374_1_exon_1,tr_gene:WBGene00006374_1,1,1,0,unique
gene:WBGene00006374,gene:WBGene00006374:ER2,gene:WBGene00006374:ER2:EF2,IV,8457455,8457557,+,tr_gene:WBGene00006374_1_exon_2,tr_gene:WBGene00006374_1,1,1,0,unique
gene:WBGene00006374,gene:WBGene00006374:ER3,gene:WBGene00006374:ER3:EF3,IV,8457784,8457961,+,tr_gene:WBGene00006374_1_exon_3,tr_gene:WBGene00006374_1,1,1,0,unique
gene:WBGene00006374,gene:WBGene00006374:ER4,gene:WBGene00006374:ER4:EF4,IV,8458107,8458429,+,tr_gene:WBGene00006374_1_exon_4,tr_gene:WBGene00006374_1,1,1,0,unique
gene:WBGene00006374,gene:WBGene00006374:ER5,gene:WBGene00006374:ER5:EF5,IV,8458628,8458933,+,tr_gene:WBGene00006374_1_exon_5,tr_gene:WBGene00006374_1,1,1,0,unique
gene:WBGene00006383,gene:WBGene00006383:ER1,gene:WBGene00006383:ER1:EF1,IV,3584313,3585053,-,tr_gene:WBGene00006383_1_exon_1,tr_gene:WBGene00006383_1,1,1,0,unique
gene:WBGene00006383,gene:WBGene00006383:ER2,gene:WBGene00006383:ER2:EF2,IV,3585869,3586547,-,tr_gene:WBGene00006383_1_exon_2,tr_gene:WBGene00006383_1,1,1,0,unique
gene:WBGene00006383,gene:WBGene00006383:ER3,gene:WBGene00006383:ER3:EF3,IV,3587161,3587257,-,tr_gene:WBGene00006383_1_exon_3,tr_gene:WBGene00006383_1,1,1,0,unique
gene:WBGene00006383,gene:WBGene00006383:ER4,gene:WBGene00006383:ER4:EF4,IV,3587788,3588355,-,tr_gene:WBGene00006383_1_exon_4,tr_gene:WBGene00006383_1,1,1,0,unique
gene:WBGene00006383,gene:WBGene00006383:ER5,gene:WBGene00006383:ER5:EF5,IV,3590699,3591403,-,tr_gene:WBGene00006383_1_exon_5,tr_gene:WBGene00006383_1,1,1,0,unique
gene:WBGene00006383,gene:WBGene00006383:ER6,gene:WBGene00006383:ER6:EF6,IV,3592450,3592624,-,tr_gene:WBGene00006383_1_exon_6,tr_gene:WBGene00006383_1,1,1,0,unique
gene:WBGene00006405,gene:WBGene00006405:ER1,gene:WBGene00006405:ER1:EF1,IV,17119683,17119833,+,tr_gene:WBGene00006405_1_exon_1,tr_gene:WBGene00006405_1,1,1,0,unique
gene:WBGene00006405,gene:WBGene00006405:ER2,gene:WBGene00006405:ER2:EF2,IV,17119884,17120469,+,tr_gene:WBGene00006405_1_exon_2,tr_gene:WBGene00006405_1,1,1,0,unique
gene:WBGene00006405,gene:WBGene00006405:ER3,gene:WBGene00006405:ER3:EF3,IV,17120952,17121414,+,tr_gene:WBGene00006405_1_exon_3,tr_gene:WBGene00006405_1,1,1,0,unique
gene:WBGene00006405,gene:WBGene00006405:ER4,gene:WBGene00006405:ER4:EF4,IV,17121561,17121786,+,tr_gene:WBGene00006405_1_exon_4,tr_gene:WBGene00006405_1,1,1,0,unique
gene:WBGene00006405,gene:WBGene00006405:ER5,gene:WBGene00006405:ER5:EF5,IV,17121832,17122463,+,tr_gene:WBGene00006405_1_exon_5,tr_gene:WBGene00006405_1,1,1,0,unique
gene:WBGene00006405,gene:WBGene00006405:ER6,gene:WBGene00006405:ER6:EF6,IV,17123244,17123615,+,tr_gene:WBGene00006405_1_exon_6,tr_gene:WBGene00006405_1,1,1,0,unique
gene:WBGene00006405,gene:WBGene00006405:ER7,gene:WBGene00006405:ER7:EF7,IV,17124201,17124518,+,tr_gene:WBGene00006405_1_exon_7,tr_gene:WBGene00006405_1,1,1,0,unique
gene:WBGene00006405,gene:WBGene00006405:ER8,gene:WBGene00006405:ER8:EF8,IV,17125418,17126266,+,tr_gene:WBGene00006405_1_exon_8,tr_gene:WBGene00006405_1,1,1,0,unique
gene:WBGene00006406,gene:WBGene00006406:ER1,gene:WBGene00006406:ER1:EF1,IV,11570499,11570711,+,tr_gene:WBGene00006406_1_exon_1,tr_gene:WBGene00006406_1,1,1,0,unique
gene:WBGene00006406,gene:WBGene00006406:ER2,gene:WBGene00006406:ER2:EF2,IV,11574614,11575756,+,tr_gene:WBGene00006406_1_exon_2,tr_gene:WBGene00006406_1,1,1,0,unique
gene:WBGene00006406,gene:WBGene00006406:ER3,gene:WBGene00006406:ER3:EF3,IV,11576020,11576931,+,tr_gene:WBGene00006406_1_exon_3,tr_gene:WBGene00006406_1,1,1,0,unique
gene:WBGene00006406,gene:WBGene00006406:ER4,gene:WBGene00006406:ER4:EF4,IV,11576999,11577728,+,tr_gene:WBGene00006406_1_exon_4,tr_gene:WBGene00006406_1,1,1,0,unique
gene:WBGene00006406,gene:WBGene00006406:ER5,gene:WBGene00006406:ER5:EF5,IV,11578079,11578193,+,tr_gene:WBGene00006406_1_exon_5,tr_gene:WBGene00006406_1,1,1,0,unique
gene:WBGene00006406,gene:WBGene00006406:ER6,gene:WBGene00006406:ER6:EF6,IV,11578243,11578699,+,tr_gene:WBGene00006406_1_exon_6,tr_gene:WBGene00006406_1,1,1,0,unique
gene:WBGene00006415,gene:WBGene00006415:ER1,gene:WBGene00006415:ER1:EF1,IV,11850949,11851192,-,tr_gene:WBGene00006415_1_exon_1,tr_gene:WBGene00006415_1,1,1,0,unique
gene:WBGene00006415,gene:WBGene00006415:ER2,gene:WBGene00006415:ER2:EF2,IV,11851447,11851875,-,tr_gene:WBGene00006415_1_exon_2,tr_gene:WBGene00006415_1,1,1,0,unique
gene:WBGene00006415,gene:WBGene00006415:ER3,gene:WBGene00006415:ER3:EF3,IV,11851942,11852084,-,tr_gene:WBGene00006415_1_exon_3,tr_gene:WBGene00006415_1,1,1,0,unique
gene:WBGene00006415,gene:WBGene00006415:ER4,gene:WBGene00006415:ER4:EF4,IV,11853190,11853819,-,tr_gene:WBGene00006415_1_exon_4,tr_gene:WBGene00006415_1,1,1,0,unique
gene:WBGene00006415,gene:WBGene00006415:ER5,gene:WBGene00006415:ER5:EF5,IV,11853867,11854023,-,tr_gene:WBGene00006415_1_exon_5,tr_gene:WBGene00006415_1,1,1,0,unique
gene:WBGene00006415,gene:WBGene00006415:ER6,gene:WBGene00006415:ER6:EF6,IV,11854433,11854618,-,tr_gene:WBGene00006415_1_exon_6,tr_gene:WBGene00006415_1,1,1,0,unique
gene:WBGene00006415,gene:WBGene00006415:ER7,gene:WBGene00006415:ER7:EF7,IV,11854664,11854718,-,tr_gene:WBGene00006415_1_exon_7,tr_gene:WBGene00006415_1,1,1,0,unique
gene:WBGene00006415,gene:WBGene00006415:ER8,gene:WBGene00006415:ER8:EF8,IV,11854766,11854798,-,tr_gene:WBGene00006415_1_exon_8,tr_gene:WBGene00006415_1,1,1,0,unique
gene:WBGene00006415,gene:WBGene00006415:ER9,gene:WBGene00006415:ER9:EF9,IV,11854860,11854946,-,tr_gene:WBGene00006415_1_exon_9,tr_gene:WBGene00006415_1,1,1,0,unique
gene:WBGene00006438,gene:WBGene00006438:ER1,gene:WBGene00006438:ER1:EF1,IV,9119097,9119168,+,tr_gene:WBGene00006438_2_exon_1,tr_gene:WBGene00006438_2,1,1,0,unique
gene:WBGene00006438,gene:WBGene00006438:ER2,gene:WBGene00006438:ER2:EF1,IV,9119426,9119506,+,tr_gene:WBGene00006438_2_exon_2,tr_gene:WBGene00006438_2,1,1,0,unique
gene:WBGene00006438,gene:WBGene00006438:ER3,gene:WBGene00006438:ER3:EF1,IV,9119753,9119961,+,tr_gene:WBGene00006438_2_exon_3,tr_gene:WBGene00006438_2,1,1,0,unique
gene:WBGene00006438,gene:WBGene00006438:ER4,gene:WBGene00006438:ER4:EF1,IV,9120202,9120266,+,tr_gene:WBGene00006438_1_exon_1,tr_gene:WBGene00006438_1,1,1,0,unique
gene:WBGene00006438,gene:WBGene00006438:ER5,gene:WBGene00006438:ER5:EF1,IV,9127194,9127275,+,tr_gene:WBGene00006438_1_exon_2|tr_gene:WBGene00006438_2_exon_4,tr_gene:WBGene00006438_1|tr_gene:WBGene00006438_2,2,2,0,constitutive
gene:WBGene00006438,gene:WBGene00006438:ER6,gene:WBGene00006438:ER6:EF1,IV,9127354,9127750,+,tr_gene:WBGene00006438_1_exon_3|tr_gene:WBGene00006438_2_exon_5,tr_gene:WBGene00006438_1|tr_gene:WBGene00006438_2,2,2,0,constitutive
gene:WBGene00006438,gene:WBGene00006438:ER7,gene:WBGene00006438:ER7:EF1,IV,9127901,9127997,+,tr_gene:WBGene00006438_1_exon_4|tr_gene:WBGene00006438_2_exon_6,tr_gene:WBGene00006438_1|tr_gene:WBGene00006438_2,2,2,0,constitutive
gene:WBGene00006438,gene:WBGene00006438:ER8,gene:WBGene00006438:ER8:EF1,IV,9128484,9128688,+,tr_gene:WBGene00006438_1_exon_5|tr_gene:WBGene00006438_2_exon_7,tr_gene:WBGene00006438_1|tr_gene:WBGene00006438_2,2,2,0,constitutive
gene:WBGene00006438,gene:WBGene00006438:ER9,gene:WBGene00006438:ER9:EF1,IV,9129287,9129426,+,tr_gene:WBGene00006438_1_exon_6|tr_gene:WBGene00006438_2_exon_8,tr_gene:WBGene00006438_1|tr_gene:WBGene00006438_2,2,2,0,constitutive
gene:WBGene00006438,gene:WBGene00006438:ER10,gene:WBGene00006438:ER10:EF1,IV,9129679,9129761,+,tr_gene:WBGene00006438_1_exon_7|tr_gene:WBGene00006438_2_exon_9,tr_gene:WBGene00006438_1|tr_gene:WBGene00006438_2,2,2,0,constitutive
gene:WBGene00006438,gene:WBGene00006438:ER11,gene:WBGene00006438:ER11:EF1,IV,9129883,9130378,+,tr_gene:WBGene00006438_1_exon_8|tr_gene:WBGene00006438_2_exon_10,tr_gene:WBGene00006438_1|tr_gene:WBGene00006438_2,2,2,0,constitutive
gene:WBGene00006450,gene:WBGene00006450:ER1,gene:WBGene00006450:ER1:EF1,IV,8503492,8503977,-,tr_gene:WBGene00006450_1_exon_1,tr_gene:WBGene00006450_1,1,1,0,unique
gene:WBGene00006450,gene:WBGene00006450:ER2,gene:WBGene00006450:ER2:EF2,IV,8504056,8504258,-,tr_gene:WBGene00006450_1_exon_2,tr_gene:WBGene00006450_1,1,1,0,unique
gene:WBGene00006450,gene:WBGene00006450:ER3,gene:WBGene00006450:ER3:EF3,IV,8504311,8504411,-,tr_gene:WBGene00006450_1_exon_3,tr_gene:WBGene00006450_1,1,1,0,unique
gene:WBGene00006450,gene:WBGene00006450:ER4,gene:WBGene00006450:ER4:EF4,IV,8504491,8505208,-,tr_gene:WBGene00006450_1_exon_4,tr_gene:WBGene00006450_1,1,1,0,unique
gene:WBGene00006450,gene:WBGene00006450:ER5,gene:WBGene00006450:ER5:EF5,IV,8505276,8505525,-,tr_gene:WBGene00006450_1_exon_5,tr_gene:WBGene00006450_1,1,1,0,unique
gene:WBGene00006450,gene:WBGene00006450:ER6,gene:WBGene00006450:ER6:EF6,IV,8505568,8505889,-,tr_gene:WBGene00006450_1_exon_6,tr_gene:WBGene00006450_1,1,1,0,unique
gene:WBGene00006450,gene:WBGene00006450:ER7,gene:WBGene00006450:ER7:EF7,IV,8505943,8506219,-,tr_gene:WBGene00006450_1_exon_7,tr_gene:WBGene00006450_1,1,1,0,unique
gene:WBGene00006450,gene:WBGene00006450:ER8,gene:WBGene00006450:ER8:EF8,IV,8506367,8506467,-,tr_gene:WBGene00006450_1_exon_8,tr_gene:WBGene00006450_1,1,1,0,unique
gene:WBGene00006450,gene:WBGene00006450:ER9,gene:WBGene00006450:ER9:EF9,IV,8506791,8507016,-,tr_gene:WBGene00006450_1_exon_9,tr_gene:WBGene00006450_1,1,1,0,unique
gene:WBGene00006450,gene:WBGene00006450:ER10,gene:WBGene00006450:ER10:EF10,IV,8507092,8507331,-,tr_gene:WBGene00006450_1_exon_10,tr_gene:WBGene00006450_1,1,1,0,unique
gene:WBGene00006450,gene:WBGene00006450:ER11,gene:WBGene00006450:ER11:EF11,IV,8509186,8509401,-,tr_gene:WBGene00006450_1_exon_11,tr_gene:WBGene00006450_1,1,1,0,unique
gene:WBGene00006450,gene:WBGene00006450:ER12,gene:WBGene00006450:ER12:EF12,IV,8510398,8510559,-,tr_gene:WBGene00006450_1_exon_12,tr_gene:WBGene00006450_1,1,1,0,unique
