gene_id,transcript_id,ujc_id
FBgn0020518,FBtr0078576,tr_FBtr0078576
FBgn0020521,FBtr0072312,tr_FBtr0072312
FBgn0020521,FBtr0072313,tr_FBtr0072313
FBgn0020521,FBtr0301502,tr_FBtr0301502
FBgn0020521,FBtr0343486,tr_FBtr0343486
FBgn0020545,FBtr0078016,tr_FBtr0078016
FBgn0020545,FBtr0334794,tr_FBtr0078016
FBgn0020546,FBtr0083362,tr_FBtr0083362
FBgn0020546,FBtr0083363,tr_FBtr0083362
FBgn0020546,FBtr0345273,tr_FBtr0345273
FBgn0020546,FBtr0345274,tr_FBtr0345274
FBgn0020556,FBtr0083341,tr_FBtr0083341
FBgn0020556,FBtr0083342,tr_FBtr0083342
FBgn0020556,FBtr0083343,tr_FBtr0083343
FBgn0020556,FBtr0083344,tr_FBtr0083344
FBgn0020616,FBtr0079349,tr_FBtr0079349
FBgn0020617,FBtr0342783,tr_FBtr0342783
FBgn0020618,FBtr0079565,tr_FBtr0079565
FBgn0020618,FBtr0331238,tr_FBtr0079565
FBgn0020618,FBtr0345448,tr_FBtr0079565
FBgn0020618,FBtr0331237,tr_FBtr0331237
FBgn0020620,FBtr0087603,tr_FBtr0087603
FBgn0020620,FBtr0330627,tr_FBtr0087603
FBgn0020620,FBtr0330626,tr_FBtr0330626
FBgn0020620,FBtr0087605,tr_FBtr0087605
FBgn0020620,FBtr0087604,tr_FBtr0087604
FBgn0020621,FBtr0088601,tr_FBtr0088601
FBgn0020621,FBtr0088603,tr_FBtr0088603
FBgn0020621,FBtr0088604,tr_FBtr0088604
FBgn0020621,FBtr0088605,tr_FBtr0088605
FBgn0020621,FBtr0112897,tr_FBtr0112897
FBgn0020621,FBtr0301511,tr_FBtr0301511
FBgn0020621,FBtr0302604,tr_FBtr0302604
FBgn0020621,FBtr0088602,tr_FBtr0088602
FBgn0020621,FBtr0302603,tr_FBtr0302603
FBgn0020621,FBtr0306585,tr_FBtr0306585
FBgn0020621,FBtr0308206,tr_FBtr0308206
FBgn0020621,FBtr0339290,tr_FBtr0339290
FBgn0020621,FBtr0339291,tr_FBtr0339291
FBgn0020621,FBtr0339292,tr_FBtr0339292
FBgn0020621,FBtr0339293,tr_FBtr0339293
FBgn0020621,FBtr0433506,tr_FBtr0433506
FBgn0020622,FBtr0331205,tr_FBtr0331205
FBgn0020622,FBtr0331208,tr_FBtr0331205
FBgn0020622,FBtr0331206,tr_FBtr0331206
FBgn0020622,FBtr0331207,tr_FBtr0331207
FBgn0020626,FBtr0084801,tr_FBtr0084801
FBgn0020633,FBtr0076585,tr_FBtr0076585
FBgn0020637,FBtr0077059,tr_FBtr0077059
FBgn0020638,FBtr0077058,tr_FBtr0077058
FBgn0020639,FBtr0077057,tr_FBtr0077057
FBgn0020640,FBtr0077056,tr_FBtr0077056
FBgn0020641,FBtr0076990,tr_FBtr0076990
FBgn0020641,FBtr0333581,tr_FBtr0076990
FBgn0020642,FBtr0076991,tr_FBtr0076991
FBgn0020643,FBtr0076992,tr_FBtr0076992
FBgn0020644,FBtr0076994,tr_FBtr0076994
FBgn0020645,FBtr0076995,tr_FBtr0076995
FBgn0020646,FBtr0076993,tr_FBtr0076993
FBgn0020647,FBtr0084507,tr_FBtr0084507
FBgn0020647,FBtr0084508,tr_FBtr0084508
FBgn0020647,FBtr0084506,tr_FBtr0084506
FBgn0020647,FBtr0301418,tr_FBtr0301418
FBgn0020647,FBtr0339250,tr_FBtr0339250
FBgn0020653,FBtr0071167,tr_FBtr0071167
FBgn0020653,FBtr0071168,tr_FBtr0071168
FBgn0020653,FBtr0071169,tr_FBtr0071169
FBgn0020655,FBtr0075981,tr_FBtr0075981
FBgn0020655,FBtr0332088,tr_FBtr0332088
FBgn0020660,FBtr0113680,tr_FBtr0113680
FBgn0020660,FBtr0334940,tr_FBtr0334940
FBgn0020660,FBtr0113679,tr_FBtr0113679
FBgn0020660,FBtr0113681,tr_FBtr0113681
FBgn0020762,FBtr0077426,tr_FBtr0077426
FBgn0020762,FBtr0112899,tr_FBtr0077426
FBgn0020762,FBtr0077427,tr_FBtr0077427
FBgn0020762,FBtr0112898,tr_FBtr0112898
FBgn0020764,FBtr0072151,tr_FBtr0072151
FBgn0020765,FBtr0077021,tr_FBtr0077021
FBgn0020767,FBtr0087468,tr_FBtr0087468
FBgn0020767,FBtr0329880,tr_FBtr0087468
FBgn0020767,FBtr0329879,tr_FBtr0329879
FBgn0020880,FBtr0301151,tr_FBtr0301151
FBgn0020887,FBtr0074916,tr_FBtr0074916
FBgn0020887,FBtr0074917,tr_FBtr0074917
FBgn0020906,FBtr0100432,tr_FBtr0100432
FBgn0020907,FBtr0083361,tr_FBtr0083361
FBgn0020908,FBtr0334933,tr_FBtr0334933
FBgn0020908,FBtr0113713,tr_FBtr0113713
FBgn0020909,FBtr0073820,tr_FBtr0073820
FBgn0020910,FBtr0082346,tr_FBtr0082346
FBgn0020910,FBtr0336783,tr_FBtr0082346
FBgn0020910,FBtr0082347,tr_FBtr0082347
FBgn0020910,FBtr0302586,tr_FBtr0302586
FBgn0020912,FBtr0089389,tr_FBtr0089389
FBgn0020912,FBtr0330094,tr_FBtr0089389
FBgn0020912,FBtr0089391,tr_FBtr0089391
FBgn0020930,FBtr0087853,tr_FBtr0087853
FBgn0020930,FBtr0339705,tr_FBtr0087853
FBgn0021738,FBtr0070599,tr_FBtr0070599
FBgn0021742,FBtr0073400,tr_FBtr0073400
FBgn0021750,FBtr0083086,tr_FBtr0083086
FBgn0021750,FBtr0334589,tr_FBtr0083086
FBgn0021760,FBtr0089460,tr_FBtr0089460
FBgn0021760,FBtr0089461,tr_FBtr0089461
FBgn0021760,FBtr0089462,tr_FBtr0089462
FBgn0021761,FBtr0089881,tr_FBtr0089881
FBgn0021761,FBtr0340225,tr_FBtr0089881
FBgn0021761,FBtr0340224,tr_FBtr0340224
FBgn0021764,FBtr0070130,tr_FBtr0070130
FBgn0021764,FBtr0070131,tr_FBtr0070131
FBgn0021764,FBtr0070132,tr_FBtr0070132
FBgn0021764,FBtr0070133,tr_FBtr0070133
FBgn0021764,FBtr0302259,tr_FBtr0302259
FBgn0021764,FBtr0302260,tr_FBtr0302260
FBgn0021764,FBtr0340195,tr_FBtr0340195
FBgn0021764,FBtr0340196,tr_FBtr0340196
FBgn0021764,FBtr0340197,tr_FBtr0340197
FBgn0021765,FBtr0074511,tr_FBtr0074511
FBgn0021765,FBtr0308351,tr_FBtr0308351
FBgn0021767,FBtr0071244,tr_FBtr0071244
FBgn0021767,FBtr0345983,tr_FBtr0071244
FBgn0021768,FBtr0305912,tr_FBtr0305912
FBgn0021768,FBtr0075328,tr_FBtr0075328
FBgn0021776,FBtr0083848,tr_FBtr0083848
FBgn0021776,FBtr0083847,tr_FBtr0083847
FBgn0021776,FBtr0335243,tr_FBtr0335243
FBgn0021795,FBtr0088153,tr_FBtr0088153
FBgn0021795,FBtr0345952,tr_FBtr0088153
FBgn0021796,FBtr0080422,tr_FBtr0080422
FBgn0021796,FBtr0336615,tr_FBtr0336615
FBgn0021800,FBtr0077497,tr_FBtr0077497
FBgn0021800,FBtr0077498,tr_FBtr0077498
FBgn0021814,FBtr0310370,tr_FBtr0088825
FBgn0021814,FBtr0088825,tr_FBtr0088825
FBgn0021818,FBtr0086962,tr_FBtr0086962
FBgn0021818,FBtr0340214,tr_FBtr0086962
FBgn0021825,FBtr0088641,tr_FBtr0088641
FBgn0021847,FBtr0086000,tr_FBtr0086000
FBgn0021847,FBtr0305967,tr_FBtr0305967
FBgn0021856,FBtr0081482,tr_FBtr0081482
FBgn0021856,FBtr0330677,tr_FBtr0081482
FBgn0021872,FBtr0310045,tr_FBtr0310045
FBgn0021872,FBtr0310044,tr_FBtr0310044
FBgn0021874,FBtr0078075,tr_FBtr0078075
FBgn0021875,FBtr0072253,tr_FBtr0072253
FBgn0021875,FBtr0343432,tr_FBtr0072253
FBgn0021895,FBtr0072234,tr_FBtr0072234
FBgn0021895,FBtr0343278,tr_FBtr0343278
FBgn0021906,FBtr0077915,tr_FBtr0077915
FBgn0021906,FBtr0334842,tr_FBtr0077915
FBgn0021906,FBtr0334843,tr_FBtr0077915
FBgn0021944,FBtr0079352,tr_FBtr0079352
FBgn0021944,FBtr0346584,tr_FBtr0079352
FBgn0021967,FBtr0077520,tr_FBtr0077520
FBgn0021967,FBtr0077521,tr_FBtr0077521
FBgn0021979,FBtr0071958,tr_FBtr0071958
FBgn0021979,FBtr0343189,tr_FBtr0343189
FBgn0021979,FBtr0343190,tr_FBtr0343190
FBgn0021979,FBtr0071959,tr_FBtr0071959
FBgn0021979,FBtr0071960,tr_FBtr0071960
FBgn0021979,FBtr0343188,tr_FBtr0071960
FBgn0021979,FBtr0071961,tr_FBtr0071961
FBgn0021979,FBtr0343191,tr_FBtr0343191
FBgn0021979,FBtr0343192,tr_FBtr0343192
FBgn0021995,FBtr0345935,tr_FBtr0345935
FBgn0021995,FBtr0088788,tr_FBtr0088788
FBgn0022023,FBtr0079030,tr_FBtr0079030
FBgn0022023,FBtr0079031,tr_FBtr0079030
FBgn0022027,FBtr0088694,tr_FBtr0088694
FBgn0022029,FBtr0086912,tr_FBtr0086912
FBgn0022029,FBtr0086913,tr_FBtr0086913
FBgn0022029,FBtr0086915,tr_FBtr0086913
FBgn0022029,FBtr0086914,tr_FBtr0086914
FBgn0022069,FBtr0080473,tr_FBtr0080473
FBgn0022097,FBtr0087335,tr_FBtr0087335
FBgn0022153,FBtr0077432,tr_FBtr0077432
FBgn0022153,FBtr0305968,tr_FBtr0305968
FBgn0022153,FBtr0331447,tr_FBtr0305968
FBgn0022160,FBtr0087307,tr_FBtr0087307
FBgn0022160,FBtr0087308,tr_FBtr0087308
FBgn0022160,FBtr0087309,tr_FBtr0087309
FBgn0022160,FBtr0112900,tr_FBtr0112900
FBgn0022213,FBtr0080930,tr_FBtr0080930
FBgn0022224,FBtr0086211,tr_FBtr0086211
FBgn0022238,FBtr0086777,tr_FBtr0086777
FBgn0022238,FBtr0300484,tr_FBtr0300484
FBgn0022238,FBtr0086776,tr_FBtr0086776
FBgn0022238,FBtr0086778,tr_FBtr0086778
FBgn0022238,FBtr0086779,tr_FBtr0086779
FBgn0022238,FBtr0300483,tr_FBtr0300483
FBgn0022238,FBtr0305270,tr_FBtr0305270
FBgn0022238,FBtr0345357,tr_FBtr0345357
FBgn0022288,FBtr0086043,tr_FBtr0086043
FBgn0022288,FBtr0335269,tr_FBtr0086043
FBgn0022338,FBtr0321263,tr_FBtr0321263
FBgn0022338,FBtr0083707,tr_FBtr0083707
FBgn0022343,FBtr0309242,tr_FBtr0309242
FBgn0022343,FBtr0072391,tr_FBtr0072391
FBgn0022343,FBtr0072392,tr_FBtr0072392
FBgn0022343,FBtr0339276,tr_FBtr0339276
FBgn0022344,FBtr0083358,tr_FBtr0083358
FBgn0022349,FBtr0085839,tr_FBtr0085839
FBgn0022349,FBtr0085840,tr_FBtr0085840
FBgn0022349,FBtr0085841,tr_FBtr0085841
FBgn0022355,FBtr0074559,tr_FBtr0074559
FBgn0022355,FBtr0346625,tr_FBtr0074559
FBgn0022359,FBtr0082324,tr_FBtr0082324
FBgn0022361,FBtr0089995,tr_FBtr0089995
FBgn0022361,FBtr0089996,tr_FBtr0089996
FBgn0022361,FBtr0089993,tr_FBtr0089993
FBgn0022361,FBtr0089994,tr_FBtr0089994
FBgn0022361,FBtr0310639,tr_FBtr0310639
FBgn0022361,FBtr0310640,tr_FBtr0310640
FBgn0022361,FBtr0310638,tr_FBtr0310638
FBgn0022382,FBtr0088438,tr_FBtr0088438
FBgn0022382,FBtr0088437,tr_FBtr0088437
FBgn0022382,FBtr0112901,tr_FBtr0112901
FBgn0022382,FBtr0112902,tr_FBtr0112902
FBgn0022699,FBtr0077017,tr_FBtr0077017
FBgn0022700,FBtr0071543,tr_FBtr0071543
FBgn0022702,FBtr0305966,tr_FBtr0305966
FBgn0022702,FBtr0072795,tr_FBtr0072795
FBgn0022702,FBtr0334075,tr_FBtr0072795
FBgn0022709,FBtr0076018,tr_FBtr0076018
FBgn0022709,FBtr0076017,tr_FBtr0076017
FBgn0022710,FBtr0074073,tr_FBtr0074073
FBgn0022710,FBtr0100142,tr_FBtr0074073
FBgn0022710,FBtr0332497,tr_FBtr0332497
FBgn0022724,FBtr0074514,tr_FBtr0074514
FBgn0022740,FBtr0089547,tr_FBtr0089547
FBgn0022764,FBtr0087887,tr_FBtr0087887
FBgn0022764,FBtr0087888,tr_FBtr0087888
FBgn0022764,FBtr0087889,tr_FBtr0087889
FBgn0022764,FBtr0087890,tr_FBtr0087890
FBgn0022764,FBtr0303565,tr_FBtr0303565
FBgn0022764,FBtr0303566,tr_FBtr0303566
FBgn0022764,FBtr0304683,tr_FBtr0304683
FBgn0022764,FBtr0339650,tr_FBtr0339650
FBgn0022764,FBtr0339651,tr_FBtr0339651
FBgn0022764,FBtr0347014,tr_FBtr0347014
FBgn0022768,FBtr0070685,tr_FBtr0070685
FBgn0022768,FBtr0343531,tr_FBtr0070685
FBgn0022770,FBtr0077335,tr_FBtr0077335
FBgn0022770,FBtr0077336,tr_FBtr0077336
FBgn0022770,FBtr0308243,tr_FBtr0308243
FBgn0022772,FBtr0088959,tr_FBtr0088959
FBgn0022774,FBtr0074961,tr_FBtr0074961
FBgn0022786,FBtr0071070,tr_FBtr0071070
FBgn0022787,FBtr0301715,tr_FBtr0301715
FBgn0022787,FBtr0344471,tr_FBtr0344471
FBgn0022800,FBtr0084874,tr_FBtr0084874
FBgn0022893,FBtr0085919,tr_FBtr0085919
FBgn0022893,FBtr0100293,tr_FBtr0085919
FBgn0022893,FBtr0085920,tr_FBtr0085920
FBgn0022935,FBtr0077016,tr_FBtr0077016
FBgn0022936,FBtr0078439,tr_FBtr0078439
FBgn0022942,FBtr0070683,tr_FBtr0070683
FBgn0022942,FBtr0070684,tr_FBtr0070683
FBgn0022943,FBtr0083551,tr_FBtr0083551
FBgn0022959,FBtr0305992,tr_FBtr0305992
FBgn0022959,FBtr0076027,tr_FBtr0076027
FBgn0022960,FBtr0086182,tr_FBtr0086182
FBgn0022960,FBtr0086183,tr_FBtr0086183
FBgn0022981,FBtr0078859,tr_FBtr0078859
FBgn0022981,FBtr0305313,tr_FBtr0305313
FBgn0022984,FBtr0290254,tr_FBtr0290254
FBgn0022984,FBtr0307214,tr_FBtr0290254
FBgn0022984,FBtr0339538,tr_FBtr0290254
FBgn0022985,FBtr0071828,tr_FBtr0071828
FBgn0022985,FBtr0344880,tr_FBtr0071828
FBgn0022985,FBtr0339535,tr_FBtr0339535
FBgn0022986,FBtr0346637,tr_FBtr0346637
FBgn0022986,FBtr0071843,tr_FBtr0071843
FBgn0022986,FBtr0339537,tr_FBtr0339537
FBgn0022987,FBtr0086923,tr_FBtr0086923
FBgn0022987,FBtr0306248,tr_FBtr0306248
FBgn0022987,FBtr0331464,tr_FBtr0306248
FBgn0022987,FBtr0086925,tr_FBtr0086925
FBgn0023000,FBtr0072570,tr_FBtr0072570
FBgn0023000,FBtr0072571,tr_FBtr0072571
FBgn0023000,FBtr0306850,tr_FBtr0306850
FBgn0023001,FBtr0100141,tr_FBtr0100141
FBgn0023001,FBtr0302044,tr_FBtr0302044
FBgn0023001,FBtr0333373,tr_FBtr0333373
FBgn0023023,FBtr0089685,tr_FBtr0089685
FBgn0023023,FBtr0089686,tr_FBtr0089686
FBgn0023023,FBtr0114453,tr_FBtr0114453
FBgn0023076,FBtr0076785,tr_FBtr0076785
FBgn0023076,FBtr0334647,tr_FBtr0334647
FBgn0023076,FBtr0334648,tr_FBtr0334647
FBgn0023076,FBtr0100132,tr_FBtr0100132
FBgn0023076,FBtr0100134,tr_FBtr0100134
FBgn0023081,FBtr0072287,tr_FBtr0072287
FBgn0023083,FBtr0083637,tr_FBtr0083637
FBgn0023083,FBtr0290107,tr_FBtr0290107
FBgn0023083,FBtr0344290,tr_FBtr0344290
FBgn0023083,FBtr0347417,tr_FBtr0347417
FBgn0023083,FBtr0347418,tr_FBtr0347418
FBgn0023083,FBtr0083638,tr_FBtr0083638
FBgn0023083,FBtr0290209,tr_FBtr0290209
FBgn0023083,FBtr0290210,tr_FBtr0290210
FBgn0023090,FBtr0081516,tr_FBtr0081516
FBgn0023091,FBtr0333354,tr_FBtr0333354
FBgn0023091,FBtr0081514,tr_FBtr0081514
FBgn0023094,FBtr0074924,tr_FBtr0074924
FBgn0023095,FBtr0075832,tr_FBtr0075832
FBgn0023095,FBtr0305480,tr_FBtr0075832
FBgn0023095,FBtr0346864,tr_FBtr0075832
FBgn0023095,FBtr0075833,tr_FBtr0075833
FBgn0023096,FBtr0273418,tr_FBtr0273418
FBgn0023097,FBtr0083912,tr_FBtr0083912
FBgn0023097,FBtr0330043,tr_FBtr0083912
FBgn0023097,FBtr0300617,tr_FBtr0300617
FBgn0023097,FBtr0334637,tr_FBtr0334637
FBgn0023097,FBtr0334638,tr_FBtr0334638
FBgn0023097,FBtr0334639,tr_FBtr0334639
FBgn0023129,FBtr0076457,tr_FBtr0076457
FBgn0023130,FBtr0070279,tr_FBtr0070279
FBgn0023130,FBtr0330407,tr_FBtr0330407
FBgn0023130,FBtr0333116,tr_FBtr0333116
FBgn0023143,FBtr0088499,tr_FBtr0088499
FBgn0023143,FBtr0339517,tr_FBtr0088499
FBgn0023167,FBtr0087986,tr_FBtr0087986
FBgn0023169,FBtr0070216,tr_FBtr0070216
FBgn0023169,FBtr0070217,tr_FBtr0070217
FBgn0023169,FBtr0070218,tr_FBtr0070218
FBgn0023170,FBtr0072185,tr_FBtr0072185
FBgn0023171,FBtr0088883,tr_FBtr0088883
FBgn0023171,FBtr0088884,tr_FBtr0088884
FBgn0023172,FBtr0086969,tr_FBtr0086969
FBgn0023172,FBtr0086970,tr_FBtr0086970
FBgn0023172,FBtr0086971,tr_FBtr0086971
FBgn0023172,FBtr0305083,tr_FBtr0305083
FBgn0023172,FBtr0340124,tr_FBtr0340124
FBgn0023174,FBtr0075629,tr_FBtr0075629
FBgn0023175,FBtr0089998,tr_FBtr0089998
FBgn0023177,FBtr0077324,tr_FBtr0077324
FBgn0023177,FBtr0346620,tr_FBtr0077324
FBgn0023177,FBtr0077325,tr_FBtr0077325
FBgn0023177,FBtr0345017,tr_FBtr0345017
FBgn0023177,FBtr0445386,tr_FBtr0445386
FBgn0023178,FBtr0085024,tr_FBtr0085024
FBgn0023179,FBtr0085048,tr_FBtr0085048
FBgn0023180,FBtr0088482,tr_FBtr0088482
FBgn0023181,FBtr0072425,tr_FBtr0072425
FBgn0023197,FBtr0075207,tr_FBtr0075207
FBgn0023197,FBtr0303101,tr_FBtr0303101
FBgn0023212,FBtr0083947,tr_FBtr0083947
FBgn0023213,FBtr0089243,tr_FBtr0089243
FBgn0023213,FBtr0112904,tr_FBtr0112904
FBgn0023213,FBtr0289951,tr_FBtr0289951
FBgn0023214,FBtr0086652,tr_FBtr0086652
FBgn0023215,FBtr0301821,tr_FBtr0301821
FBgn0023215,FBtr0070578,tr_FBtr0070578
FBgn0023215,FBtr0301822,tr_FBtr0301822
FBgn0023215,FBtr0301823,tr_FBtr0301823
FBgn0023215,FBtr0301824,tr_FBtr0301824
FBgn0023215,FBtr0307277,tr_FBtr0307277
FBgn0023215,FBtr0070579,tr_FBtr0070579
FBgn0023215,FBtr0301825,tr_FBtr0301825
FBgn0023215,FBtr0307278,tr_FBtr0307278
FBgn0023215,FBtr0343578,tr_FBtr0343578
FBgn0023216,FBtr0307279,tr_FBtr0307279
FBgn0023216,FBtr0307280,tr_FBtr0307279
FBgn0023388,FBtr0306017,tr_FBtr0306017
FBgn0023388,FBtr0333086,tr_FBtr0333086
FBgn0023388,FBtr0333087,tr_FBtr0333087
FBgn0023388,FBtr0081503,tr_FBtr0081503
FBgn0023388,FBtr0081504,tr_FBtr0081504
FBgn0023388,FBtr0301276,tr_FBtr0301276
FBgn0023395,FBtr0074998,tr_FBtr0074998
FBgn0023407,FBtr0332509,tr_FBtr0332509
FBgn0023407,FBtr0080513,tr_FBtr0080513
FBgn0023407,FBtr0080514,tr_FBtr0080514
FBgn0023415,FBtr0080158,tr_FBtr0080158
FBgn0023415,FBtr0344020,tr_FBtr0344020
FBgn0023416,FBtr0085897,tr_FBtr0085897
FBgn0023416,FBtr0100324,tr_FBtr0100324
FBgn0023441,FBtr0087345,tr_FBtr0087345
FBgn0023441,FBtr0087348,tr_FBtr0087348
FBgn0023441,FBtr0302330,tr_FBtr0302330
FBgn0023441,FBtr0306648,tr_FBtr0306648
FBgn0023441,FBtr0087343,tr_FBtr0087343
FBgn0023441,FBtr0087344,tr_FBtr0087344
FBgn0023441,FBtr0087346,tr_FBtr0087346
FBgn0023441,FBtr0087347,tr_FBtr0087347
FBgn0023458,FBtr0303341,tr_FBtr0303341
FBgn0023477,FBtr0072141,tr_FBtr0072141
FBgn0023479,FBtr0076525,tr_FBtr0076525
FBgn0023479,FBtr0076527,tr_FBtr0076527
FBgn0023479,FBtr0344980,tr_FBtr0344980
FBgn0023479,FBtr0344981,tr_FBtr0344981
FBgn0023489,FBtr0078070,tr_FBtr0078070
FBgn0023495,FBtr0082771,tr_FBtr0082771
FBgn0023496,FBtr0080124,tr_FBtr0080124
FBgn0023496,FBtr0340248,tr_FBtr0080124
FBgn0023506,FBtr0071198,tr_FBtr0071198
FBgn0023507,FBtr0070381,tr_FBtr0070381
FBgn0023507,FBtr0070382,tr_FBtr0070382
FBgn0023507,FBtr0070383,tr_FBtr0070383
FBgn0023508,FBtr0070317,tr_FBtr0070317
FBgn0023508,FBtr0332586,tr_FBtr0332586
FBgn0023509,FBtr0070315,tr_FBtr0070315
FBgn0023510,FBtr0070316,tr_FBtr0070316
FBgn0023510,FBtr0344155,tr_FBtr0070316
FBgn0023511,FBtr0070352,tr_FBtr0070352
FBgn0023511,FBtr0305583,tr_FBtr0305583
FBgn0023511,FBtr0332580,tr_FBtr0332580
FBgn0023511,FBtr0070353,tr_FBtr0070353
FBgn0023511,FBtr0070354,tr_FBtr0070354
FBgn0023512,FBtr0070350,tr_FBtr0070350
FBgn0023512,FBtr0070351,tr_FBtr0070350
FBgn0023513,FBtr0070310,tr_FBtr0070310
FBgn0023513,FBtr0339600,tr_FBtr0339600
FBgn0023514,FBtr0070312,tr_FBtr0070312
FBgn0023515,FBtr0070370,tr_FBtr0070370
FBgn0023515,FBtr0339494,tr_FBtr0070370
FBgn0023515,FBtr0070369,tr_FBtr0070369
FBgn0023516,FBtr0070367,tr_FBtr0070367
FBgn0023516,FBtr0070368,tr_FBtr0070368
FBgn0023517,FBtr0070366,tr_FBtr0070366
FBgn0023517,FBtr0339601,tr_FBtr0339601
FBgn0023518,FBtr0070362,tr_FBtr0070362
FBgn0023518,FBtr0070363,tr_FBtr0070363
FBgn0023519,FBtr0070314,tr_FBtr0070314
FBgn0023519,FBtr0332579,tr_FBtr0070314
FBgn0023520,FBtr0070349,tr_FBtr0070349
FBgn0023521,FBtr0070321,tr_FBtr0070321
FBgn0023522,FBtr0070318,tr_FBtr0070318
FBgn0023522,FBtr0070319,tr_FBtr0070319
FBgn0023522,FBtr0332588,tr_FBtr0332588
FBgn0023522,FBtr0070320,tr_FBtr0070320
FBgn0023522,FBtr0332587,tr_FBtr0332587
FBgn0023523,FBtr0070397,tr_FBtr0070397
FBgn0023524,FBtr0070415,tr_FBtr0070415
FBgn0023524,FBtr0340208,tr_FBtr0340208
FBgn0023525,FBtr0070417,tr_FBtr0070417
FBgn0023525,FBtr0342768,tr_FBtr0070417
FBgn0023526,FBtr0332962,tr_FBtr0332962
FBgn0023526,FBtr0070408,tr_FBtr0070408
FBgn0023527,FBtr0070398,tr_FBtr0070398
FBgn0023528,FBtr0346648,tr_FBtr0346648
FBgn0023528,FBtr0070412,tr_FBtr0070412
FBgn0023528,FBtr0300793,tr_FBtr0300793
FBgn0023528,FBtr0345315,tr_FBtr0345315
FBgn0023529,FBtr0300792,tr_FBtr0300792
FBgn0023529,FBtr0070411,tr_FBtr0070411
FBgn0023530,FBtr0070283,tr_FBtr0070283
FBgn0023531,FBtr0333117,tr_FBtr0333117
FBgn0023531,FBtr0308321,tr_FBtr0308321
FBgn0023531,FBtr0308323,tr_FBtr0308323
FBgn0023531,FBtr0308324,tr_FBtr0308324
FBgn0023531,FBtr0333118,tr_FBtr0333118
FBgn0023531,FBtr0333119,tr_FBtr0333119
FBgn0023531,FBtr0333120,tr_FBtr0333120
FBgn0023531,FBtr0089815,tr_FBtr0089815
FBgn0023531,FBtr0330408,tr_FBtr0089815
FBgn0023531,FBtr0308322,tr_FBtr0308322
FBgn0023531,FBtr0089814,tr_FBtr0089814
FBgn0023534,FBtr0340145,tr_FBtr0340145
FBgn0023534,FBtr0070080,tr_FBtr0070080
FBgn0023535,FBtr0070088,tr_FBtr0070088
FBgn0023536,FBtr0070079,tr_FBtr0070079
FBgn0023537,FBtr0070092,tr_FBtr0070092
FBgn0023537,FBtr0070093,tr_FBtr0070093
FBgn0023540,FBtr0310501,tr_FBtr0310501
FBgn0023540,FBtr0070385,tr_FBtr0070385
FBgn0023540,FBtr0310076,tr_FBtr0310076
FBgn0023540,FBtr0310500,tr_FBtr0310500
FBgn0023541,FBtr0070426,tr_FBtr0070426
FBgn0023541,FBtr0310077,tr_FBtr0310077
FBgn0023542,FBtr0070425,tr_FBtr0070425
FBgn0023545,FBtr0070347,tr_FBtr0070347
FBgn0023549,FBtr0342765,tr_FBtr0342765
FBgn0023549,FBtr0070393,tr_FBtr0070393
FBgn0023550,FBtr0070423,tr_FBtr0070423
FBgn0024150,FBtr0301701,tr_FBtr0301701
FBgn0024150,FBtr0330067,tr_FBtr0301701
FBgn0024150,FBtr0305501,tr_FBtr0305501
FBgn0024150,FBtr0330066,tr_FBtr0330066
FBgn0024150,FBtr0333358,tr_FBtr0333358
FBgn0024177,FBtr0076983,tr_FBtr0076983
FBgn0024177,FBtr0330185,tr_FBtr0076983
FBgn0024179,FBtr0073279,tr_FBtr0073279
FBgn0024179,FBtr0330072,tr_FBtr0073279
FBgn0024182,FBtr0100536,tr_FBtr0100536
FBgn0024183,FBtr0080718,tr_FBtr0080718
FBgn0024183,FBtr0080721,tr_FBtr0080721
FBgn0024183,FBtr0080719,tr_FBtr0080719
FBgn0024183,FBtr0080720,tr_FBtr0080720
FBgn0024184,FBtr0340626,tr_FBtr0340626
FBgn0024184,FBtr0340627,tr_FBtr0340626
FBgn0024184,FBtr0340628,tr_FBtr0340628
FBgn0024187,FBtr0345912,tr_FBtr0345912
FBgn0024187,FBtr0076769,tr_FBtr0076769
FBgn0024187,FBtr0300412,tr_FBtr0300412
FBgn0024187,FBtr0300413,tr_FBtr0300413
FBgn0024187,FBtr0332787,tr_FBtr0332787
FBgn0024187,FBtr0332788,tr_FBtr0332788
FBgn0024187,FBtr0332789,tr_FBtr0332789
FBgn0024187,FBtr0332790,tr_FBtr0332790
FBgn0024187,FBtr0332791,tr_FBtr0332791
FBgn0024187,FBtr0332792,tr_FBtr0332792
FBgn0024187,FBtr0076768,tr_FBtr0076768
FBgn0024188,FBtr0088126,tr_FBtr0088126
FBgn0024189,FBtr0088635,tr_FBtr0088635
FBgn0024189,FBtr0111043,tr_FBtr0111043
FBgn0024189,FBtr0339277,tr_FBtr0339277
FBgn0024191,FBtr0079134,tr_FBtr0079134
FBgn0024191,FBtr0345545,tr_FBtr0079134
FBgn0024194,FBtr0073029,tr_FBtr0073029
FBgn0024196,FBtr0086920,tr_FBtr0086920
FBgn0024222,FBtr0304804,tr_FBtr0304804
FBgn0024227,FBtr0080180,tr_FBtr0080180
FBgn0024230,FBtr0081288,tr_FBtr0081288
FBgn0024232,FBtr0087109,tr_FBtr0087109
