gene_id,xscript_model_id,ERS_grp_num,ERS_grp_size,flag_nonolp_pair,nonolp_xscript_id
FBgn0037138,FBtr0078446,2820,2,0,
FBgn0037138,FBtr0303031,2820,2,0,
FBgn0037142,FBtr0078472,2821,2,0,
FBgn0037142,FBtr0334088,2821,2,0,
FBgn0037146,FBtr0078477,2822,2,0,
FBgn0037146,FBtr0309869,2822,2,0,
FBgn0037149,FBtr0078480,2823,2,0,
FBgn0037149,FBtr0334111,2823,2,0,
FBgn0037153,FBtr0301492,2824,2,0,
FBgn0037153,FBtr0333219,2824,2,0,
FBgn0037164,FBtr0078504,2825,2,0,
FBgn0037164,FBtr0345586,2825,2,0,
FBgn0037169,FBtr0078513,2826,2,0,
FBgn0037169,FBtr0331778,2826,2,0,
FBgn0037171,FBtr0347081,2827,2,0,
FBgn0037171,FBtr0347082,2827,2,0,
FBgn0037174,FBtr0078517,2828,3,0,
FBgn0037174,FBtr0100669,2828,3,0,
FBgn0037174,FBtr0331774,2828,3,0,
FBgn0037176,FBtr0078518,2829,2,0,
FBgn0037176,FBtr0289975,2829,2,0,
FBgn0037177,FBtr0078542,2830,2,0,
FBgn0037177,FBtr0331776,2830,2,0,
FBgn0037181,FBtr0078522,2831,2,0,
FBgn0037181,FBtr0330172,2831,2,0,
FBgn0037182,FBtr0078539,2832,2,0,
FBgn0037182,FBtr0113186,2832,2,0,
FBgn0037182,FBtr0078540,2833,3,0,
FBgn0037182,FBtr0330175,2833,3,0,
FBgn0037182,FBtr0331775,2833,3,0,
FBgn0037182,FBtr0330173,2834,2,0,
FBgn0037182,FBtr0330174,2834,2,0,
FBgn0037184,FBtr0078537,2835,2,0,
FBgn0037184,FBtr0310503,2835,2,0,
FBgn0037186,FBtr0113188,2836,2,0,
FBgn0037186,FBtr0347061,2836,2,0,
FBgn0037199,FBtr0078577,2837,2,0,
FBgn0037199,FBtr0347060,2837,2,0,
FBgn0037200,FBtr0078552,2838,2,0,
FBgn0037200,FBtr0078553,2838,2,0,
FBgn0037204,FBtr0078558,2839,2,0,
FBgn0037204,FBtr0332052,2839,2,0,
FBgn0037213,FBtr0078961,2840,2,0,
FBgn0037213,FBtr0078962,2840,2,0,
FBgn0037215,FBtr0078964,2841,5,0,
FBgn0037215,FBtr0306022,2841,5,1,FBtr0336702
FBgn0037215,FBtr0336702,2841,5,1,FBtr0306022
FBgn0037215,FBtr0336703,2841,5,0,
FBgn0037215,FBtr0336704,2841,5,0,
FBgn0037217,FBtr0078988,2842,2,0,
FBgn0037217,FBtr0111206,2842,2,0,
FBgn0037218,FBtr0078966,2843,3,0,
FBgn0037218,FBtr0336705,2843,3,0,
FBgn0037218,FBtr0336706,2843,3,0,
FBgn0037222,FBtr0089688,2844,2,0,
FBgn0037222,FBtr0309258,2844,2,0,
FBgn0037225,FBtr0078982,2845,2,0,
FBgn0037225,FBtr0346145,2845,2,0,
FBgn0037228,FBtr0336480,2846,2,0,
FBgn0037228,FBtr0336481,2846,2,0,
FBgn0037231,FBtr0078958,2847,2,0,
FBgn0037231,FBtr0347550,2847,2,0,
FBgn0037232,FBtr0273009,2848,2,0,
FBgn0037232,FBtr0347365,2848,2,0,
FBgn0037234,FBtr0100617,2849,3,0,
FBgn0037234,FBtr0336483,2849,3,0,
FBgn0037234,FBtr0336484,2849,3,0,
FBgn0037236,FBtr0078953,2850,2,0,
FBgn0037236,FBtr0344740,2850,2,0,
FBgn0037238,FBtr0332449,2851,4,0,
FBgn0037238,FBtr0335201,2851,4,0,
FBgn0037238,FBtr0335202,2851,4,0,
FBgn0037238,FBtr0335203,2851,4,0,
FBgn0037239,FBtr0078913,2852,3,1,FBtr0078915
FBgn0037239,FBtr0078914,2852,3,0,
FBgn0037239,FBtr0078915,2852,3,1,FBtr0078913
FBgn0037241,FBtr0078919,2853,2,0,
FBgn0037241,FBtr0302339,2853,2,0,
FBgn0037242,FBtr0078950,2854,2,0,
FBgn0037242,FBtr0339552,2854,2,0,
FBgn0037248,FBtr0078946,2855,2,0,
FBgn0037248,FBtr0301244,2855,2,0,
FBgn0037249,FBtr0078944,2856,2,0,
FBgn0037249,FBtr0346646,2856,2,0,
FBgn0037251,FBtr0078943,2857,2,0,
FBgn0037251,FBtr0346735,2857,2,0,
FBgn0037261,FBtr0078894,2858,2,0,
FBgn0037261,FBtr0301297,2858,2,0,
FBgn0037262,FBtr0078856,2859,5,0,
FBgn0037262,FBtr0078857,2859,5,1,FBtr0345249
FBgn0037262,FBtr0305312,2859,5,1,FBtr0345249
FBgn0037262,FBtr0336456,2859,5,0,
FBgn0037262,FBtr0345249,2859,5,1,FBtr0305312|FBtr0078857
FBgn0037279,FBtr0078870,2860,2,0,
FBgn0037279,FBtr0078871,2860,2,0,
FBgn0037282,FBtr0078875,2861,2,0,
FBgn0037282,FBtr0334900,2861,2,0,
FBgn0037288,FBtr0078848,2862,2,0,
FBgn0037288,FBtr0305965,2862,2,0,
FBgn0037297,FBtr0078774,2863,3,0,
FBgn0037297,FBtr0078775,2863,3,0,
FBgn0037297,FBtr0334907,2863,3,0,
FBgn0037298,FBtr0078828,2864,3,0,
FBgn0037298,FBtr0078829,2864,3,0,
FBgn0037298,FBtr0078830,2864,3,0,
FBgn0037299,FBtr0078777,2865,3,0,
FBgn0037299,FBtr0305001,2865,3,0,
FBgn0037299,FBtr0305002,2865,3,0,
FBgn0037304,FBtr0078779,2866,2,0,
FBgn0037304,FBtr0332428,2866,2,0,
FBgn0037313,FBtr0078785,2867,2,0,
FBgn0037313,FBtr0335000,2867,2,0,
FBgn0037326,FBtr0078679,2868,3,0,
FBgn0037326,FBtr0334742,2868,3,0,
FBgn0037326,FBtr0347006,2868,3,0,
FBgn0037329,FBtr0078680,2869,2,0,
FBgn0037329,FBtr0078681,2869,2,0,
FBgn0037332,FBtr0078683,2870,4,0,
FBgn0037332,FBtr0336769,2870,4,0,
FBgn0037332,FBtr0345253,2870,4,0,
FBgn0037332,FBtr0345254,2870,4,0,
FBgn0037336,FBtr0078762,2871,2,0,
FBgn0037336,FBtr0336771,2871,2,0,
FBgn0037339,FBtr0078756,2872,2,0,
FBgn0037339,FBtr0078757,2872,2,0,
FBgn0037340,FBtr0078754,2873,2,0,
FBgn0037340,FBtr0336763,2873,2,0,
FBgn0037341,FBtr0078689,2874,2,0,
FBgn0037341,FBtr0078692,2874,2,0,
FBgn0037347,FBtr0273377,2875,3,0,
FBgn0037347,FBtr0333278,2875,3,0,
FBgn0037347,FBtr0333279,2875,3,0,
FBgn0037351,FBtr0078705,2876,2,0,
FBgn0037351,FBtr0335214,2876,2,0,
FBgn0037358,FBtr0078732,2877,2,0,
FBgn0037358,FBtr0334953,2877,2,0,
FBgn0037365,FBtr0078726,2878,2,0,
FBgn0037365,FBtr0334950,2878,2,0,
FBgn0037368,FBtr0078720,2879,3,0,
FBgn0037368,FBtr0343988,2879,3,0,
FBgn0037368,FBtr0343989,2879,3,0,
FBgn0037369,FBtr0078724,2880,2,0,
FBgn0037369,FBtr0301574,2880,2,0,
FBgn0037374,FBtr0078624,2881,2,0,
FBgn0037374,FBtr0078625,2881,2,0,
FBgn0037375,FBtr0078627,2882,4,0,
FBgn0037375,FBtr0300737,2882,4,0,
FBgn0037375,FBtr0300739,2882,4,0,
FBgn0037375,FBtr0300741,2882,4,0,
FBgn0037375,FBtr0078628,2883,4,0,
FBgn0037375,FBtr0300736,2883,4,0,
FBgn0037375,FBtr0300738,2883,4,0,
FBgn0037375,FBtr0300740,2883,4,0,
FBgn0037379,FBtr0078631,2884,2,0,
FBgn0037379,FBtr0335518,2884,2,0,
FBgn0037383,FBtr0078666,2885,2,0,
FBgn0037383,FBtr0344117,2885,2,0,
FBgn0037384,FBtr0078638,2886,3,0,
FBgn0037384,FBtr0078639,2886,3,0,
FBgn0037384,FBtr0344116,2886,3,0,
FBgn0037387,FBtr0078642,2887,2,0,
FBgn0037387,FBtr0078644,2887,2,0,
FBgn0037387,FBtr0078643,2888,2,0,
FBgn0037387,FBtr0305954,2888,2,0,
FBgn0037391,FBtr0078661,2889,2,0,
FBgn0037391,FBtr0078662,2889,2,0,
FBgn0037391,FBtr0078664,2890,2,0,
FBgn0037391,FBtr0114518,2890,2,0,
FBgn0037395,FBtr0078648,2891,2,0,
FBgn0037395,FBtr0309318,2891,2,0,
FBgn0037396,FBtr0078623,2892,2,0,
FBgn0037396,FBtr0344315,2892,2,0,
FBgn0037402,FBtr0078585,2893,3,0,
FBgn0037402,FBtr0309511,2893,3,0,
FBgn0037402,FBtr0309512,2893,3,0,
FBgn0037408,FBtr0078590,2894,4,0,
FBgn0037408,FBtr0308316,2894,4,0,
FBgn0037408,FBtr0308317,2894,4,0,
FBgn0037408,FBtr0308318,2894,4,0,
FBgn0037411,FBtr0078594,2895,2,0,
FBgn0037411,FBtr0310414,2895,2,0,
FBgn0037412,FBtr0078615,2896,2,0,
FBgn0037412,FBtr0334866,2896,2,0,
FBgn0037413,FBtr0078595,2897,2,0,
FBgn0037413,FBtr0302937,2897,2,0,
FBgn0037429,FBtr0081707,2898,2,0,
FBgn0037429,FBtr0301493,2898,2,0,
FBgn0037440,FBtr0081734,2899,2,0,
FBgn0037440,FBtr0344293,2899,2,0,
FBgn0037442,FBtr0081720,2900,3,0,
FBgn0037442,FBtr0081721,2900,3,0,
FBgn0037442,FBtr0113198,2900,3,0,
FBgn0037443,FBtr0289939,2901,3,0,
FBgn0037443,FBtr0289940,2901,3,1,FBtr0290327
FBgn0037443,FBtr0290327,2901,3,1,FBtr0289940
FBgn0037443,FBtr0290326,2902,2,0,
FBgn0037443,FBtr0300261,2902,2,0,
FBgn0037445,FBtr0081730,2903,2,0,
FBgn0037445,FBtr0330192,2903,2,0,
FBgn0037446,FBtr0081728,2904,3,0,
FBgn0037446,FBtr0302383,2904,3,0,
FBgn0037446,FBtr0330191,2904,3,0,
FBgn0037448,FBtr0081672,2905,2,0,
FBgn0037448,FBtr0081674,2905,2,0,
FBgn0037448,FBtr0081673,2906,2,0,
FBgn0037448,FBtr0308039,2906,2,0,
FBgn0037448,FBtr0308037,2907,5,0,
FBgn0037448,FBtr0308038,2907,5,0,
FBgn0037448,FBtr0339332,2907,5,0,
FBgn0037448,FBtr0339333,2907,5,0,
FBgn0037448,FBtr0344704,2907,5,0,
FBgn0037461,FBtr0081700,2908,2,0,
FBgn0037461,FBtr0337023,2908,2,0,
FBgn0037464,FBtr0081633,2909,3,0,
FBgn0037464,FBtr0300904,2909,3,0,
FBgn0037464,FBtr0300905,2909,3,0,
FBgn0037466,FBtr0081634,2910,3,0,
FBgn0037466,FBtr0305315,2910,3,0,
FBgn0037466,FBtr0334667,2910,3,0,
FBgn0037467,FBtr0081643,2911,2,0,
FBgn0037467,FBtr0305316,2911,2,0,
FBgn0037468,FBtr0081635,2912,2,0,
FBgn0037468,FBtr0334668,2912,2,0,
FBgn0037468,FBtr0081636,2913,2,0,
FBgn0037468,FBtr0081637,2913,2,0,
FBgn0037470,FBtr0081640,2914,2,0,
FBgn0037470,FBtr0333326,2914,2,0,
FBgn0037475,FBtr0081567,2915,2,0,
FBgn0037475,FBtr0334670,2915,2,0,
FBgn0037483,FBtr0081573,2916,2,0,
FBgn0037483,FBtr0346144,2916,2,0,
FBgn0037485,FBtr0081603,2917,2,0,
FBgn0037485,FBtr0452102,2917,2,0,
FBgn0037486,FBtr0081601,2918,3,0,
FBgn0037486,FBtr0332536,2918,3,0,
FBgn0037486,FBtr0332537,2918,3,0,
FBgn0037490,FBtr0081576,2919,2,0,
FBgn0037490,FBtr0339734,2919,2,0,
FBgn0037491,FBtr0081598,2920,2,0,
FBgn0037491,FBtr0339736,2920,2,0,
FBgn0037512,FBtr0081738,2921,2,0,
FBgn0037512,FBtr0339179,2921,2,0,
FBgn0037515,FBtr0339180,2922,2,0,
FBgn0037515,FBtr0339181,2922,2,0,
FBgn0037516,FBtr0081779,2923,2,0,
FBgn0037516,FBtr0306042,2923,2,0,
FBgn0037519,FBtr0081773,2924,2,0,
FBgn0037519,FBtr0344624,2924,2,0,
FBgn0037521,FBtr0331691,2925,2,0,
FBgn0037521,FBtr0331692,2925,2,0,
FBgn0037525,FBtr0081770,2926,5,1,FBtr0113202
FBgn0037525,FBtr0113203,2926,5,1,FBtr0113202
FBgn0037525,FBtr0300827,2926,5,1,FBtr0113202
FBgn0037525,FBtr0333829,2926,5,0,
FBgn0037525,FBtr0113202,2926,5,1,FBtr0113203|FBtr0081770|FBtr0300827
FBgn0037526,FBtr0081752,2927,2,0,
FBgn0037526,FBtr0333826,2927,2,0,
FBgn0037530,FBtr0081765,2928,2,0,
FBgn0037530,FBtr0339713,2928,2,0,
FBgn0037530,FBtr0339714,2929,2,0,
FBgn0037530,FBtr0339715,2929,2,0,
FBgn0037531,FBtr0300685,2930,2,0,
FBgn0037531,FBtr0339711,2930,2,0,
FBgn0037533,FBtr0331342,2931,2,0,
FBgn0037533,FBtr0332157,2931,2,0,
FBgn0037535,FBtr0081783,2932,2,0,
FBgn0037535,FBtr0335224,2932,2,0,
FBgn0037536,FBtr0081784,2933,4,0,
FBgn0037536,FBtr0308075,2933,4,0,
FBgn0037536,FBtr0335225,2933,4,0,
FBgn0037536,FBtr0335226,2933,4,0,
FBgn0037536,FBtr0308076,2934,2,0,
FBgn0037536,FBtr0335227,2934,2,0,
FBgn0037544,FBtr0081816,2935,2,0,
FBgn0037544,FBtr0347360,2935,2,0,
FBgn0037546,FBtr0081789,2936,2,0,
FBgn0037546,FBtr0344726,2936,2,0,
FBgn0037547,FBtr0081790,2937,2,0,
FBgn0037547,FBtr0339720,2937,2,0,
FBgn0037551,FBtr0081794,2938,3,0,
FBgn0037551,FBtr0339723,2938,3,0,
FBgn0037551,FBtr0339724,2938,3,0,
FBgn0037553,FBtr0300896,2939,2,0,
FBgn0037553,FBtr0302178,2939,2,0,
FBgn0037554,FBtr0081797,2940,2,0,
FBgn0037554,FBtr0081798,2940,2,0,
FBgn0037555,FBtr0081807,2941,3,0,
FBgn0037555,FBtr0100368,2941,3,0,
FBgn0037555,FBtr0334315,2941,3,0,
FBgn0037556,FBtr0081806,2942,2,0,
FBgn0037556,FBtr0306301,2942,2,0,
FBgn0037560,FBtr0300631,2943,2,0,
FBgn0037560,FBtr0310082,2943,2,0,
FBgn0037563,FBtr0081865,2944,2,0,
FBgn0037563,FBtr0332542,2944,2,0,
FBgn0037565,FBtr0306805,2945,3,0,
FBgn0037565,FBtr0306806,2945,3,0,
FBgn0037565,FBtr0332541,2945,3,0,
FBgn0037570,FBtr0081860,2946,2,0,
FBgn0037570,FBtr0306794,2946,2,0,
FBgn0037577,FBtr0081837,2947,2,0,
FBgn0037577,FBtr0344289,2947,2,0,
FBgn0037592,FBtr0310047,2948,2,0,
FBgn0037592,FBtr0310048,2948,2,0,
FBgn0037603,FBtr0081879,2949,2,0,
FBgn0037603,FBtr0310655,2949,2,0,
FBgn0037606,FBtr0081880,2950,2,0,
FBgn0037606,FBtr0334318,2950,2,0,
FBgn0037613,FBtr0081949,2951,2,0,
FBgn0037613,FBtr0337074,2951,2,0,
FBgn0037614,FBtr0081905,2952,3,0,
FBgn0037614,FBtr0300543,2952,3,0,
FBgn0037614,FBtr0300544,2952,3,0,
FBgn0037616,FBtr0081908,2953,4,0,
FBgn0037616,FBtr0081909,2953,4,0,
FBgn0037616,FBtr0081910,2953,4,0,
FBgn0037616,FBtr0300545,2953,4,0,
FBgn0037617,FBtr0081911,2954,3,0,
FBgn0037617,FBtr0337073,2954,3,0,
FBgn0037617,FBtr0346112,2954,3,0,
FBgn0037623,FBtr0081944,2955,2,0,
FBgn0037623,FBtr0081946,2955,2,0,
FBgn0037624,FBtr0081915,2956,2,0,
FBgn0037624,FBtr0308889,2956,2,0,
FBgn0037625,FBtr0081943,2957,2,0,
FBgn0037625,FBtr0302489,2957,2,0,
FBgn0037635,FBtr0309099,2958,2,0,
FBgn0037635,FBtr0334331,2958,2,0,
FBgn0037636,FBtr0081931,2959,4,0,
FBgn0037636,FBtr0081932,2959,4,0,
FBgn0037636,FBtr0334659,2959,4,0,
FBgn0037636,FBtr0334660,2959,4,0,
FBgn0037638,FBtr0081921,2960,2,0,
FBgn0037638,FBtr0081922,2960,2,0,
FBgn0037646,FBtr0081958,2961,2,0,
FBgn0037646,FBtr0340014,2961,2,0,
FBgn0037648,FBtr0081960,2962,2,0,
FBgn0037648,FBtr0336753,2962,2,0,
FBgn0037652,FBtr0081962,2963,2,0,
FBgn0037652,FBtr0081963,2963,2,0,
FBgn0037654,FBtr0081966,2964,2,0,
FBgn0037654,FBtr0336754,2964,2,0,
FBgn0037655,FBtr0300743,2965,2,0,
FBgn0037655,FBtr0300746,2965,2,0,
FBgn0037659,FBtr0300691,2966,2,0,
FBgn0037659,FBtr0336758,2966,2,0,
FBgn0037659,FBtr0336759,2967,2,0,
FBgn0037659,FBtr0336760,2967,2,0,
FBgn0037665,FBtr0081974,2968,2,0,
FBgn0037665,FBtr0346096,2968,2,0,
FBgn0037670,FBtr0081977,2969,2,0,
FBgn0037670,FBtr0339168,2969,2,0,
FBgn0037672,FBtr0081982,2970,2,0,
FBgn0037672,FBtr0346321,2970,2,0,
FBgn0037676,FBtr0300335,2971,2,0,
FBgn0037676,FBtr0301210,2971,2,0,
FBgn0037679,FBtr0082055,2972,2,0,
FBgn0037679,FBtr0082056,2972,2,0,
FBgn0037680,FBtr0082017,2973,3,0,
FBgn0037680,FBtr0082018,2973,3,0,
FBgn0037680,FBtr0082019,2973,3,0,
FBgn0037686,FBtr0082049,2974,4,1,FBtr0339176
FBgn0037686,FBtr0082050,2974,4,0,
FBgn0037686,FBtr0339177,2974,4,1,FBtr0339176
FBgn0037686,FBtr0339176,2974,4,1,FBtr0339177|FBtr0082049
FBgn0037698,FBtr0082125,2975,2,0,
FBgn0037698,FBtr0346097,2975,2,0,
FBgn0037702,FBtr0334651,2976,2,0,
FBgn0037702,FBtr0334652,2976,2,0,
FBgn0037710,FBtr0082113,2977,2,0,
FBgn0037710,FBtr0332808,2977,2,0,
FBgn0037712,FBtr0082071,2978,2,0,
FBgn0037712,FBtr0332806,2978,2,0,
FBgn0037713,FBtr0082112,2979,2,0,
FBgn0037713,FBtr0332807,2979,2,0,
FBgn0037715,FBtr0082109,2980,2,0,
FBgn0037715,FBtr0334656,2980,2,0,
FBgn0037716,FBtr0082072,2981,2,0,
FBgn0037716,FBtr0334655,2981,2,0,
FBgn0037719,FBtr0082105,2982,2,0,
FBgn0037719,FBtr0100537,2982,2,0,
FBgn0037720,FBtr0082075,2983,2,0,
FBgn0037720,FBtr0334616,2983,2,0,
FBgn0037723,FBtr0082078,2984,2,0,
FBgn0037723,FBtr0306007,2984,2,0,
FBgn0037728,FBtr0082082,2985,2,0,
FBgn0037728,FBtr0308353,2985,2,0,
FBgn0037730,FBtr0082099,2986,2,0,
FBgn0037730,FBtr0333194,2986,2,0,
FBgn0037736,FBtr0082170,2987,2,0,
FBgn0037736,FBtr0331695,2987,2,0,
FBgn0037739,FBtr0082167,2988,2,0,
FBgn0037739,FBtr0345176,2988,2,0,
FBgn0037746,FBtr0082133,2989,4,0,
FBgn0037746,FBtr0301870,2989,4,0,
FBgn0037746,FBtr0301871,2989,4,0,
FBgn0037746,FBtr0332171,2989,4,0,
FBgn0037749,FBtr0082160,2990,2,0,
FBgn0037749,FBtr0113211,2990,2,0,
FBgn0037750,FBtr0082159,2991,5,1,FBtr0334688|FBtr0334689
FBgn0037750,FBtr0110789,2991,5,0,
FBgn0037750,FBtr0334687,2991,5,1,FBtr0334688|FBtr0334689
FBgn0037750,FBtr0334688,2991,5,1,FBtr0082159|FBtr0334687
FBgn0037750,FBtr0334689,2991,5,1,FBtr0082159|FBtr0334687
FBgn0037755,FBtr0113214,2992,3,0,
FBgn0037755,FBtr0334685,2992,3,0,
FBgn0037755,FBtr0347361,2992,3,0,
FBgn0037759,FBtr0082142,2993,2,0,
FBgn0037759,FBtr0334682,2993,2,0,
FBgn0037760,FBtr0082155,2994,2,0,
FBgn0037760,FBtr0334684,2994,2,0,
FBgn0037766,FBtr0082151,2995,2,0,
FBgn0037766,FBtr0330082,2995,2,0,
FBgn0037770,FBtr0082150,2996,2,0,
FBgn0037770,FBtr0333687,2996,2,0,
FBgn0037773,FBtr0082215,2997,2,0,
FBgn0037773,FBtr0306611,2997,2,0,
FBgn0037781,FBtr0082203,2998,2,0,
FBgn0037781,FBtr0344304,2998,2,0,
FBgn0037788,FBtr0082179,2999,3,0,
FBgn0037788,FBtr0344391,2999,3,0,
FBgn0037788,FBtr0344392,2999,3,0,
FBgn0037792,FBtr0082185,3000,3,0,
FBgn0037792,FBtr0333824,3000,3,0,
FBgn0037792,FBtr0333825,3000,3,0,
FBgn0037796,FBtr0110786,3001,4,0,
FBgn0037796,FBtr0306090,3001,4,0,
FBgn0037796,FBtr0337018,3001,4,0,
FBgn0037796,FBtr0337019,3001,4,0,
FBgn0037801,FBtr0082225,3002,2,0,
FBgn0037801,FBtr0337048,3002,2,0,
FBgn0037807,FBtr0082240,3003,2,0,
FBgn0037807,FBtr0337051,3003,2,0,
FBgn0037829,FBtr0082313,3004,3,0,
FBgn0037829,FBtr0082314,3004,3,0,
FBgn0037829,FBtr0335208,3004,3,0,
FBgn0037831,FBtr0301310,3005,3,0,
FBgn0037831,FBtr0301311,3005,3,0,
FBgn0037831,FBtr0302571,3005,3,0,
FBgn0037837,FBtr0336710,3006,2,0,
FBgn0037837,FBtr0339140,3006,2,0,
FBgn0037848,FBtr0082288,3007,3,0,
FBgn0037848,FBtr0306640,3007,3,0,
FBgn0037848,FBtr0330150,3007,3,0,
FBgn0037852,FBtr0082333,3008,2,0,
FBgn0037852,FBtr0082334,3008,2,0,
FBgn0037873,FBtr0082372,3009,2,0,
FBgn0037873,FBtr0335221,3009,2,0,
FBgn0037874,FBtr0082344,3010,2,0,
FBgn0037874,FBtr0347181,3010,2,0,
FBgn0037878,FBtr0082367,3011,2,0,
FBgn0037878,FBtr0336784,3011,2,0,
FBgn0037879,FBtr0082351,3012,2,0,
FBgn0037879,FBtr0346098,3012,2,0,
FBgn0037885,FBtr0082354,3013,3,0,
FBgn0037885,FBtr0304707,3013,3,0,
FBgn0037885,FBtr0304708,3013,3,0,
FBgn0037890,FBtr0082360,3014,3,0,
FBgn0037890,FBtr0082361,3014,3,0,
FBgn0037890,FBtr0308073,3014,3,0,
FBgn0037894,FBtr0082386,3015,2,0,
FBgn0037894,FBtr0346638,3015,2,0,
FBgn0037896,FBtr0082404,3016,2,0,
FBgn0037896,FBtr0301146,3016,2,0,
FBgn0037898,FBtr0300901,3017,2,0,
FBgn0037898,FBtr0339374,3017,2,0,
FBgn0037900,FBtr0082390,3018,2,0,
FBgn0037900,FBtr0339375,3018,2,0,
FBgn0037901,FBtr0082402,3019,2,0,
FBgn0037901,FBtr0308211,3019,2,0,
FBgn0037906,FBtr0082397,3020,4,0,
FBgn0037906,FBtr0082398,3020,4,0,
FBgn0037906,FBtr0306098,3020,4,0,
FBgn0037906,FBtr0306099,3020,4,0,
FBgn0037912,FBtr0100461,3021,2,0,
FBgn0037912,FBtr0100465,3021,2,0,
FBgn0037923,FBtr0300580,3022,2,0,
FBgn0037923,FBtr0300581,3022,2,0,
FBgn0037926,FBtr0082420,3023,3,0,
FBgn0037926,FBtr0335447,3023,3,0,
FBgn0037926,FBtr0335448,3023,3,0,
FBgn0037936,FBtr0082437,3024,2,0,
FBgn0037936,FBtr0335212,3024,2,0,
FBgn0037941,FBtr0082429,3025,2,0,
FBgn0037941,FBtr0335210,3025,2,0,
FBgn0037942,FBtr0082430,3026,2,0,
FBgn0037942,FBtr0335211,3026,2,0,
FBgn0037944,FBtr0082432,3027,2,0,
FBgn0037944,FBtr0330169,3027,2,0,
FBgn0037949,FBtr0082531,3028,2,0,
FBgn0037949,FBtr0333819,3028,2,0,
FBgn0037950,FBtr0082470,3029,3,0,
FBgn0037950,FBtr0082471,3029,3,0,
FBgn0037950,FBtr0301826,3029,3,0,
FBgn0037960,FBtr0082515,3030,2,0,
FBgn0037960,FBtr0344288,3030,2,0,
FBgn0037970,FBtr0082485,3031,2,0,
FBgn0037970,FBtr0334154,3031,2,0,
FBgn0037976,FBtr0082488,3032,2,0,
FBgn0037976,FBtr0335435,3032,2,0,
FBgn0037978,FBtr0082556,3033,2,0,
FBgn0037978,FBtr0082557,3033,2,0,
FBgn0037980,FBtr0082555,3034,2,0,
FBgn0037980,FBtr0335433,3034,2,0,
FBgn0037986,FBtr0301722,3035,3,0,
FBgn0037986,FBtr0301724,3035,3,0,
FBgn0037986,FBtr0339639,3035,3,0,
FBgn0037989,FBtr0307015,3036,4,0,
FBgn0037989,FBtr0339644,3036,4,0,
FBgn0037989,FBtr0339645,3036,4,0,
FBgn0037989,FBtr0339646,3036,4,0,
FBgn0037992,FBtr0082550,3037,2,0,
FBgn0037992,FBtr0308293,3037,2,0,
FBgn0037992,FBtr0308292,3038,2,0,
FBgn0037992,FBtr0308294,3038,2,0,
FBgn0037993,FBtr0082549,3039,2,0,
FBgn0037993,FBtr0339647,3039,2,0,
FBgn0037998,FBtr0082624,3040,2,0,
FBgn0037998,FBtr0334597,3040,2,0,
FBgn0038013,FBtr0082614,3041,2,0,
FBgn0038013,FBtr0082615,3041,2,0,
FBgn0038018,FBtr0082610,3042,2,0,
FBgn0038018,FBtr0344388,3042,2,0,
FBgn0038020,FBtr0082608,3043,2,0,
FBgn0038020,FBtr0344263,3043,2,0,
FBgn0038028,FBtr0082606,3044,2,0,
FBgn0038028,FBtr0344387,3044,2,0,
FBgn0038032,FBtr0082603,3045,2,0,
FBgn0038032,FBtr0347002,3045,2,0,
FBgn0038032,FBtr0082604,3046,2,0,
FBgn0038032,FBtr0347003,3046,2,0,
FBgn0038033,FBtr0344386,3047,2,0,
FBgn0038033,FBtr0347004,3047,2,0,
FBgn0038056,FBtr0082681,3048,2,0,
FBgn0038056,FBtr0340187,3048,2,0,
FBgn0038063,FBtr0100019,3049,2,0,
FBgn0038063,FBtr0330120,3049,2,0,
FBgn0038063,FBtr0304844,3050,2,0,
FBgn0038063,FBtr0304845,3050,2,0,
FBgn0038065,FBtr0082641,3051,2,0,
FBgn0038065,FBtr0082642,3051,2,0,
FBgn0038072,FBtr0082649,3052,2,0,
FBgn0038072,FBtr0113225,3052,2,0,
FBgn0038073,FBtr0310613,3053,3,0,
FBgn0038073,FBtr0335030,3053,3,0,
FBgn0038073,FBtr0335032,3053,3,0,
FBgn0038073,FBtr0335029,3054,3,0,
FBgn0038073,FBtr0335031,3054,3,0,
FBgn0038073,FBtr0335033,3054,3,0,
FBgn0038087,FBtr0082688,3055,3,0,
FBgn0038087,FBtr0302367,3055,3,0,
FBgn0038087,FBtr0337093,3055,3,0,
FBgn0038092,FBtr0082684,3056,2,0,
FBgn0038092,FBtr0337087,3056,2,0,
FBgn0038098,FBtr0082727,3057,2,0,
FBgn0038098,FBtr0331429,3057,2,0,
FBgn0038107,FBtr0082721,3058,2,0,
FBgn0038107,FBtr0336813,3058,2,0,
FBgn0038108,FBtr0306256,3059,3,0,
FBgn0038108,FBtr0334510,3059,3,0,
FBgn0038108,FBtr0334512,3059,3,0,
FBgn0038108,FBtr0306257,3060,2,0,
FBgn0038108,FBtr0334511,3060,2,0,
FBgn0038139,FBtr0082773,3061,2,0,
FBgn0038139,FBtr0082774,3061,2,0,
FBgn0038143,FBtr0082765,3062,5,0,
FBgn0038143,FBtr0082766,3062,5,0,
FBgn0038143,FBtr0082768,3062,5,0,
FBgn0038143,FBtr0082769,3062,5,0,
FBgn0038143,FBtr0335460,3062,5,0,
FBgn0038143,FBtr0082767,3063,2,0,
FBgn0038143,FBtr0082770,3063,2,0,
