"ERS_grp_num","ERS_grp_size","gene_id","xscripts","flag_nonolp_pair","flag_IR_exclusion"
3901,2,"FBgn0011327","FBtr0333867|FBtr0076472",0,0
3902,2,"FBgn0011455","FBtr0076023|FBtr0334094",0,0
3903,2,"FBgn0011476","FBtr0301089|FBtr0334696",0,0
3904,4,"FBgn0011481","FBtr0083613|FBtr0083611|FBtr0083612|FBtr0330051",0,0
3905,2,"FBgn0011509","FBtr0333891|FBtr0076598",0,0
3906,2,"FBgn0011559","FBtr0081054|FBtr0340581",0,0
3907,2,"FBgn0011576","FBtr0070387|FBtr0345609",0,0
3908,2,"FBgn0011581","FBtr0084607|FBtr0346341",0,0
3909,5,"FBgn0011582","FBtr0308191|FBtr0301351|FBtr0346763|FBtr0330711|FBtr0290283",0,0
3910,3,"FBgn0011586","FBtr0333605|FBtr0333604|FBtr0310067",0,0
3911,2,"FBgn0011589","FBtr0340287|FBtr0086802",0,0
3912,3,"FBgn0011592","FBtr0087822|FBtr0087821|FBtr0339649",0,0
3913,4,"FBgn0011603","FBtr0301408|FBtr0301407|FBtr0077446|FBtr0077448",0,0
3914,3,"FBgn0011604","FBtr0087843|FBtr0087841|FBtr0087842",0,0
3915,2,"FBgn0011606","FBtr0340093|FBtr0070448",0,0
3916,4,"FBgn0011640","FBtr0076843|FBtr0076841|FBtr0076845|FBtr0076842",1,0
3917,2,"FBgn0011642","FBtr0089211|FBtr0089210",0,0
3918,2,"FBgn0011653","FBtr0332659|FBtr0073260",0,0
3919,2,"FBgn0011655","FBtr0337030|FBtr0085815",0,0
3920,3,"FBgn0011656","FBtr0088445|FBtr0088444|FBtr0088446",0,0
3921,2,"FBgn0011659","FBtr0331379|FBtr0088790",0,0
3922,3,"FBgn0011661","FBtr0071277|FBtr0071269|FBtr0071278",0,0
3923,2,"FBgn0011661","FBtr0071270|FBtr0308193",0,0
3924,2,"FBgn0011661","FBtr0071274|FBtr0071276",0,0
3925,2,"FBgn0011666","FBtr0305218|FBtr0333664",0,0
3926,2,"FBgn0011672","FBtr0330046|FBtr0089521",0,0
3927,2,"FBgn0011672","FBtr0301478|FBtr0301477",0,0
3928,2,"FBgn0011676","FBtr0100489|FBtr0080188",0,0
3929,4,"FBgn0011693","FBtr0114537|FBtr0114536|FBtr0075427|FBtr0075426",0,0
3930,2,"FBgn0011694","FBtr0072455|FBtr0345580",0,0
3931,2,"FBgn0011705","FBtr0331454|FBtr0079782",0,0
3932,2,"FBgn0011708","FBtr0080831|FBtr0080832",0,0
3933,2,"FBgn0011722","FBtr0343152|FBtr0079275",0,0
3934,2,"FBgn0011723","FBtr0332070|FBtr0332071",0,0
3935,2,"FBgn0011725","FBtr0084571|FBtr0084566",0,0
3936,2,"FBgn0011737","FBtr0332329|FBtr0079371",0,0
3937,2,"FBgn0011740","FBtr0334302|FBtr0082031",0,0
3938,2,"FBgn0011742","FBtr0074295|FBtr0112868",0,0
3939,2,"FBgn0011746","FBtr0300501|FBtr0088559",0,0
3940,2,"FBgn0011747","FBtr0089172|FBtr0089171",0,0
3941,2,"FBgn0011754","FBtr0090002|FBtr0343648",0,0
3942,2,"FBgn0011754","FBtr0301500|FBtr0301501",0,0
3943,2,"FBgn0011758","FBtr0074430|FBtr0334459",0,0
3944,3,"FBgn0011760","FBtr0307065|FBtr0070706|FBtr0070707",0,0
3945,2,"FBgn0011761","FBtr0070749|FBtr0345745",0,0
3946,2,"FBgn0011766","FBtr0346157|FBtr0084117",0,0
3947,2,"FBgn0011774","FBtr0334308|FBtr0082385",0,0
3948,2,"FBgn0011802","FBtr0334100|FBtr0076292",0,0
3949,3,"FBgn0011817","FBtr0076755|FBtr0076754|FBtr0076757",1,0
3950,4,"FBgn0011817","FBtr0076759|FBtr0333223|FBtr0076756|FBtr0076758",1,0
3951,4,"FBgn0011818","FBtr0077778|FBtr0077777|FBtr0077779|FBtr0077780",0,0
3952,3,"FBgn0011826","FBtr0305593|FBtr0309793|FBtr0074294",0,0
3953,3,"FBgn0011828","FBtr0072952|FBtr0072953|FBtr0072951",0,0
3954,3,"FBgn0011829","FBtr0081493|FBtr0081495|FBtr0081494",0,0
3955,2,"FBgn0011836","FBtr0332688|FBtr0076361",0,0
3956,2,"FBgn0011837","FBtr0073683|FBtr0333756",0,0
3957,2,"FBgn0012034","FBtr0078413|FBtr0333126",0,0
3958,2,"FBgn0012036","FBtr0079806|FBtr0332597",0,0
3959,2,"FBgn0012037","FBtr0080553|FBtr0343667",0,0
3960,2,"FBgn0012051","FBtr0086529|FBtr0112869",0,0
3961,2,"FBgn0012058","FBtr0333369|FBtr0076890",0,0
3962,3,"FBgn0013263","FBtr0075708|FBtr0075704|FBtr0100444",0,0
3963,3,"FBgn0013263","FBtr0075705|FBtr0333046|FBtr0075706",1,0
3964,2,"FBgn0013263","FBtr0100445|FBtr0075707",0,0
3965,3,"FBgn0013272","FBtr0071815|FBtr0071813|FBtr0071814",0,0
3966,2,"FBgn0013300","FBtr0080682|FBtr0345434",0,0
3967,2,"FBgn0013305","FBtr0309294|FBtr0089874",0,0
3968,3,"FBgn0013305","FBtr0089877|FBtr0089876|FBtr0089878",1,0
3969,3,"FBgn0013323","FBtr0346726|FBtr0346650|FBtr0333746",0,0
3970,2,"FBgn0013325","FBtr0086533|FBtr0340533",0,0
3971,4,"FBgn0013334","FBtr0083206|FBtr0083204|FBtr0083208|FBtr0083207",0,0
3972,3,"FBgn0013334","FBtr0301655|FBtr0310672|FBtr0083209",0,0
3973,2,"FBgn0013342","FBtr0072815|FBtr0300893",0,0
3974,2,"FBgn0013342","FBtr0300894|FBtr0072819",0,0
3975,3,"FBgn0013343","FBtr0084588|FBtr0392904|FBtr0303161",1,0
3976,2,"FBgn0013348","FBtr0310003|FBtr0086102",0,0
3977,2,"FBgn0013433","FBtr0343728|FBtr0080806",0,0
3978,4,"FBgn0013469","FBtr0333361|FBtr0076247|FBtr0330080|FBtr0345346",0,0
3979,2,"FBgn0013531","FBtr0329946|FBtr0079544",0,0
3980,3,"FBgn0013576","FBtr0078810|FBtr0078811|FBtr0100199",0,0
3981,2,"FBgn0013576","FBtr0078813|FBtr0333695",0,0
3982,2,"FBgn0013576","FBtr0273433|FBtr0273432",0,0
3983,2,"FBgn0013576","FBtr0308580|FBtr0306695",0,0
3984,2,"FBgn0013717","FBtr0290259|FBtr0346438",0,0
3985,2,"FBgn0013718","FBtr0100040|FBtr0100039",0,0
3986,2,"FBgn0013718","FBtr0306620|FBtr0306619",0,0
3987,2,"FBgn0013720","FBtr0070255|FBtr0100198",0,0
3988,2,"FBgn0013726","FBtr0088793|FBtr0088792",0,0
3989,2,"FBgn0013732","FBtr0336663|FBtr0086110",0,0
3990,2,"FBgn0013733","FBtr0304853|FBtr0304847",0,0
3991,4,"FBgn0013746","FBtr0079781|FBtr0343095|FBtr0339550|FBtr0079780",1,0
3992,2,"FBgn0013746","FBtr0079781|FBtr0339550",0,0
3993,2,"FBgn0013749","FBtr0333699|FBtr0089192",0,0
3994,2,"FBgn0013750","FBtr0087377|FBtr0087375",0,0
3995,2,"FBgn0013750","FBtr0087378|FBtr0087376",0,0
3996,4,"FBgn0013751","FBtr0330071|FBtr0073156|FBtr0330070|FBtr0073155",0,0
3997,2,"FBgn0013753","FBtr0330180|FBtr0072758",0,0
3998,2,"FBgn0013756","FBtr0088033|FBtr0332464",0,0
3999,2,"FBgn0013759","FBtr0084161|FBtr0330368",0,0
4000,4,"FBgn0013765","FBtr0100656|FBtr0309893|FBtr0309892|FBtr0087704",0,0
4001,3,"FBgn0013765","FBtr0301395|FBtr0306635|FBtr0309888",0,0
4002,2,"FBgn0013773","FBtr0345526|FBtr0087450",0,0
4003,3,"FBgn0013799","FBtr0332153|FBtr0100666|FBtr0074882",0,0
4004,2,"FBgn0013799","FBtr0332726|FBtr0310476",0,0
4005,3,"FBgn0013949","FBtr0084708|FBtr0334571|FBtr0084709",0,0
4006,4,"FBgn0013981","FBtr0082964|FBtr0082963|FBtr0082962|FBtr0334029",0,0
4007,2,"FBgn0013987","FBtr0070837|FBtr0070839",0,0
4008,2,"FBgn0013995","FBtr0344317|FBtr0344316",0,0
4009,2,"FBgn0014002","FBtr0346644|FBtr0075648",0,0
4010,2,"FBgn0014006","FBtr0300256|FBtr0083819",0,0
4011,2,"FBgn0014007","FBtr0075914|FBtr0075913",0,0
4012,2,"FBgn0014009","FBtr0336658|FBtr0086124",0,0
4013,2,"FBgn0014010","FBtr0077794|FBtr0330669",0,0
4014,3,"FBgn0014010","FBtr0330668|FBtr0077795|FBtr0077796",0,0
4015,2,"FBgn0014011","FBtr0076867|FBtr0332800",0,0
4016,4,"FBgn0014018","FBtr0089341|FBtr0089338|FBtr0089339|FBtr0089340",0,0
4017,2,"FBgn0014019","FBtr0080291|FBtr0342591",0,0
4018,4,"FBgn0014020","FBtr0087216|FBtr0087213|FBtr0087212|FBtr0087211",0,0
4019,4,"FBgn0014024","FBtr0112876|FBtr0070753|FBtr0070752|FBtr0340477",1,0
4020,4,"FBgn0014026","FBtr0070916|FBtr0343329|FBtr0343328|FBtr0070915",1,0
4021,2,"FBgn0014033","FBtr0346582|FBtr0077467",0,0
4022,3,"FBgn0014037","FBtr0344257|FBtr0302047|FBtr0074920",0,0
4023,2,"FBgn0014076","FBtr0080216|FBtr0343618",0,0
4024,2,"FBgn0014127","FBtr0081348|FBtr0081349",0,0
4025,4,"FBgn0014133","FBtr0073526|FBtr0073527|FBtr0334465|FBtr0334464",1,0
4026,2,"FBgn0014141","FBtr0290013|FBtr0290015",0,0
4027,2,"FBgn0014163","FBtr0100477|FBtr0075412",0,0
4028,2,"FBgn0014163","FBtr0100478|FBtr0075413",0,0
4029,2,"FBgn0014163","FBtr0331176|FBtr0331175",0,0
4030,2,"FBgn0014179","FBtr0335492|FBtr0079855",0,0
4031,3,"FBgn0014189","FBtr0331676|FBtr0079124|FBtr0079123",0,0
4032,3,"FBgn0014342","FBtr0300009|FBtr0346136|FBtr0089313",0,0
4033,3,"FBgn0014343","FBtr0075911|FBtr0075912|FBtr0330077",0,0
4034,4,"FBgn0014396","FBtr0445397|FBtr0333259|FBtr0333252|FBtr0077567",0,0
4035,3,"FBgn0014396","FBtr0333258|FBtr0333253|FBtr0333256",0,0
4036,2,"FBgn0014396","FBtr0333254|FBtr0333255",0,0
4037,2,"FBgn0014417","FBtr0331991|FBtr0079711",0,0
4038,2,"FBgn0014455","FBtr0346181|FBtr0074030",0,0
4039,2,"FBgn0014465","FBtr0071201|FBtr0302936",0,0
4040,2,"FBgn0014849","FBtr0075574|FBtr0332123",0,0
4041,3,"FBgn0014857","FBtr0333536|FBtr0333537|FBtr0079010",0,0
4042,2,"FBgn0014859","FBtr0301347|FBtr0081397",0,0
4043,2,"FBgn0014863","FBtr0081616|FBtr0346967",0,0
4044,3,"FBgn0014869","FBtr0100482|FBtr0085384|FBtr0100483",0,0
4045,3,"FBgn0014870","FBtr0087074|FBtr0087072|FBtr0087073",0,0
4046,2,"FBgn0014906","FBtr0077576|FBtr0308315",0,0
4047,2,"FBgn0014930","FBtr0081763|FBtr0339712",0,0
4048,2,"FBgn0014931","FBtr0304703|FBtr0081757",0,0
4049,2,"FBgn0015000","FBtr0330714|FBtr0078991",0,0
4050,3,"FBgn0015010","FBtr0305582|FBtr0073937|FBtr0333658",0,0
4051,2,"FBgn0015011","FBtr0083379|FBtr0083378",0,0
4052,4,"FBgn0015019","FBtr0302370|FBtr0302371|FBtr0083338|FBtr0083337",0,0
4053,4,"FBgn0015024","FBtr0073680|FBtr0345162|FBtr0340408|FBtr0300380",0,0
4054,2,"FBgn0015031","FBtr0079072|FBtr0307035",0,0
4055,5,"FBgn0015218","FBtr0076489|FBtr0333885|FBtr0076491|FBtr0076490|FBtr0076487",1,0
4056,3,"FBgn0015218","FBtr0076492|FBtr0076491|FBtr0076490",1,0
4057,5,"FBgn0015222","FBtr0085633|FBtr0085634|FBtr0085632|FBtr0085631|FBtr0085635",0,0
4058,2,"FBgn0015222","FBtr0332170|FBtr0344763",0,0
4059,4,"FBgn0015239","FBtr0078389|FBtr0078390|FBtr0078391|FBtr0078392",0,0
4060,2,"FBgn0015269","FBtr0330183|FBtr0084953",0,0
4061,2,"FBgn0015269","FBtr0100113|FBtr0330182",0,0
4062,2,"FBgn0015278","FBtr0332055|FBtr0076086",0,0
4063,3,"FBgn0015278","FBtr0301816|FBtr0076088|FBtr0076087",0,0
4064,3,"FBgn0015279","FBtr0083940|FBtr0083941|FBtr0334643",0,0
4065,2,"FBgn0015282","FBtr0346154|FBtr0084520",0,0
4066,2,"FBgn0015283","FBtr0078368|FBtr0333453",0,0
4067,2,"FBgn0015316","FBtr0301665|FBtr0345312",0,0
4068,3,"FBgn0015320","FBtr0345437|FBtr0080115|FBtr0333492",0,0
4069,3,"FBgn0015321","FBtr0345604|FBtr0345603|FBtr0076395",0,0
4070,2,"FBgn0015371","FBtr0305213|FBtr0305215",0,0
4071,2,"FBgn0015371","FBtr0305214|FBtr0305217",0,0
4072,2,"FBgn0015380","FBtr0330209|FBtr0081195",0,0
4073,2,"FBgn0015381","FBtr0079145|FBtr0333245",0,0
4074,2,"FBgn0015393","FBtr0335494|FBtr0079846",0,0
4075,2,"FBgn0015399","FBtr0332210|FBtr0346702",0,0
4076,4,"FBgn0015402","FBtr0344274|FBtr0344273|FBtr0078766|FBtr0344272",1,0
4077,2,"FBgn0015477","FBtr0339370|FBtr0088618",0,0
4078,2,"FBgn0015509","FBtr0088845|FBtr0088846",0,0
4079,2,"FBgn0015509","FBtr0088847|FBtr0088848",0,0
4080,2,"FBgn0015519","FBtr0289988|FBtr0339652",0,0
4081,2,"FBgn0015520","FBtr0333727|FBtr0083335",0,0
4082,5,"FBgn0015521","FBtr0077623|FBtr0335131|FBtr0077621|FBtr0273293|FBtr0077622",1,0
4083,2,"FBgn0015524","FBtr0342796|FBtr0110772",0,0
4084,2,"FBgn0015524","FBtr0342800|FBtr0290289",0,0
4085,2,"FBgn0015524","FBtr0342795|FBtr0342797",0,0
4086,2,"FBgn0015524","FBtr0342798|FBtr0342799",0,0
4087,4,"FBgn0015546","FBtr0344018|FBtr0080630|FBtr0344019|FBtr0309281",1,0
4088,3,"FBgn0015558","FBtr0077224|FBtr0329901|FBtr0333749",0,0
4089,3,"FBgn0015571","FBtr0300496|FBtr0339708|FBtr0310527",0,0
4090,2,"FBgn0015577","FBtr0302354|FBtr0302355",0,0
4091,2,"FBgn0015585","FBtr0073182|FBtr0346805",0,0
4092,2,"FBgn0015586","FBtr0308781|FBtr0075038",0,0
4093,2,"FBgn0015589","FBtr0445314|FBtr0085351",0,0
4094,2,"FBgn0015591","FBtr0084744|FBtr0346367",0,0
4095,2,"FBgn0015600","FBtr0110903|FBtr0329907",0,0
4096,2,"FBgn0015602","FBtr0305588|FBtr0087442",0,0
4097,2,"FBgn0015614","FBtr0309866|FBtr0088930",0,0
4098,3,"FBgn0015622","FBtr0110909|FBtr0085438|FBtr0085437",0,0
4099,2,"FBgn0015625","FBtr0334578|FBtr0084728",0,0
4100,2,"FBgn0015663","FBtr0077532|FBtr0339571",0,0
4101,2,"FBgn0015664","FBtr0079889|FBtr0310483",0,0
4102,2,"FBgn0015714","FBtr0345527|FBtr0087451",0,0
4103,2,"FBgn0015721","FBtr0342842|FBtr0089600",0,0
4104,2,"FBgn0015754","FBtr0087236|FBtr0304747",0,0
4105,3,"FBgn0015756","FBtr0080163|FBtr0080164|FBtr0340226",0,0
4106,2,"FBgn0015765","FBtr0300572|FBtr0084580",0,0
4107,2,"FBgn0015766","FBtr0345001|FBtr0077132",0,0
4108,2,"FBgn0015772","FBtr0081187|FBtr0340325",0,0
4109,2,"FBgn0015772","FBtr0340326|FBtr0081189",0,0
4110,3,"FBgn0015773","FBtr0073942|FBtr0308337|FBtr0346088",0,0
4111,5,"FBgn0015774","FBtr0304875|FBtr0304874|FBtr0302018|FBtr0073940|FBtr0302017",0,0
4112,2,"FBgn0015774","FBtr0302016|FBtr0331596",0,0
4113,2,"FBgn0015776","FBtr0332370|FBtr0079384",0,0
4114,3,"FBgn0015777","FBtr0079382|FBtr0079383|FBtr0100381",0,0
4115,2,"FBgn0015778","FBtr0346347|FBtr0082797",0,0
4116,2,"FBgn0015790","FBtr0084011|FBtr0084010",0,0
4117,2,"FBgn0015797","FBtr0080361|FBtr0346437",0,0
4118,2,"FBgn0015801","FBtr0305671|FBtr0072427",0,0
4119,2,"FBgn0015829","FBtr0073234|FBtr0300449",0,0
4120,2,"FBgn0015838","FBtr0088566|FBtr0330624",0,0
4121,2,"FBgn0015872","FBtr0088142|FBtr0088141",0,0
4122,2,"FBgn0015872","FBtr0331389|FBtr0331387",0,0
4123,2,"FBgn0015904","FBtr0075908|FBtr0300551",0,0
4124,4,"FBgn0015924","FBtr0331232|FBtr0078087|FBtr0078088|FBtr0331233",1,0
4125,2,"FBgn0015925","FBtr0089871|FBtr0089872",0,0
4126,2,"FBgn0015926","FBtr0330404|FBtr0074007",0,0
4127,2,"FBgn0015929","FBtr0345797|FBtr0088982",0,0
4128,2,"FBgn0015949","FBtr0086483|FBtr0330248",0,0
4129,3,"FBgn0016034","FBtr0089633|FBtr0089631|FBtr0089632",0,0
4130,5,"FBgn0016038","FBtr0089726|FBtr0089725|FBtr0335123|FBtr0089724|FBtr0335122",0,0
4131,2,"FBgn0016041","FBtr0071074|FBtr0333748",0,0
4132,2,"FBgn0016047","FBtr0089379|FBtr0089382",0,0
4133,2,"FBgn0016047","FBtr0089381|FBtr0089380",0,0
4134,2,"FBgn0016053","FBtr0112520|FBtr0112519",0,0
4135,2,"FBgn0016054","FBtr0081404|FBtr0081405",0,0
4136,2,"FBgn0016054","FBtr0336829|FBtr0336830",0,0
4137,4,"FBgn0016061","FBtr0309179|FBtr0309180|FBtr0085168|FBtr0289998",1,0
4138,2,"FBgn0016070","FBtr0076550|FBtr0290103",0,0
4139,2,"FBgn0016075","FBtr0079036|FBtr0333541",0,0
4140,3,"FBgn0016076","FBtr0300020|FBtr0346579|FBtr0079071",0,0
4141,3,"FBgn0016119","FBtr0333777|FBtr0305982|FBtr0084432",0,0
4142,3,"FBgn0016120","FBtr0083728|FBtr0346155|FBtr0083727",0,0
4143,2,"FBgn0016122","FBtr0333416|FBtr0079685",0,0
4144,3,"FBgn0016126","FBtr0089065|FBtr0089067|FBtr0089069",1,0
4145,2,"FBgn0016131","FBtr0345340|FBtr0087103",0,0
4146,2,"FBgn0016650","FBtr0083510|FBtr0083509",0,0
4147,2,"FBgn0016660","FBtr0343225|FBtr0079076",0,0
4148,2,"FBgn0016675","FBtr0081201|FBtr0302360",0,0
4149,2,"FBgn0016684","FBtr0329884|FBtr0087463",0,0
4150,2,"FBgn0016685","FBtr0085552|FBtr0334701",0,0
4151,2,"FBgn0016687","FBtr0072343|FBtr0273253",0,0
4152,5,"FBgn0016694","FBtr0076776|FBtr0332081|FBtr0300499|FBtr0306535|FBtr0346536",0,0
4153,2,"FBgn0016694","FBtr0076777|FBtr0332082",0,0
4154,5,"FBgn0016696","FBtr0304935|FBtr0078250|FBtr0078247|FBtr0331523|FBtr0304936",1,0
4155,2,"FBgn0016697","FBtr0086910|FBtr0086911",0,0
4156,2,"FBgn0016701","FBtr0086830|FBtr0086829",0,0
4157,3,"FBgn0016726","FBtr0071593|FBtr0305669|FBtr0071592",1,0
4158,5,"FBgn0016754","FBtr0112888|FBtr0335206|FBtr0112889|FBtr0308563|FBtr0330380",1,0
4159,4,"FBgn0016797","FBtr0075028|FBtr0112890|FBtr0332735|FBtr0330195",0,0
4160,2,"FBgn0016917","FBtr0089484|FBtr0100457",0,0
4161,2,"FBgn0016917","FBtr0334586|FBtr0089485",0,0
4162,2,"FBgn0016917","FBtr0089486|FBtr0089487",0,0
4163,2,"FBgn0016920","FBtr0304843|FBtr0343224",0,0
4164,5,"FBgn0016930","FBtr0089289|FBtr0100447|FBtr0089290|FBtr0100448|FBtr0329933",0,0
4165,4,"FBgn0016975","FBtr0302021|FBtr0302020|FBtr0344111|FBtr0344466",0,0
4166,4,"FBgn0016976","FBtr0301618|FBtr0344112|FBtr0301619|FBtr0344465",0,0
4167,2,"FBgn0016977","FBtr0332337|FBtr0078123",0,0
4168,2,"FBgn0016977","FBtr0332336|FBtr0306341",0,0
4169,2,"FBgn0016978","FBtr0079355|FBtr0331375",0,0
4170,3,"FBgn0016983","FBtr0076851|FBtr0301611|FBtr0331849",0,0
4171,2,"FBgn0016984","FBtr0071563|FBtr0342801",0,0
4172,2,"FBgn0017414","FBtr0331937|FBtr0088239",0,0
4173,5,"FBgn0017418","FBtr0089506|FBtr0089508|FBtr0306057|FBtr0332850|FBtr0332851",0,0
4174,3,"FBgn0017429","FBtr0076649|FBtr0333114|FBtr0330166",0,0
4175,2,"FBgn0017448","FBtr0303376|FBtr0085861",0,0
4176,2,"FBgn0017457","FBtr0333408|FBtr0078133",0,0
4177,2,"FBgn0017545","FBtr0089175|FBtr0089176",0,0
4178,3,"FBgn0017550","FBtr0078741|FBtr0345140|FBtr0078742",0,0
4179,2,"FBgn0017556","FBtr0072350|FBtr0343481",0,0
4180,2,"FBgn0017558","FBtr0088508|FBtr0306807",0,0
4181,2,"FBgn0017558","FBtr0333004|FBtr0112892",0,0
4182,3,"FBgn0017561","FBtr0073405|FBtr0346304|FBtr0073404",0,0
4183,2,"FBgn0017572","FBtr0331560|FBtr0075358",0,0
4184,3,"FBgn0017578","FBtr0310276|FBtr0075018|FBtr0345391",0,0
4185,3,"FBgn0019624","FBtr0082474|FBtr0347553|FBtr0334890",0,0
4186,2,"FBgn0019650","FBtr0339509|FBtr0089185",0,0
4187,6,"FBgn0019660","FBtr0308845|FBtr0073515|FBtr0308846|FBtr0343986|FBtr0073514|FBtr0343985",1,0
4188,5,"FBgn0019661","FBtr0345714|FBtr0337066|FBtr0070634|FBtr0337067|FBtr0070635",0,0
4189,3,"FBgn0019662","FBtr0332729|FBtr0076846|FBtr0302045",0,0
4190,4,"FBgn0019686","FBtr0306234|FBtr0081330|FBtr0081329|FBtr0081328",0,0
4191,3,"FBgn0019828","FBtr0089742|FBtr0305962|FBtr0089741",0,0
4192,2,"FBgn0019830","FBtr0077731|FBtr0077734",0,0
4193,3,"FBgn0019890","FBtr0080561|FBtr0343669|FBtr0080562",1,0
4194,2,"FBgn0019952","FBtr0084599|FBtr0334870",0,0
4195,3,"FBgn0019957","FBtr0084172|FBtr0335194|FBtr0084173",0,0
4196,2,"FBgn0019960","FBtr0290271|FBtr0335199",0,0
4197,2,"FBgn0019968","FBtr0087357|FBtr0346265",0,0
4198,2,"FBgn0019968","FBtr0329957|FBtr0329955",0,0
4199,2,"FBgn0019985","FBtr0332858|FBtr0089184",0,0
4200,3,"FBgn0019990","FBtr0085787|FBtr0334552|FBtr0334551",0,0
4201,3,"FBgn0020235","FBtr0085539|FBtr0085541|FBtr0085540",0,0
4202,2,"FBgn0020236","FBtr0300596|FBtr0300597",0,0
4203,2,"FBgn0020236","FBtr0340016|FBtr0300598",0,0
4204,4,"FBgn0020238","FBtr0083567|FBtr0083565|FBtr0083566|FBtr0083568",0,0
4205,3,"FBgn0020255","FBtr0340165|FBtr0340164|FBtr0073471",0,0
4206,3,"FBgn0020257","FBtr0343014|FBtr0071924|FBtr0330249",0,0
4207,2,"FBgn0020261","FBtr0302082|FBtr0074784",0,0
4208,2,"FBgn0020269","FBtr0087477|FBtr0345427",0,0
4209,2,"FBgn0020272","FBtr0346380|FBtr0077211",0,0
4210,2,"FBgn0020278","FBtr0084276|FBtr0304669",0,0
4211,2,"FBgn0020279","FBtr0088774|FBtr0088776",0,0
4212,4,"FBgn0020279","FBtr0304682|FBtr0088775|FBtr0301915|FBtr0304681",0,0
4213,2,"FBgn0020279","FBtr0346957|FBtr0330631",0,0
4214,2,"FBgn0020280","FBtr0345252|FBtr0078852",0,0
4215,2,"FBgn0020306","FBtr0071603|FBtr0071602",0,0
4216,2,"FBgn0020309","FBtr0080261|FBtr0080263",0,0
4217,2,"FBgn0020371","FBtr0089699|FBtr0343734",0,0
4218,3,"FBgn0020372","FBtr0072130|FBtr0100255|FBtr0330600",0,0
4219,4,"FBgn0020378","FBtr0310290|FBtr0331335|FBtr0071381|FBtr0273354",0,0
4220,4,"FBgn0020379","FBtr0337107|FBtr0337106|FBtr0337105|FBtr0305995",0,0
4221,2,"FBgn0020379","FBtr0337104|FBtr0337103",0,0
4222,4,"FBgn0020381","FBtr0114561|FBtr0340083|FBtr0114559|FBtr0114560",0,0
4223,2,"FBgn0020385","FBtr0082264|FBtr0100144",0,0
4224,2,"FBgn0020385","FBtr0082265|FBtr0082266",0,0
4225,2,"FBgn0020386","FBtr0333218|FBtr0072464",0,0
4226,2,"FBgn0020386","FBtr0072467|FBtr0072465",0,0
4227,4,"FBgn0020389","FBtr0074886|FBtr0074887|FBtr0074885|FBtr0332146",0,0
4228,2,"FBgn0020412","FBtr0076236|FBtr0332707",0,0
4229,4,"FBgn0020414","FBtr0080862|FBtr0080863|FBtr0342945|FBtr0080864",0,0
4230,2,"FBgn0020415","FBtr0305984|FBtr0080861",0,0
4231,6,"FBgn0020440","FBtr0114605|FBtr0086542|FBtr0301883|FBtr0086543|FBtr0086544|FBtr0301882",1,0
4232,3,"FBgn0020443","FBtr0333089|FBtr0080369|FBtr0344859",0,0
4233,3,"FBgn0020445","FBtr0339549|FBtr0339548|FBtr0089979",0,0
4234,2,"FBgn0020493","FBtr0083393|FBtr0100160",0,0
4235,3,"FBgn0020496","FBtr0082699|FBtr0082700|FBtr0334513",0,0
4236,3,"FBgn0020496","FBtr0334515|FBtr0100161|FBtr0334517",0,0
4237,2,"FBgn0020497","FBtr0346708|FBtr0079663",0,0
4238,2,"FBgn0020503","FBtr0339796|FBtr0290263",0,0
4239,4,"FBgn0020510","FBtr0082910|FBtr0307076|FBtr0337097|FBtr0337096",0,0
4240,2,"FBgn0020513","FBtr0073705|FBtr0333799",0,0
4241,2,"FBgn0020521","FBtr0072312|FBtr0301502",0,0
4242,2,"FBgn0020545","FBtr0334794|FBtr0078016",0,0
4243,4,"FBgn0020546","FBtr0345273|FBtr0083363|FBtr0345274|FBtr0083362",0,0
4244,4,"FBgn0020618","FBtr0079565|FBtr0331238|FBtr0345448|FBtr0331237",0,0
4245,2,"FBgn0020620","FBtr0087603|FBtr0330627",0,0
4246,2,"FBgn0020621","FBtr0339291|FBtr0088601",0,0
4247,3,"FBgn0020621","FBtr0088602|FBtr0339293|FBtr0339292",0,0
4248,2,"FBgn0020622","FBtr0331208|FBtr0331205",0,0
4249,2,"FBgn0020622","FBtr0331206|FBtr0331207",0,0
4250,2,"FBgn0020641","FBtr0333581|FBtr0076990",0,0
4251,2,"FBgn0020647","FBtr0084507|FBtr0084506",0,0
4252,2,"FBgn0020647","FBtr0339250|FBtr0084508",0,0
4253,2,"FBgn0020660","FBtr0113681|FBtr0113679",0,0
4254,3,"FBgn0020762","FBtr0077427|FBtr0077426|FBtr0112899",0,0
4255,3,"FBgn0020767","FBtr0087468|FBtr0329879|FBtr0329880",0,0
4256,3,"FBgn0020910","FBtr0302586|FBtr0082346|FBtr0336783",0,0
4257,3,"FBgn0020912","FBtr0330094|FBtr0089389|FBtr0089391",0,0
4258,2,"FBgn0020930","FBtr0339705|FBtr0087853",0,0
4259,2,"FBgn0021750","FBtr0334589|FBtr0083086",0,0
4260,3,"FBgn0021761","FBtr0089881|FBtr0340225|FBtr0340224",1,0
4261,6,"FBgn0021764","FBtr0302260|FBtr0070130|FBtr0070132|FBtr0070133|FBtr0302259|FBtr0340196",0,0
4262,2,"FBgn0021767","FBtr0345983|FBtr0071244",0,0
4263,3,"FBgn0021776","FBtr0083848|FBtr0083847|FBtr0335243",0,0
