transcript_id,input_gene_id,output_gene_id
FBtr0113143,FBtr0113143,XLOC_006926
FBtr0113142,FBtr0113142,XLOC_006926
FBtr0091778,FBtr0091778,XLOC_008554
FBtr0301098,FBtr0301098,XLOC_006927
FBtr0301096,FBtr0301096,XLOC_006927
FBtr0301097,FBtr0301097,XLOC_006927
FBtr0333583,FBtr0333583,XLOC_006927
FBtr0333584,FBtr0333584,XLOC_006927
FBtr0333585,FBtr0333585,XLOC_006927
FBtr0344807,FBtr0344807,XLOC_006927
FBtr0301095,FBtr0301095,XLOC_006927
FBtr0304988,FBtr0304988,XLOC_006927
FBtr0304990,FBtr0304990,XLOC_008555
FBtr0304989,FBtr0304989,XLOC_008555
FBtr0343995,FBtr0343995,XLOC_008555
FBtr0302594,FBtr0302594,XLOC_008555
FBtr0073321,FBtr0073321,XLOC_008555
FBtr0100504,FBtr0100504,XLOC_008555
FBtr0100507,FBtr0100507,XLOC_008555
FBtr0100508,FBtr0100508,XLOC_008555
FBtr0100505,FBtr0100505,XLOC_008555
FBtr0302941,FBtr0302941,XLOC_006928
FBtr0345903,FBtr0345903,XLOC_008556
FBtr0073317,FBtr0073317,XLOC_006929
FBtr0306206,FBtr0306206,XLOC_008557
FBtr0333592,FBtr0333592,XLOC_008557
FBtr0333594,FBtr0333594,XLOC_008557
FBtr0073319,FBtr0073319,XLOC_008558
FBtr0302646,FBtr0302646,XLOC_008557
FBtr0333591,FBtr0333591,XLOC_008557
FBtr0306207,FBtr0306207,XLOC_008557
FBtr0333593,FBtr0333593,XLOC_008557
FBtr0073344,FBtr0073344,XLOC_006930
FBtr0346852,FBtr0346852,XLOC_006931
FBtr0073369,FBtr0073369,XLOC_008559
FBtr0112461,FBtr0112461,XLOC_006932
FBtr0073367,FBtr0073367,XLOC_008560
FBtr0073366,FBtr0073366,XLOC_008561
FBtr0073345,FBtr0073345,XLOC_006933
FBtr0332738,FBtr0332738,XLOC_006933
FBtr0073365,FBtr0073365,XLOC_008562
FBtr0073346,FBtr0073346,XLOC_006934
FBtr0332739,FBtr0332739,XLOC_006935
FBtr0073364,FBtr0073364,XLOC_008563
FBtr0347101,FBtr0347101,XLOC_006936
FBtr0332743,FBtr0332743,XLOC_008564
FBtr0347102,FBtr0347102,XLOC_006937
FBtr0073363,FBtr0073363,XLOC_008565
FBtr0332742,FBtr0332742,XLOC_008565
FBtr0332741,FBtr0332741,XLOC_006938
FBtr0332740,FBtr0332740,XLOC_006938
FBtr0073347,FBtr0073347,XLOC_006939
FBtr0346842,FBtr0346842,XLOC_008566
FBtr0346559,FBtr0346559,XLOC_006940
FBtr0340663,FBtr0340663,XLOC_006941
FBtr0340664,FBtr0340664,XLOC_006941
FBtr0073362,FBtr0073362,XLOC_008567
FBtr0073361,FBtr0073361,XLOC_008568
FBtr0332745,FBtr0332745,XLOC_008568
FBtr0332748,FBtr0332748,XLOC_008568
FBtr0332749,FBtr0332749,XLOC_008568
FBtr0332750,FBtr0332750,XLOC_008568
FBtr0073359,FBtr0073359,XLOC_008568
FBtr0273370,FBtr0273370,XLOC_008568
FBtr0332746,FBtr0332746,XLOC_008568
FBtr0332747,FBtr0332747,XLOC_008568
FBtr0073348,FBtr0073348,XLOC_006942
FBtr0073358,FBtr0073358,XLOC_008569
FBtr0332744,FBtr0332744,XLOC_008569
FBtr0308821,FBtr0308821,XLOC_008570
FBtr0308822,FBtr0308822,XLOC_008570
FBtr0306799,FBtr0306799,XLOC_008570
FBtr0073356,FBtr0073356,XLOC_008571
FBtr0073355,FBtr0073355,XLOC_008572
FBtr0289982,FBtr0289982,XLOC_006943
FBtr0289983,FBtr0289983,XLOC_006943
FBtr0073352,FBtr0073352,XLOC_006944
FBtr0073353,FBtr0073353,XLOC_006945
FBtr0073354,FBtr0073354,XLOC_006946
FBtr0345597,FBtr0345597,XLOC_006946
FBtr0331423,FBtr0331423,XLOC_006946
FBtr0309983,FBtr0309983,XLOC_008573
FBtr0309984,FBtr0309984,XLOC_008573
FBtr0309972,FBtr0309972,XLOC_008574
FBtr0073375,FBtr0073375,XLOC_008574
FBtr0073374,FBtr0073374,XLOC_008575
FBtr0346416,FBtr0346416,XLOC_006947
FBtr0073373,FBtr0073373,XLOC_008576
FBtr0073372,FBtr0073372,XLOC_008577
FBtr0332753,FBtr0332753,XLOC_008578
FBtr0347476,FBtr0347476,XLOC_008579
FBtr0308936,FBtr0308936,XLOC_008580
FBtr0077162,FBtr0077162,XLOC_006948
FBtr0077163,FBtr0077163,XLOC_006949
FBtr0077182,FBtr0077182,XLOC_008581
FBtr0331804,FBtr0331804,XLOC_006950
FBtr0077164,FBtr0077164,XLOC_006950
FBtr0330151,FBtr0330151,XLOC_006950
FBtr0344957,FBtr0344957,XLOC_006950
FBtr0077181,FBtr0077181,XLOC_008582
FBtr0077165,FBtr0077165,XLOC_006951
FBtr0077180,FBtr0077180,XLOC_008583
FBtr0077166,FBtr0077166,XLOC_006952
FBtr0077179,FBtr0077179,XLOC_008584
FBtr0077167,FBtr0077167,XLOC_006953
FBtr0331805,FBtr0331805,XLOC_006953
FBtr0344225,FBtr0344225,XLOC_006953
FBtr0347103,FBtr0347103,XLOC_008585
FBtr0077177,FBtr0077177,XLOC_008586
FBtr0077178,FBtr0077178,XLOC_008586
FBtr0077168,FBtr0077168,XLOC_006954
FBtr0077176,FBtr0077176,XLOC_008587
FBtr0077169,FBtr0077169,XLOC_006955
FBtr0333288,FBtr0333288,XLOC_008588
FBtr0077174,FBtr0077174,XLOC_008588
FBtr0308859,FBtr0308859,XLOC_008588
FBtr0333289,FBtr0333289,XLOC_008588
FBtr0301599,FBtr0301599,XLOC_008588
FBtr0333287,FBtr0333287,XLOC_008588
FBtr0077173,FBtr0077173,XLOC_008588
FBtr0077172,FBtr0077172,XLOC_008588
FBtr0077171,FBtr0077171,XLOC_006956
FBtr0346561,FBtr0346561,XLOC_008589
FBtr0346560,FBtr0346560,XLOC_006957
FBtr0077142,FBtr0077142,XLOC_015850
FBtr0077161,FBtr0077161,XLOC_008590
FBtr0077160,FBtr0077160,XLOC_008590
FBtr0333595,FBtr0333595,XLOC_008590
FBtr0077159,FBtr0077159,XLOC_008590
FBtr0077157,FBtr0077157,XLOC_008591
FBtr0306086,FBtr0306086,XLOC_006958
FBtr0077144,FBtr0077144,XLOC_006958
FBtr0077156,FBtr0077156,XLOC_008592
FBtr0345026,FBtr0345026,XLOC_008592
FBtr0077155,FBtr0077155,XLOC_008592
FBtr0077145,FBtr0077145,XLOC_006959
FBtr0077154,FBtr0077154,XLOC_008593
FBtr0340642,FBtr0340642,XLOC_006960
FBtr0344298,FBtr0344298,XLOC_006960
FBtr0340643,FBtr0340643,XLOC_006960
FBtr0340644,FBtr0340644,XLOC_008594
FBtr0346562,FBtr0346562,XLOC_006961
FBtr0077153,FBtr0077153,XLOC_008595
FBtr0333611,FBtr0333611,XLOC_006962
FBtr0333612,FBtr0333612,XLOC_006962
FBtr0290012,FBtr0290012,XLOC_006962
FBtr0333613,FBtr0333613,XLOC_006963
FBtr0346549,FBtr0346549,XLOC_008596
FBtr0077152,FBtr0077152,XLOC_008597
FBtr0340645,FBtr0340645,XLOC_006964
FBtr0340646,FBtr0340646,XLOC_008598
FBtr0344834,FBtr0344834,XLOC_008599
FBtr0344835,FBtr0344835,XLOC_008599
FBtr0077149,FBtr0077149,XLOC_008600
FBtr0306593,FBtr0306593,XLOC_008601
FBtr0077141,FBtr0077141,XLOC_008601
FBtr0113144,FBtr0113144,XLOC_008602
FBtr0273233,FBtr0273233,XLOC_008602
FBtr0077140,FBtr0077140,XLOC_008602
FBtr0077137,FBtr0077137,XLOC_008602
FBtr0077138,FBtr0077138,XLOC_008602
FBtr0077139,FBtr0077139,XLOC_008602
FBtr0273231,FBtr0273231,XLOC_008602
FBtr0273232,FBtr0273232,XLOC_008602
FBtr0273234,FBtr0273234,XLOC_008602
FBtr0113146,FBtr0113146,XLOC_008602
FBtr0077136,FBtr0077136,XLOC_008603
FBtr0077134,FBtr0077134,XLOC_008604
FBtr0344756,FBtr0344756,XLOC_008604
FBtr0077083,FBtr0077083,XLOC_006965
FBtr0077084,FBtr0077084,XLOC_006966
FBtr0077133,FBtr0077133,XLOC_008605
FBtr0077131,FBtr0077131,XLOC_008605
FBtr0077132,FBtr0077132,XLOC_008605
FBtr0345001,FBtr0345001,XLOC_008605
FBtr0077085,FBtr0077085,XLOC_006967
FBtr0077130,FBtr0077130,XLOC_008606
FBtr0346640,FBtr0346640,XLOC_008606
FBtr0077129,FBtr0077129,XLOC_008607
FBtr0077086,FBtr0077086,XLOC_006968
FBtr0345902,FBtr0345902,XLOC_006968
FBtr0077128,FBtr0077128,XLOC_008608
FBtr0077127,FBtr0077127,XLOC_008609
FBtr0077088,FBtr0077088,XLOC_006969
FBtr0077126,FBtr0077126,XLOC_008610
FBtr0077089,FBtr0077089,XLOC_006970
FBtr0331806,FBtr0331806,XLOC_006970
FBtr0345593,FBtr0345593,XLOC_006970
FBtr0331807,FBtr0331807,XLOC_006970
FBtr0331808,FBtr0331808,XLOC_006970
FBtr0331809,FBtr0331809,XLOC_006970
FBtr0077090,FBtr0077090,XLOC_006971
FBtr0330122,FBtr0330122,XLOC_006972
FBtr0340654,FBtr0340654,XLOC_006972
FBtr0077125,FBtr0077125,XLOC_008611
FBtr0346962,FBtr0346962,XLOC_006972
FBtr0340655,FBtr0340655,XLOC_006972
FBtr0452139,FBtr0452139,XLOC_006972
FBtr0112712,FBtr0112712,XLOC_006972
FBtr0330123,FBtr0330123,XLOC_006972
FBtr0340656,FBtr0340656,XLOC_006972
FBtr0452138,FBtr0452138,XLOC_006972
FBtr0330125,FBtr0330125,XLOC_006972
FBtr0112708,FBtr0112708,XLOC_006972
FBtr0330124,FBtr0330124,XLOC_006972
FBtr0330126,FBtr0330126,XLOC_006972
FBtr0112709,FBtr0112709,XLOC_006972
FBtr0112710,FBtr0112710,XLOC_006972
FBtr0340657,FBtr0340657,XLOC_006973
FBtr0114349,FBtr0114349,XLOC_006974
FBtr0077123,FBtr0077123,XLOC_008612
FBtr0077124,FBtr0077124,XLOC_008612
FBtr0077095,FBtr0077095,XLOC_006975
FBtr0306259,FBtr0306259,XLOC_006975
FBtr0077096,FBtr0077096,XLOC_006975
FBtr0345606,FBtr0345606,XLOC_008613
FBtr0345901,FBtr0345901,XLOC_008613
FBtr0077121,FBtr0077121,XLOC_008613
FBtr0113606,FBtr0113606,XLOC_008614
FBtr0113607,FBtr0113607,XLOC_008615
FBtr0113608,FBtr0113608,XLOC_008616
FBtr0091629,FBtr0091629,XLOC_008617
FBtr0309787,FBtr0309787,XLOC_008618
FBtr0077098,FBtr0077098,XLOC_006976
FBtr0077120,FBtr0077120,XLOC_008619
FBtr0346853,FBtr0346853,XLOC_006977
FBtr0077100,FBtr0077100,XLOC_006978
FBtr0307975,FBtr0307975,XLOC_006978
FBtr0307976,FBtr0307976,XLOC_006978
FBtr0077101,FBtr0077101,XLOC_006978
FBtr0330128,FBtr0330128,XLOC_006978
FBtr0330127,FBtr0330127,XLOC_006978
FBtr0077103,FBtr0077103,XLOC_006978
FBtr0077119,FBtr0077119,XLOC_008620
FBtr0077118,FBtr0077118,XLOC_008621
FBtr0347274,FBtr0347274,XLOC_006979
FBtr0091710,FBtr0091710,XLOC_006979
FBtr0091711,FBtr0091711,XLOC_006979
FBtr0299940,FBtr0299940,XLOC_006979
FBtr0299941,FBtr0299941,XLOC_006979
FBtr0445398,FBtr0445398,XLOC_006979
FBtr0344248,FBtr0344248,XLOC_008622
FBtr0344249,FBtr0344249,XLOC_008622
FBtr0091709,FBtr0091709,XLOC_006979
FBtr0114577,FBtr0114577,XLOC_006979
FBtr0077117,FBtr0077117,XLOC_008623
FBtr0344538,FBtr0344538,XLOC_008624
FBtr0077116,FBtr0077116,XLOC_008624
FBtr0077115,FBtr0077115,XLOC_008625
FBtr0331521,FBtr0331521,XLOC_008625
FBtr0331522,FBtr0331522,XLOC_008625
FBtr0333264,FBtr0333264,XLOC_008626
FBtr0077114,FBtr0077114,XLOC_008626
FBtr0299616,FBtr0299616,XLOC_006980
FBtr0299617,FBtr0299617,XLOC_006980
FBtr0077112,FBtr0077112,XLOC_006981
FBtr0310533,FBtr0310533,XLOC_006981
FBtr0310534,FBtr0310534,XLOC_006981
FBtr0077113,FBtr0077113,XLOC_008627
FBtr0300010,FBtr0300010,XLOC_008628
FBtr0077082,FBtr0077082,XLOC_008628
FBtr0077025,FBtr0077025,XLOC_006982
FBtr0331562,FBtr0331562,XLOC_006982
FBtr0300903,FBtr0300903,XLOC_006982
FBtr0077027,FBtr0077027,XLOC_006983
FBtr0330086,FBtr0330086,XLOC_006983
FBtr0077081,FBtr0077081,XLOC_008629
FBtr0077029,FBtr0077029,XLOC_006984
FBtr0077030,FBtr0077030,XLOC_006985
FBtr0077080,FBtr0077080,XLOC_008630
FBtr0305274,FBtr0305274,XLOC_008631
FBtr0114644,FBtr0114644,XLOC_008632
FBtr0305273,FBtr0305273,XLOC_008632
FBtr0331563,FBtr0331563,XLOC_006986
FBtr0113148,FBtr0113148,XLOC_006986
FBtr0077077,FBtr0077077,XLOC_008633
FBtr0345042,FBtr0345042,XLOC_006987
FBtr0077032,FBtr0077032,XLOC_006988
FBtr0330118,FBtr0330118,XLOC_006988
FBtr0091475,FBtr0091475,XLOC_006989
FBtr0306383,FBtr0306383,XLOC_006989
FBtr0330119,FBtr0330119,XLOC_006989
FBtr0091478,FBtr0091478,XLOC_006989
FBtr0091477,FBtr0091477,XLOC_006989
FBtr0091476,FBtr0091476,XLOC_006989
FBtr0077075,FBtr0077075,XLOC_008634
FBtr0077076,FBtr0077076,XLOC_008634
FBtr0077074,FBtr0077074,XLOC_008634
FBtr0100046,FBtr0100046,XLOC_008635
FBtr0301034,FBtr0301034,XLOC_008635
FBtr0077070,FBtr0077070,XLOC_008636
FBtr0332041,FBtr0332041,XLOC_008636
FBtr0345904,FBtr0345904,XLOC_008637
FBtr0345905,FBtr0345905,XLOC_008638
FBtr0077037,FBtr0077037,XLOC_006990
FBtr0077069,FBtr0077069,XLOC_008639
FBtr0077068,FBtr0077068,XLOC_008640
FBtr0346804,FBtr0346804,XLOC_008640
FBtr0077038,FBtr0077038,XLOC_006991
FBtr0344586,FBtr0344586,XLOC_006992
FBtr0077039,FBtr0077039,XLOC_006993
FBtr0077040,FBtr0077040,XLOC_006994
FBtr0077041,FBtr0077041,XLOC_006995
FBtr0077042,FBtr0077042,XLOC_006996
FBtr0346527,FBtr0346527,XLOC_008641
FBtr0077067,FBtr0077067,XLOC_008641
FBtr0077043,FBtr0077043,XLOC_006997
FBtr0333390,FBtr0333390,XLOC_006997
FBtr0345907,FBtr0345907,XLOC_006998
FBtr0077044,FBtr0077044,XLOC_006999
FBtr0077066,FBtr0077066,XLOC_008642
FBtr0299610,FBtr0299610,XLOC_007000
FBtr0077047,FBtr0077047,XLOC_007001
FBtr0077065,FBtr0077065,XLOC_008643
FBtr0332059,FBtr0332059,XLOC_007002
FBtr0077048,FBtr0077048,XLOC_007002
FBtr0332060,FBtr0332060,XLOC_007002
FBtr0077049,FBtr0077049,XLOC_007003
FBtr0345594,FBtr0345594,XLOC_007003
FBtr0332061,FBtr0332061,XLOC_007004
FBtr0332063,FBtr0332063,XLOC_007004
FBtr0332064,FBtr0332064,XLOC_007004
FBtr0332062,FBtr0332062,XLOC_007004
FBtr0077064,FBtr0077064,XLOC_008644
FBtr0077063,FBtr0077063,XLOC_008644
FBtr0301446,FBtr0301446,XLOC_007005
FBtr0301447,FBtr0301447,XLOC_007005
FBtr0301448,FBtr0301448,XLOC_007005
FBtr0077054,FBtr0077054,XLOC_007006
FBtr0273355,FBtr0273355,XLOC_007006
FBtr0347000,FBtr0347000,XLOC_007006
FBtr0347001,FBtr0347001,XLOC_007006
FBtr0347132,FBtr0347132,XLOC_008645
FBtr0077055,FBtr0077055,XLOC_007006
FBtr0077062,FBtr0077062,XLOC_008646
FBtr0346811,FBtr0346811,XLOC_008646
FBtr0346812,FBtr0346812,XLOC_008646
FBtr0347134,FBtr0347134,XLOC_007007
FBtr0347135,FBtr0347135,XLOC_007007
FBtr0077061,FBtr0077061,XLOC_008647
FBtr0346074,FBtr0346074,XLOC_008648
FBtr0077060,FBtr0077060,XLOC_008648
FBtr0077059,FBtr0077059,XLOC_008649
FBtr0077058,FBtr0077058,XLOC_008650
FBtr0077057,FBtr0077057,XLOC_008651
FBtr0077056,FBtr0077056,XLOC_008652
FBtr0077024,FBtr0077024,XLOC_008653
FBtr0077023,FBtr0077023,XLOC_008654
FBtr0307048,FBtr0307048,XLOC_008654
FBtr0076990,FBtr0076990,XLOC_007008
FBtr0333581,FBtr0333581,XLOC_007008
FBtr0076991,FBtr0076991,XLOC_007009
FBtr0076992,FBtr0076992,XLOC_007011
FBtr0112465,FBtr0112465,XLOC_008656
FBtr0076993,FBtr0076993,XLOC_007010
FBtr0076994,FBtr0076994,XLOC_007011
FBtr0333582,FBtr0333582,XLOC_008655
FBtr0077022,FBtr0077022,XLOC_008655
FBtr0076995,FBtr0076995,XLOC_007012
FBtr0077021,FBtr0077021,XLOC_008657
FBtr0345868,FBtr0345868,XLOC_008658
FBtr0077020,FBtr0077020,XLOC_008659
FBtr0112466,FBtr0112466,XLOC_008660
FBtr0076996,FBtr0076996,XLOC_007013
FBtr0346563,FBtr0346563,XLOC_008661
FBtr0076997,FBtr0076997,XLOC_007014
FBtr0331790,FBtr0331790,XLOC_008662
FBtr0077019,FBtr0077019,XLOC_008662
FBtr0331789,FBtr0331789,XLOC_008662
FBtr0331791,FBtr0331791,XLOC_008662
FBtr0076998,FBtr0076998,XLOC_007015
FBtr0331788,FBtr0331788,XLOC_007015
FBtr0113149,FBtr0113149,XLOC_008663
FBtr0077017,FBtr0077017,XLOC_008664
FBtr0306821,FBtr0306821,XLOC_007016
FBtr0306822,FBtr0306822,XLOC_007016
FBtr0077016,FBtr0077016,XLOC_008665
FBtr0076999,FBtr0076999,XLOC_007017
FBtr0077015,FBtr0077015,XLOC_008666
FBtr0077001,FBtr0077001,XLOC_007018
FBtr0077000,FBtr0077000,XLOC_007018
FBtr0333059,FBtr0333059,XLOC_007018
FBtr0077002,FBtr0077002,XLOC_007018
FBtr0077003,FBtr0077003,XLOC_007019
FBtr0077014,FBtr0077014,XLOC_008667
FBtr0347286,FBtr0347286,XLOC_007020
FBtr0077013,FBtr0077013,XLOC_008668
FBtr0091954,FBtr0091954,XLOC_008669
FBtr0302931,FBtr0302931,XLOC_008669
FBtr0302996,FBtr0302996,XLOC_008670
FBtr0332068,FBtr0332068,XLOC_008671
FBtr0077012,FBtr0077012,XLOC_008671
FBtr0077011,FBtr0077011,XLOC_008672
FBtr0077010,FBtr0077010,XLOC_008673
FBtr0077009,FBtr0077009,XLOC_008674
FBtr0332065,FBtr0332065,XLOC_008675
FBtr0332066,FBtr0332066,XLOC_008675
FBtr0332067,FBtr0332067,XLOC_008675
FBtr0077008,FBtr0077008,XLOC_008675
FBtr0340648,FBtr0340648,XLOC_008676
FBtr0305900,FBtr0305900,XLOC_007021
FBtr0345867,FBtr0345867,XLOC_008677
FBtr0344810,FBtr0344810,XLOC_008678
FBtr0344809,FBtr0344809,XLOC_007022
FBtr0077004,FBtr0077004,XLOC_007023
FBtr0077005,FBtr0077005,XLOC_007024
FBtr0077006,FBtr0077006,XLOC_007025
FBtr0077007,FBtr0077007,XLOC_008679
FBtr0300314,FBtr0300314,XLOC_007026
FBtr0345866,FBtr0345866,XLOC_008680
FBtr0347097,FBtr0347097,XLOC_008681
FBtr0303270,FBtr0303270,XLOC_007027
FBtr0333060,FBtr0333060,XLOC_008682
FBtr0076987,FBtr0076987,XLOC_008682
FBtr0303036,FBtr0303036,XLOC_007028
FBtr0076986,FBtr0076986,XLOC_008683
FBtr0076968,FBtr0076968,XLOC_007029
FBtr0301562,FBtr0301562,XLOC_007029
FBtr0347096,FBtr0347096,XLOC_007030
FBtr0076969,FBtr0076969,XLOC_007031
FBtr0307510,FBtr0307510,XLOC_007032
FBtr0307511,FBtr0307511,XLOC_007032
FBtr0076971,FBtr0076971,XLOC_007032
FBtr0076972,FBtr0076972,XLOC_007032
FBtr0076973,FBtr0076973,XLOC_007032
FBtr0076974,FBtr0076974,XLOC_007032
FBtr0344294,FBtr0344294,XLOC_007032
FBtr0076970,FBtr0076970,XLOC_007032
FBtr0307512,FBtr0307512,XLOC_008684
FBtr0307513,FBtr0307513,XLOC_008684
FBtr0307514,FBtr0307514,XLOC_008684
FBtr0076984,FBtr0076984,XLOC_008685
FBtr0076976,FBtr0076976,XLOC_007033
FBtr0330185,FBtr0330185,XLOC_008686
FBtr0076983,FBtr0076983,XLOC_008686
FBtr0076977,FBtr0076977,XLOC_007033
FBtr0345865,FBtr0345865,XLOC_008687
FBtr0076978,FBtr0076978,XLOC_007034
FBtr0076981,FBtr0076981,XLOC_007034
FBtr0076980,FBtr0076980,XLOC_007034
FBtr0330184,FBtr0330184,XLOC_007034
FBtr0076982,FBtr0076982,XLOC_007035
FBtr0345398,FBtr0345398,XLOC_007036
FBtr0345399,FBtr0345399,XLOC_007037
FBtr0076963,FBtr0076963,XLOC_008688
FBtr0345050,FBtr0345050,XLOC_008689
FBtr0300026,FBtr0300026,XLOC_008690
FBtr0076961,FBtr0076961,XLOC_008691
FBtr0076958,FBtr0076958,XLOC_008691
FBtr0076959,FBtr0076959,XLOC_008691
FBtr0076960,FBtr0076960,XLOC_008691
FBtr0076942,FBtr0076942,XLOC_007038
FBtr0333072,FBtr0333072,XLOC_007038
FBtr0345585,FBtr0345585,XLOC_008692
FBtr0076956,FBtr0076956,XLOC_008692
FBtr0076957,FBtr0076957,XLOC_008692
FBtr0340649,FBtr0340649,XLOC_008693
FBtr0345864,FBtr0345864,XLOC_007039
FBtr0303750,FBtr0303750,XLOC_008694
FBtr0333047,FBtr0333047,XLOC_008694
FBtr0303749,FBtr0303749,XLOC_008694
FBtr0330145,FBtr0330145,XLOC_008694
FBtr0303751,FBtr0303751,XLOC_008694
FBtr0303748,FBtr0303748,XLOC_008694
FBtr0345025,FBtr0345025,XLOC_008695
FBtr0076951,FBtr0076951,XLOC_008695
FBtr0076950,FBtr0076950,XLOC_008695
FBtr0076952,FBtr0076952,XLOC_008695
FBtr0076943,FBtr0076943,XLOC_007040
FBtr0330060,FBtr0330060,XLOC_007040
FBtr0076949,FBtr0076949,XLOC_008696
FBtr0330061,FBtr0330061,XLOC_008696
FBtr0330062,FBtr0330062,XLOC_008696
FBtr0330063,FBtr0330063,XLOC_008696
FBtr0330064,FBtr0330064,XLOC_008696
FBtr0330065,FBtr0330065,XLOC_008696
FBtr0076948,FBtr0076948,XLOC_008697
FBtr0076947,FBtr0076947,XLOC_008697
FBtr0346605,FBtr0346605,XLOC_008698
FBtr0076944,FBtr0076944,XLOC_007041
FBtr0330059,FBtr0330059,XLOC_007041
FBtr0346998,FBtr0346998,XLOC_007041
FBtr0346999,FBtr0346999,XLOC_007041
FBtr0345911,FBtr0345911,XLOC_007041
FBtr0344811,FBtr0344811,XLOC_008699
FBtr0344812,FBtr0344812,XLOC_008699
FBtr0345863,FBtr0345863,XLOC_008700
FBtr0076946,FBtr0076946,XLOC_008701
FBtr0076945,FBtr0076945,XLOC_008701
FBtr0345862,FBtr0345862,XLOC_008702
FBtr0346078,FBtr0346078,XLOC_008702
FBtr0076894,FBtr0076894,XLOC_007042
FBtr0345861,FBtr0345861,XLOC_008703
FBtr0345860,FBtr0345860,XLOC_007043
FBtr0345858,FBtr0345858,XLOC_008704
FBtr0333079,FBtr0333079,XLOC_007044
FBtr0333077,FBtr0333077,XLOC_007044
FBtr0333078,FBtr0333078,XLOC_007044
FBtr0333080,FBtr0333080,XLOC_007044
FBtr0113150,FBtr0113150,XLOC_007044
FBtr0333083,FBtr0333083,XLOC_008705
FBtr0076940,FBtr0076940,XLOC_008705
FBtr0300937,FBtr0300937,XLOC_008705
FBtr0333081,FBtr0333081,XLOC_007045
FBtr0333082,FBtr0333082,XLOC_007045
FBtr0076896,FBtr0076896,XLOC_007045
FBtr0076939,FBtr0076939,XLOC_008706
FBtr0076897,FBtr0076897,XLOC_007046
FBtr0076938,FBtr0076938,XLOC_008707
FBtr0076937,FBtr0076937,XLOC_008708
FBtr0076936,FBtr0076936,XLOC_008709
FBtr0076898,FBtr0076898,XLOC_007047
FBtr0076935,FBtr0076935,XLOC_008710
FBtr0076934,FBtr0076934,XLOC_008711
FBtr0076899,FBtr0076899,XLOC_007048
FBtr0347131,FBtr0347131,XLOC_008712
FBtr0076933,FBtr0076933,XLOC_008713
FBtr0309074,FBtr0309074,XLOC_008713
FBtr0076900,FBtr0076900,XLOC_007049
FBtr0301105,FBtr0301105,XLOC_007050
FBtr0301108,FBtr0301108,XLOC_007050
FBtr0301111,FBtr0301111,XLOC_007050
FBtr0301113,FBtr0301113,XLOC_007050
FBtr0301114,FBtr0301114,XLOC_007050
FBtr0306638,FBtr0306638,XLOC_007050
FBtr0309957,FBtr0309957,XLOC_007050
FBtr0339904,FBtr0339904,XLOC_007050
FBtr0339905,FBtr0339905,XLOC_007050
FBtr0301106,FBtr0301106,XLOC_007050
FBtr0301107,FBtr0301107,XLOC_007050
FBtr0301109,FBtr0301109,XLOC_007050
FBtr0301110,FBtr0301110,XLOC_007050
FBtr0301958,FBtr0301958,XLOC_007050
FBtr0339903,FBtr0339903,XLOC_007050
FBtr0076932,FBtr0076932,XLOC_008714
FBtr0346854,FBtr0346854,XLOC_008715
FBtr0308094,FBtr0308094,XLOC_007050
FBtr0333376,FBtr0333376,XLOC_008716
FBtr0076931,FBtr0076931,XLOC_008716
FBtr0076906,FBtr0076906,XLOC_007051
FBtr0076908,FBtr0076908,XLOC_007051
FBtr0076905,FBtr0076905,XLOC_007051
FBtr0392917,FBtr0392917,XLOC_008717
FBtr0100085,FBtr0100085,XLOC_008718
FBtr0076929,FBtr0076929,XLOC_008719
FBtr0076928,FBtr0076928,XLOC_008720
FBtr0076909,FBtr0076909,XLOC_007052
FBtr0091533,FBtr0091533,XLOC_007053
FBtr0113469,FBtr0113469,XLOC_007053
FBtr0076926,FBtr0076926,XLOC_008721
FBtr0076912,FBtr0076912,XLOC_007054
FBtr0076925,FBtr0076925,XLOC_008722
FBtr0076913,FBtr0076913,XLOC_007055
FBtr0345590,FBtr0345590,XLOC_007055
FBtr0076914,FBtr0076914,XLOC_007056
FBtr0301218,FBtr0301218,XLOC_007056
FBtr0076915,FBtr0076915,XLOC_007057
FBtr0076916,FBtr0076916,XLOC_007057
FBtr0100141,FBtr0100141,XLOC_007058
FBtr0302044,FBtr0302044,XLOC_007058
FBtr0333373,FBtr0333373,XLOC_007058
FBtr0299641,FBtr0299641,XLOC_008723
FBtr0333374,FBtr0333374,XLOC_008723
FBtr0333375,FBtr0333375,XLOC_008723
FBtr0299640,FBtr0299640,XLOC_008723
FBtr0076918,FBtr0076918,XLOC_007059
FBtr0273402,FBtr0273402,XLOC_007059
FBtr0299551,FBtr0299551,XLOC_008724
FBtr0339133,FBtr0339133,XLOC_008724
FBtr0299549,FBtr0299549,XLOC_008724
FBtr0330335,FBtr0330335,XLOC_008724
FBtr0330336,FBtr0330336,XLOC_008724
FBtr0330337,FBtr0330337,XLOC_008724
FBtr0339134,FBtr0339134,XLOC_008724
FBtr0346856,FBtr0346856,XLOC_008724
FBtr0302123,FBtr0302123,XLOC_008724
FBtr0299550,FBtr0299550,XLOC_008724
FBtr0299548,FBtr0299548,XLOC_008724
FBtr0299552,FBtr0299552,XLOC_008724
FBtr0302124,FBtr0302124,XLOC_008724
FBtr0299547,FBtr0299547,XLOC_008724
FBtr0299546,FBtr0299546,XLOC_008724
